Phenotype,Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
soilN,5013265at2759,3,Zm00001eb012470;Zm00001eb368000,Zm00001eb012470:0.00280406;Zm00001eb368000:0.00094791,,,,,HORVU.MOREX.r3.4HG0387610,HORVU.MOREX.r3.4HG0387610:0.00318204,AT5G02500;AT5G28540,AT5G02500:0.00224459;AT5G28540:0.00315971
soilN,5014204at2759,3,Zm00001eb063410,Zm00001eb063410:0.00298022,SORBI_3001G402200,SORBI_3001G402200:0.000778448,,,HORVU.MOREX.r3.1HG0006440;HORVU.MOREX.r3.2HG0109140;HORVU.MOREX.r3.2HG0109150,HORVU.MOREX.r3.1HG0006440:0.00124339;HORVU.MOREX.r3.2HG0109140:0.00284499;HORVU.MOREX.r3.2HG0109150:0.00284499,,
soilN,5014650at2759,3,Zm00001eb283020,Zm00001eb283020:0.00328972,,,,,HORVU.MOREX.r3.7HG0730680,HORVU.MOREX.r3.7HG0730680:0.00143947,AT3G19000,AT3G19000:7.95475e-05
soilN,5015019at2759,3,Zm00001eb160380,Zm00001eb160380:0.000543299,SORBI_3003G179700;SORBI_3003G374100,SORBI_3003G179700:0.00135287;SORBI_3003G374100:0.00122928,,,,,AT5G63810,AT5G63810:0.00286222
soilN,5015166at2759,3,Zm00001eb255600,Zm00001eb255600:0.000393047,SORBI_3010G219500,SORBI_3010G219500:0.00178924,,,,,AT5G64350,AT5G64350:0.00111246
soilN,5016471at2759,3,Zm00001eb071010,Zm00001eb071010:0.00284568,SORBI_3009G170500,SORBI_3009G170500:0.000598235,,,,,AT2G04032,AT2G04032:0.00264195
soilN,5016903at2759,3,Zm00001eb054090,Zm00001eb054090:0.000229601,,,,,HORVU.MOREX.r3.4HG0335830,HORVU.MOREX.r3.4HG0335830:0.00301251,AT5G19820,AT5G19820:0.000544943
soilN,5017335at2759,3,Zm00001eb056220,Zm00001eb056220:0.0038433,,,,,HORVU.MOREX.r3.4HG0339720,HORVU.MOREX.r3.4HG0339720:9.23193e-05,AT5G42620,AT5G42620:0.00286779
soilN,5017379at2759,3,Zm00001eb193140,Zm00001eb193140:0.00251229,,,,,HORVU.MOREX.r3.2HG0123450,HORVU.MOREX.r3.2HG0123450:0.000321366,AT5G26667,AT5G26667:2.74798e-06
soilN,516269at2759,3,Zm00001eb260190;Zm00001eb281030,Zm00001eb260190:0.00261239;Zm00001eb281030:0.0019683,,,,,HORVU.MOREX.r3.6HG0610980,HORVU.MOREX.r3.6HG0610980:0.00270281,AT1G06890;AT1G77610,AT1G06890:0.00120491;AT1G77610:0.0026034
soilN,534225at2759,3,Zm00001eb043650,Zm00001eb043650:0.00356386,SORBI_3001G195800,SORBI_3001G195800:0.000269944,,,,,AT4G19030,AT4G19030:0.000434936
soilN,534428at2759,3,Zm00001eb302320,Zm00001eb302320:8.98155e-05,,,,,HORVU.MOREX.r3.7HG0657420,HORVU.MOREX.r3.7HG0657420:0.00358216,AT4G38040,AT4G38040:0.00196163
soilN,534671at2759,3,Zm00001eb190340,Zm00001eb190340:0.000779789,SORBI_3004G247000,SORBI_3004G247000:0.00188616,,,,,AT1G66200,AT1G66200:0.00167581
soilN,584753at2759,3,Zm00001eb149810;Zm00001eb288360,Zm00001eb149810:0.0014564;Zm00001eb288360:0.00357394,SORBI_3003G379700,SORBI_3003G379700:0.000134807,,,,,AT1G77450,AT1G77450:0.00153886
soilN,586834at2759,3,Zm00001eb427470,Zm00001eb427470:0.000142516,,,,,HORVU.MOREX.r3.5HG0425660,HORVU.MOREX.r3.5HG0425660:0.00198872,AT1G23420;AT4G00180,AT1G23420:0.00296098;AT4G00180:0.0026014
soilN,588513at2759,3,Zm00001eb050610;Zm00001eb056580;Zm00001eb244600;Zm00001eb261890;Zm00001eb325790;Zm00001eb374600;Zm00001eb400640,Zm00001eb050610:0.00161718;Zm00001eb056580:0.000472014;Zm00001eb244600:0.00391344;Zm00001eb261890:0.00290342;Zm00001eb325790:0.000221593;Zm00001eb374600:0.00236984;Zm00001eb400640:0.000534397,,,,,HORVU.MOREX.r3.4HG0342760,HORVU.MOREX.r3.4HG0342760:0.00117952,AT1G03010,AT1G03010:0.00182084
soilN,591574at2759,3,Zm00001eb189940;Zm00001eb430810,Zm00001eb189940:0.00364255;Zm00001eb430810:0.00109235,SORBI_3010G197500,SORBI_3010G197500:0.000847882,,,HORVU.MOREX.r3.3HG0312690,HORVU.MOREX.r3.3HG0312690:0.00035222,,
soilN,595988at2759,3,,,SORBI_3003G418500,SORBI_3003G418500:8.16477e-07,,,HORVU.MOREX.r3.3HG0314660;HORVU.MOREX.r3.3HG0314760,HORVU.MOREX.r3.3HG0314660:0.00212345;HORVU.MOREX.r3.3HG0314760:0.00285222,AT4G15670;AT4G15690,AT4G15670:0.00204339;AT4G15690:0.00137221
soilN,599299at2759,3,Zm00001eb260000;Zm00001eb403580,Zm00001eb260000:0.000534139;Zm00001eb403580:0.00118981,SORBI_3006G160900,SORBI_3006G160900:2.93e-05,,,,,AT5G66300,AT5G66300:0.00137275
soilN,601051at2759,3,Zm00001eb289360;Zm00001eb300760,Zm00001eb289360:0.00255515;Zm00001eb300760:0.000999375,SORBI_3006G272800,SORBI_3006G272800:0.00170627,,,HORVU.MOREX.r3.1HG0076060,HORVU.MOREX.r3.1HG0076060:0.00245991,,
soilN,604461at2759,3,Zm00001eb006360,Zm00001eb006360:0.00237498,SORBI_3006G217500,SORBI_3006G217500:9.79558e-06,,,HORVU.MOREX.r3.4HG0405940;HORVU.MOREX.r3.7HG0643620,HORVU.MOREX.r3.4HG0405940:4.5889e-05;HORVU.MOREX.r3.7HG0643620:0.000762201,,
soilN,609836at2759,3,Zm00001eb251350,Zm00001eb251350:0.00164721,,,,,HORVU.MOREX.r3.5HG0510990,HORVU.MOREX.r3.5HG0510990:0.000283484,AT5G55930,AT5G55930:0.00297942
soilN,612680at2759,3,Zm00001eb000660,Zm00001eb000660:0.00122642,SORBI_3006G228100,SORBI_3006G228100:0.00103633,,,,,AT2G01850;AT2G36870;AT3G25050;AT4G14130,AT2G01850:0.00298037;AT2G36870:0.000738949;AT3G25050:0.00229193;AT4G14130:0.00265157
soilN,627237at2759,3,Zm00001eb000390;Zm00001eb003170;Zm00001eb053220;Zm00001eb055470;Zm00001eb380020,Zm00001eb000390:0.00108257;Zm00001eb003170:0.000144809;Zm00001eb053220:0.00169524;Zm00001eb055470:0.00110394;Zm00001eb380020:0.00160439,,,,,HORVU.MOREX.r3.1HG0005090;HORVU.MOREX.r3.4HG0334860;HORVU.MOREX.r3.7HG0715890,HORVU.MOREX.r3.1HG0005090:0.00230706;HORVU.MOREX.r3.4HG0334860:0.00171162;HORVU.MOREX.r3.7HG0715890:0.00274176,AT1G12110;AT1G32450;AT3G45680;AT5G62680,AT1G12110:0.00113242;AT1G32450:0.00327663;AT3G45680:0.00109734;AT5G62680:0.00170509
soilN,628161at2759,3,Zm00001eb193100,Zm00001eb193100:9.04604e-05,SORBI_3001G439800;SORBI_3002G274000,SORBI_3001G439800:0.000270746;SORBI_3002G274000:0.00143885,LOC_Os09g04410,LOC_Os09g04410:2.93348e-05,,,,
soilN,630255at2759,3,Zm00001eb041050;Zm00001eb336730;Zm00001eb414790;Zm00001eb423960,Zm00001eb041050:0.000663961;Zm00001eb336730:0.00248915;Zm00001eb414790:0.00380882;Zm00001eb423960:0.00317166,SORBI_3007G059600,SORBI_3007G059600:0.00134278,,,,,AT1G60800;AT2G23950;AT4G33430,AT1G60800:0.00181729;AT2G23950:0.000684569;AT4G33430:0.00146442
soilN,635367at2759,3,Zm00001eb059560;Zm00001eb299790,Zm00001eb059560:0.00266154;Zm00001eb299790:0.00083392,SORBI_3009G205300,SORBI_3009G205300:0.000437197,,,,,AT3G10260,AT3G10260:0.00147294
soilN,638439at2759,3,Zm00001eb154000,Zm00001eb154000:0.000480591,SORBI_3009G205600;SORBI_3009G205700,SORBI_3009G205600:0.000437197;SORBI_3009G205700:0.000437197,,,HORVU.MOREX.r3.1HG0092830,HORVU.MOREX.r3.1HG0092830:0.000473093,,
soilN,643924at3193,3,Zm00001eb293310,Zm00001eb293310:0.000572861,,,,,HORVU.MOREX.r3.3HG0286640,HORVU.MOREX.r3.3HG0286640:0.00253446,AT2G42750,AT2G42750:0.000263795
soilN,645834at2759,3,Zm00001eb125520,Zm00001eb125520:0.00116369,,,,,HORVU.MOREX.r3.3HG0222330,HORVU.MOREX.r3.3HG0222330:0.000334206,AT1G48000,AT1G48000:0.00293093
soilN,646024at3193,3,Zm00001eb330020,Zm00001eb330020:0.000636661,,,,,HORVU.MOREX.r3.4HG0396060,HORVU.MOREX.r3.4HG0396060:0.000121779,AT1G08830,AT1G08830:0.00228389
soilN,650422at2759,3,Zm00001eb152050,Zm00001eb152050:0.000169055,SORBI_3009G193300,SORBI_3009G193300:0.00152378,,,,,AT1G79090;AT3G22270,AT1G79090:7.13931e-05;AT3G22270:0.00087375
soilN,663124at2759,3,Zm00001eb119430,Zm00001eb119430:0.00346574,SORBI_3009G248600,SORBI_3009G248600:0.00164308,,,HORVU.MOREX.r3.1HG0092820,HORVU.MOREX.r3.1HG0092820:0.000473093,,
soilN,673536at3193,3,Zm00001eb041730,Zm00001eb041730:0.00152284,SORBI_3007G134800,SORBI_3007G134800:0.00012768,,,HORVU.MOREX.r3.5HG0525980,HORVU.MOREX.r3.5HG0525980:0.00376019,,
soilN,679692at2759,3,Zm00001eb062130,Zm00001eb062130:0.00338549,SORBI_3001G041500,SORBI_3001G041500:0.000337533,,,,,AT2G41130,AT2G41130:0.00118186
soilN,680364at2759,3,Zm00001eb075490,Zm00001eb075490:0.00188476,SORBI_3006G161100,SORBI_3006G161100:2.93e-05,,,,,AT2G45210,AT2G45210:0.000665548
soilN,705275at2759,3,Zm00001eb362000,Zm00001eb362000:0.000247157,,,,,HORVU.MOREX.r3.2HG0096800,HORVU.MOREX.r3.2HG0096800:0.0019155,AT1G04610,AT1G04610:0.00178175
soilN,777528at2759,3,Zm00001eb209160;Zm00001eb296060,Zm00001eb209160:0.00178436;Zm00001eb296060:0.000540648,SORBI_3003G229400,SORBI_3003G229400:0.000872653,,,,,AT2G01450;AT2G42880,AT2G01450:0.00202632;AT2G42880:0.00184707
soilN,783301at2759,3,,,SORBI_3005G145201,SORBI_3005G145201:0.000260175,,,HORVU.MOREX.r3.3HG0228030,HORVU.MOREX.r3.3HG0228030:0.00150455,AT2G42590,AT2G42590:0.000122758
soilN,783636at2759,3,Zm00001eb146750,Zm00001eb146750:0.000699217,SORBI_3003G367500;SORBI_3010G219700,SORBI_3003G367500:0.00136049;SORBI_3010G219700:0.00178924,,,,,AT1G43670,AT1G43670:0.00127299
soilN,793218at2759,3,Zm00001eb381470,Zm00001eb381470:0.00356482,,,,,HORVU.MOREX.r3.7HG0725060,HORVU.MOREX.r3.7HG0725060:0.00298675,AT5G51600,AT5G51600:0.00084766
soilN,794814at2759,3,Zm00001eb062530;Zm00001eb116350;Zm00001eb302700,Zm00001eb062530:0.00183692;Zm00001eb116350:0.00340472;Zm00001eb302700:4.00707e-05,SORBI_3009G003900,SORBI_3009G003900:0.00150383,,,HORVU.MOREX.r3.3HG0228240;HORVU.MOREX.r3.3HG0228250;HORVU.MOREX.r3.3HG0303070;HORVU.MOREX.r3.5HG0525920,HORVU.MOREX.r3.3HG0228240:2.81524e-05;HORVU.MOREX.r3.3HG0228250:2.81524e-05;HORVU.MOREX.r3.3HG0303070:0.00114507;HORVU.MOREX.r3.5HG0525920:0.00376019,,
soilN,92096at2759,3,Zm00001eb101080;Zm00001eb315410,Zm00001eb101080:0.000110001;Zm00001eb315410:0.00323378,SORBI_3002G230500,SORBI_3002G230500:0.00164024,,,,,AT5G49710,AT5G49710:0.000252145
soilN,100205at2759,2,Zm00001eb300140,Zm00001eb300140:0.00356309,,,,,,,AT1G30135,AT1G30135:0.00283367
soilN,100446at38820,2,Zm00001eb102840,Zm00001eb102840:0.0034474,,,,,HORVU.MOREX.r3.5HG0496850,HORVU.MOREX.r3.5HG0496850:4.75945e-05,,
soilN,102358at38820,2,Zm00001eb166400,Zm00001eb166400:0.00150325,,,,,HORVU.MOREX.r3.1HG0079000,HORVU.MOREX.r3.1HG0079000:0.00336502,,
soilN,102799at4447,2,Zm00001eb253540;Zm00001eb380200,Zm00001eb253540:0.00206215;Zm00001eb380200:0.00251653,,,,,HORVU.MOREX.r3.6HG0612110,HORVU.MOREX.r3.6HG0612110:0.000862374,,
soilN,102955at38820,2,Zm00001eb116750,Zm00001eb116750:0.00300793,SORBI_3005G034200,SORBI_3005G034200:0.000134383,,,,,,
soilN,102962at2759,2,Zm00001eb146690,Zm00001eb146690:0.000388621,SORBI_3003G368300,SORBI_3003G368300:0.00136049,,,,,,
soilN,10398at38820,2,Zm00001eb125360,Zm00001eb125360:0.000126311,,,,,HORVU.MOREX.r3.3HG0221900,HORVU.MOREX.r3.3HG0221900:0.00268929,,
soilN,1040391at2759,2,Zm00001eb075500,Zm00001eb075500:0.00188476,SORBI_3006G161000,SORBI_3006G161000:2.93e-05,,,,,,
soilN,104270at38820,2,Zm00001eb328650,Zm00001eb328650:0.000650436,SORBI_3001G359800,SORBI_3001G359800:0.000324716,,,,,,
soilN,104502at38820,2,Zm00001eb170770,Zm00001eb170770:0.000546784,,,,,HORVU.MOREX.r3.3HG0322390,HORVU.MOREX.r3.3HG0322390:0.00164777,,
soilN,104792at38820,2,Zm00001eb434070,Zm00001eb434070:0.000828693,SORBI_3006G273000,SORBI_3006G273000:0.00170627,,,,,,
soilN,104798at3193,2,,,,,,,HORVU.MOREX.r3.4HG0333970,HORVU.MOREX.r3.4HG0333970:0.00215734,AT4G08160,AT4G08160:0.000736045
soilN,105018at38820,2,Zm00001eb119800,Zm00001eb119800:0.00114045,SORBI_3003G016100,SORBI_3003G016100:0.00157666,,,,,,
soilN,105782at3193,2,Zm00001eb004390,Zm00001eb004390:0.00255687,,,,,HORVU.MOREX.r3.4HG0401500,HORVU.MOREX.r3.4HG0401500:0.00139671,,
soilN,106400at33090,2,Zm00001eb062600,Zm00001eb062600:0.00183692,,,,,HORVU.MOREX.r3.1HG0006570,HORVU.MOREX.r3.1HG0006570:0.00261838,,
soilN,106619at3193,2,Zm00001eb069000,Zm00001eb069000:0.00035603,,,,,,,AT4G39540,AT4G39540:0.000628747
soilN,107355at38820,2,Zm00001eb374680,Zm00001eb374680:0.00108668,,,,,HORVU.MOREX.r3.7HG0659020,HORVU.MOREX.r3.7HG0659020:0.00231955,,
soilN,10995at38820,2,,,SORBI_3007G092600,SORBI_3007G092600:0.00196783,,,HORVU.MOREX.r3.7HG0658700,HORVU.MOREX.r3.7HG0658700:0.000338753,,
soilN,11040at2759,2,Zm00001eb086700,Zm00001eb086700:0.000666216,,,,,,,AT4G08570;AT4G39700;AT5G17450,AT4G08570:0.00240011;AT4G39700:0.00325783;AT5G17450:0.0028346
soilN,111107at38820,2,Zm00001eb051380,Zm00001eb051380:0.00114994,,,,,HORVU.MOREX.r3.4HG0343140,HORVU.MOREX.r3.4HG0343140:0.000228605,,
soilN,111391at38820,2,Zm00001eb063960,Zm00001eb063960:0.00221693,,,,,HORVU.MOREX.r3.5HG0531260,HORVU.MOREX.r3.5HG0531260:0.000760013,,
soilN,111737at38820,2,Zm00001eb398880,Zm00001eb398880:0.00185009,SORBI_3001G439900,SORBI_3001G439900:0.000270746,,,,,,
soilN,113395at2759,2,,,,,,,HORVU.MOREX.r3.3HG0306830,HORVU.MOREX.r3.3HG0306830:0.00215745,AT4G10330,AT4G10330:0.00182169
soilN,115607at2759,2,Zm00001eb356300,Zm00001eb356300:0.000791175,SORBI_3009G000700,SORBI_3009G000700:0.000435846,,,,,,
soilN,11947at38820,2,Zm00001eb146730,Zm00001eb146730:0.000699217,SORBI_3003G367900,SORBI_3003G367900:0.00136049,,,,,,
soilN,12340at38820,2,Zm00001eb405230,Zm00001eb405230:0.00312018,SORBI_3008G015200,SORBI_3008G015200:0.000929975,,,,,,
soilN,128682at3193,2,Zm00001eb286430,Zm00001eb286430:0.000107747,,,,,,,AT2G42610;AT5G28490,AT2G42610:0.00182302;AT5G28490:0.0020451
soilN,129941at2759,2,Zm00001eb317730,Zm00001eb317730:0.0024974,,,,,HORVU.MOREX.r3.6HG0546560,HORVU.MOREX.r3.6HG0546560:0.00167495,,
soilN,131670at33090,2,Zm00001eb146720;Zm00001eb157040;Zm00001eb292770,Zm00001eb146720:0.000699217;Zm00001eb157040:0.00163873;Zm00001eb292770:0.00256016,SORBI_3003G368000,SORBI_3003G368000:0.00136049,,,,,,
soilN,133076at2759,2,Zm00001eb344520,Zm00001eb344520:0.00220302,,,,,,,AT5G14700,AT5G14700:0.00286796
soilN,13560at4447,2,Zm00001eb278390,Zm00001eb278390:0.001908,SORBI_3001G359400;SORBI_3010G070000,SORBI_3001G359400:0.000324716;SORBI_3010G070000:0.00127045,,,,,,
soilN,136934at3193,2,Zm00001eb416760,Zm00001eb416760:0.00295683,,,,,,,AT5G54580,AT5G54580:0.00300043
soilN,14176at38820,2,Zm00001eb291310,Zm00001eb291310:0.000612662,SORBI_3003G330900,SORBI_3003G330900:0.00039433,,,,,,
soilN,142335at2759,2,Zm00001eb217860,Zm00001eb217860:0.00352676,,,,,,,AT3G63210,AT3G63210:0.00116577
soilN,143419at2759,2,,,SORBI_3001G104100,SORBI_3001G104100:0.000450254,,,,,AT1G76990,AT1G76990:0.00169727
soilN,143673at2759,2,Zm00001eb329220,Zm00001eb329220:0.00358532,,,,,,,AT3G50620,AT3G50620:0.000984258
soilN,14467at4447,2,Zm00001eb260700,Zm00001eb260700:0.00135117,,,,,HORVU.MOREX.r3.2HG0100050,HORVU.MOREX.r3.2HG0100050:0.00367521,,
soilN,14578at38820,2,Zm00001eb343610,Zm00001eb343610:0.00358914,,,,,HORVU.MOREX.r3.1HG0087170,HORVU.MOREX.r3.1HG0087170:0.000392522,,
soilN,150826at2759,2,Zm00001eb138380,Zm00001eb138380:0.000129005,,,,,,,AT2G42830,AT2G42830:0.00278091
soilN,151851at2759,2,,,SORBI_3006G170900,SORBI_3006G170900:0.00145285,,,,,AT4G38390,AT4G38390:0.00186852
soilN,154810at2759,2,Zm00001eb167320,Zm00001eb167320:0.00287962,SORBI_3002G346400,SORBI_3002G346400:0.00174119,,,,,,
soilN,157294at3193,2,,,SORBI_3002G383800,SORBI_3002G383800:6.1106e-05,,,,,AT4G39520,AT4G39520:0.00293963
soilN,158150at33090,2,Zm00001eb051220,Zm00001eb051220:0.00286444,,,,,,,AT1G47560,AT1G47560:0.00321443
soilN,158179at2759,2,Zm00001eb292740,Zm00001eb292740:0.00256016,,,,,,,AT3G48040,AT3G48040:0.00272446
soilN,159883at2759,2,,,SORBI_3009G248900,SORBI_3009G248900:0.00164308,,,HORVU.MOREX.r3.1HG0092870,HORVU.MOREX.r3.1HG0092870:0.000452758,,
soilN,160884at2759,2,Zm00001eb147120,Zm00001eb147120:0.00374104,,,,,HORVU.MOREX.r3.3HG0303990,HORVU.MOREX.r3.3HG0303990:0.00102429,,
soilN,161106at2759,2,Zm00001eb278600,Zm00001eb278600:0.000129571,SORBI_3010G074900,SORBI_3010G074900:0.000245096,,,,,,
soilN,16395at38820,2,Zm00001eb057200,Zm00001eb057200:0.000428977,SORBI_3001G089800,SORBI_3001G089800:0.00181971,,,,,,
soilN,164184at3193,2,,,SORBI_3003G308100;SORBI_3007G090600,SORBI_3003G308100:0.000912342;SORBI_3007G090600:0.000688779,,,,,AT3G07330;AT3G28180,AT3G07330:6.43261e-05;AT3G28180:0.000177275
soilN,166961at2759,2,Zm00001eb151450,Zm00001eb151450:0.000300477,SORBI_3003G317200,SORBI_3003G317200:0.000741015,,,,,,
soilN,167653at2759,2,Zm00001eb067840;Zm00001eb067850;Zm00001eb067870,Zm00001eb067840:0.00143335;Zm00001eb067850:0.00143335;Zm00001eb067870:0.00143335,,,LOC_Os07g01200,LOC_Os07g01200:6.47477e-05,,,,
soilN,170271at2759,2,Zm00001eb121270,Zm00001eb121270:0.00113487,,,,,,,AT2G19810,AT2G19810:0.00313556
soilN,171627at2759,2,Zm00001eb266750,Zm00001eb266750:0.000369157,,,,,,,AT3G21270,AT3G21270:1.62804e-05
soilN,173060at2759,2,Zm00001eb278470,Zm00001eb278470:0.000606508,,,LOC_Os06g01934,LOC_Os06g01934:0.00015584,,,,
soilN,17392at3193,2,Zm00001eb034260,Zm00001eb034260:0.000222662,,,,,,,AT2G13360,AT2G13360:3.81612e-05
soilN,177033at3193,2,Zm00001eb287610,Zm00001eb287610:0.00065069,,,,,,,AT4G02690,AT4G02690:0.00223017
soilN,178787at2759,2,Zm00001eb222880,Zm00001eb222880:0.000838084,,,,,HORVU.MOREX.r3.5HG0432280,HORVU.MOREX.r3.5HG0432280:0.000359313,,
soilN,17932at38820,2,Zm00001eb033650,Zm00001eb033650:0.000389493,,,,,HORVU.MOREX.r3.3HG0303550,HORVU.MOREX.r3.3HG0303550:3.04589e-05,,
soilN,181237at3193,2,Zm00001eb166540,Zm00001eb166540:0.00036652,,,,,,,AT2G06255,AT2G06255:0.0017829
soilN,182904at3193,2,Zm00001eb071300,Zm00001eb071300:0.00309886,,,,,,,AT2G32730,AT2G32730:0.00239897
soilN,184525at2759,2,Zm00001eb052700,Zm00001eb052700:0.00133236,SORBI_3001G240300,SORBI_3001G240300:0.00043818,,,,,,
soilN,185185at3193,2,Zm00001eb362660,Zm00001eb362660:0.000857634,,,LOC_Os01g09570,LOC_Os01g09570:0.00032006,,,,
soilN,185501at3193,2,Zm00001eb288890,Zm00001eb288890:0.0013478,,,,,,,AT5G04760,AT5G04760:0.00196928
soilN,186008at3193,2,Zm00001eb368030,Zm00001eb368030:0.00071318,,,,,,,AT5G64650,AT5G64650:0.00161568
soilN,186321at3193,2,,,SORBI_3001G196000,SORBI_3001G196000:0.000269944,,,,,AT4G39050,AT4G39050:0.00232537
soilN,187007at33090,2,Zm00001eb397150,Zm00001eb397150:0.00330054,,,,,,,AT1G12500;AT3G10290;AT3G11320,AT1G12500:0.00102474;AT3G10290:0.00119853;AT3G11320:0.00243383
soilN,1873676at2759,2,Zm00001eb026440;Zm00001eb040100;Zm00001eb303120,Zm00001eb026440:0.00346875;Zm00001eb040100:0.000587721;Zm00001eb303120:0.000353691,SORBI_3006G278300,SORBI_3006G278300:0.000548905,,,,,,
soilN,1873865at2759,2,,,,,LOC_Os03g08220,LOC_Os03g08220:9.30304e-05,,,AT1G12560;AT1G69530;AT5G02260,AT1G12560:0.00162809;AT1G69530:0.00322716;AT5G02260:0.00205054
soilN,188226at3193,2,,,SORBI_3001G359601,SORBI_3001G359601:0.000324716,,,,,AT1G57550,AT1G57550:0.00150436
soilN,192396at3193,2,Zm00001eb117430;Zm00001eb300320,Zm00001eb117430:0.00297021;Zm00001eb300320:0.000810019,,,,,,,AT3G11780,AT3G11780:0.0016411
soilN,19254at38820,2,Zm00001eb146060,Zm00001eb146060:0.00289569,SORBI_3003G374300,SORBI_3003G374300:0.00122928,,,,,,
soilN,192593at2759,2,Zm00001eb008800,Zm00001eb008800:0.00355209,,,,,HORVU.MOREX.r3.4HG0396180,HORVU.MOREX.r3.4HG0396180:0.00152654,,
soilN,19310at38820,2,Zm00001eb111340,Zm00001eb111340:0.00383193,,,,,HORVU.MOREX.r3.2HG0113310,HORVU.MOREX.r3.2HG0113310:0.00346542,,
soilN,19829at38820,2,Zm00001eb338920,Zm00001eb338920:0.00283224,SORBI_3003G012900,SORBI_3003G012900:0.00183456,,,,,,
soilN,19930at3193,2,Zm00001eb161360;Zm00001eb361620,Zm00001eb161360:0.000769705;Zm00001eb361620:0.00264984,,,,,HORVU.MOREX.r3.3HG0285550,HORVU.MOREX.r3.3HG0285550:0.00325563,,
soilN,199853at2759,2,Zm00001eb200590,Zm00001eb200590:0.00130201,,,,,,,AT4G02680,AT4G02680:0.00329235
soilN,200364at3193,2,Zm00001eb292100,Zm00001eb292100:0.000551656,,,,,,,AT5G04590,AT5G04590:0.00137898
soilN,20124at2759,2,Zm00001eb006380,Zm00001eb006380:0.00237498,,,,,HORVU.MOREX.r3.4HG0405950,HORVU.MOREX.r3.4HG0405950:4.5889e-05,,
soilN,202249at3193,2,Zm00001eb252170,Zm00001eb252170:0.00113169,,,,,,,AT2G18330,AT2G18330:0.00247173
soilN,204884at2759,2,,,SORBI_3001G070800,SORBI_3001G070800:0.00175454,,,,,AT2G32580,AT2G32580:0.00186354
soilN,205574at3193,2,Zm00001eb366140,Zm00001eb366140:0.00259558,,,,,,,AT1G11050,AT1G11050:0.00174625
soilN,210952at2759,2,Zm00001eb407890,Zm00001eb407890:0.00384825,,,,,,,AT1G77580,AT1G77580:0.000301057
soilN,211644at2759,2,Zm00001eb414690,Zm00001eb414690:0.00217167,SORBI_3007G088900,SORBI_3007G088900:0.000997291,,,,,,
soilN,2126835at2759,2,Zm00001eb290750;Zm00001eb338910,Zm00001eb290750:0.00148465;Zm00001eb338910:0.00283224,SORBI_3003G013000,SORBI_3003G013000:0.00183456,,,,,,
soilN,21290at4447,2,Zm00001eb250600;Zm00001eb311010,Zm00001eb250600:0.00263749;Zm00001eb311010:0.00202322,,,,,HORVU.MOREX.r3.5HG0475790,HORVU.MOREX.r3.5HG0475790:0.00130911,,
soilN,216278at3193,2,Zm00001eb316590,Zm00001eb316590:0.000764787,,,LOC_Os09g04860,LOC_Os09g04860:6.86228e-06,,,,
soilN,217567at3193,2,Zm00001eb289460,Zm00001eb289460:0.00138358,,,,,HORVU.MOREX.r3.3HG0233710;HORVU.MOREX.r3.3HG0301950,HORVU.MOREX.r3.3HG0233710:0.00106106;HORVU.MOREX.r3.3HG0301950:0.0032939,,
soilN,217922at3193,2,Zm00001eb427100,Zm00001eb427100:0.00239699,,,,,,,AT1G52530,AT1G52530:0.000329697
soilN,219954at2759,2,Zm00001eb031670,Zm00001eb031670:0.00104514,,,,,,,AT2G34710,AT2G34710:6.99598e-07
soilN,221549at3193,2,Zm00001eb363580,Zm00001eb363580:0.00188646,,,,,,,AT3G05510,AT3G05510:0.000525028
soilN,222995at2759,2,Zm00001eb294520;Zm00001eb294530,Zm00001eb294520:0.000588903;Zm00001eb294530:0.000588903,,,,,HORVU.MOREX.r3.6HG0552470,HORVU.MOREX.r3.6HG0552470:0.000559167,,
soilN,223441at33090,2,,,,,,,HORVU.MOREX.r3.5HG0509750,HORVU.MOREX.r3.5HG0509750:5.1305e-05,AT1G05520;AT4G14160,AT1G05520:0.00312435;AT4G14160:0.00304301
soilN,2237612at2759,2,Zm00001eb148670,Zm00001eb148670:0.000347263,,,LOC_Os01g08370,LOC_Os01g08370:0.000189535,,,,
soilN,223872at3193,2,Zm00001eb126310,Zm00001eb126310:0.00127424,,,,,HORVU.MOREX.r3.3HG0219220,HORVU.MOREX.r3.3HG0219220:0.00356084,,
soilN,225078at3193,2,,,,,LOC_Os09g04820,LOC_Os09g04820:0.000309599,HORVU.MOREX.r3.5HG0489890,HORVU.MOREX.r3.5HG0489890:0.00307313,,
soilN,225436at2759,2,Zm00001eb064780,Zm00001eb064780:0.0023094,,,,,,,AT3G14000,AT3G14000:0.00248758
soilN,226678at3193,2,Zm00001eb212520,Zm00001eb212520:0.00123768,,,,,,,AT4G02770,AT4G02770:0.00266633
soilN,227049at33090,2,Zm00001eb369940;Zm00001eb380190,Zm00001eb369940:0.00300477;Zm00001eb380190:0.00251653,,,,,HORVU.MOREX.r3.6HG0612090,HORVU.MOREX.r3.6HG0612090:0.00222061,,
