Phenotype,species,snp,chr,pos,p,logp
pH,Rice,"9311_chr06:30724339\G,\A",6,30724339,0.001029455,2.98739263270678
pH,Rice,"9311_chr09:2590471\A,\G",9,2590471,0.00102957,2.98734412055615
pH,Rice,"9311_chr03:455153\G,\A",3,455153,0.00102961,2.98732724803478
pH,Rice,"9311_chr03:3911122\C,\T",3,3911122,0.001029701,2.98728886549044
pH,Rice,"9311_chr10:15053794\A,\T",10,15053794,0.001029871,2.98721717092275
pH,Rice,"9311_chr01:18309264\G,\T",1,18309264,0.001029919,2.98719692989319
pH,Rice,"9311_chr08:24227300\C,\A",8,24227300,0.001029962,2.98717879810526
pH,Rice,"9311_chr10:1414913\A,\C",10,1414913,0.001030026,2.98715181265986
pH,Rice,"9311_chr05:12879350\C,\A",5,12879350,0.0010302,2.98707845445544
pH,Rice,"9311_chr12:13230796\G,\A",12,13230796,0.001030209,2.98707466040257
pH,Rice,"9311_chr06:20615372\G,\A",6,20615372,0.001030261,2.9870527398572
pH,Rice,"9311_chr06:30691784\C,\T",6,30691784,0.001030327,2.98702491921977
pH,Rice,"9311_chr06:25441163\G,\A",6,25441163,0.001030507,2.98694905381097
pH,Rice,"9311_chr03:22797671\G,\A",3,22797671,0.001030703,2.98686645987953
pH,Rice,"9311_chr08:23638121\T,\C",8,23638121,0.001030728,2.98685592606875
pH,Rice,"9311_chr11:15372500\C,\T",11,15372500,0.001030897,2.98678472420846
pH,Rice,"9311_chr03:8081707\A,\T",3,8081707,0.001030978,2.9867506020109
pH,Rice,"9311_chr05:29514672\C,\T",5,29514672,0.001031118,2.98669163169375
pH,Rice,"9311_chr02:19204768\C,\T",2,19204768,0.001031326,2.98660403343407
pH,Rice,"9311_chr06:7870405\G,\A",6,7870405,0.001031327,2.98660361233126
pH,Rice,"9311_chr04:10705562\G,\A",4,10705562,0.001031361,2.98658929507884
pH,Rice,"9311_chr11:15970419\C,\G",11,15970419,0.001031385,2.98657918906717
pH,Rice,"9311_chr09:2156232\A,\T",9,2156232,0.001031688,2.98645162089197
pH,Rice,"9311_chr03:27494932\A,\G",3,27494932,0.001031694,2.9864490951678
pH,Rice,"9311_chr03:505381\A,\G",3,505381,0.001031724,2.9864364667673
pH,Rice,"9311_chr04:19668601\C,\T",4,19668601,0.001031852,2.98638258971721
pH,Rice,"9311_chr04:19668654\C,\G",4,19668654,0.001031852,2.98638258971721
pH,Rice,"9311_chr07:5140850\T,\G",7,5140850,0.001032028,2.98630851968504
pH,Rice,"9311_chr08:17974179\A,\C",8,17974179,0.001032057,2.986296316176
pH,Rice,"9311_chr03:21934489\A,\T",3,21934489,0.001032143,2.98626012847571
pH,Rice,"9311_chr08:20315049\T,\C",8,20315049,0.001032163,2.9862517131636
pH,Rice,"9311_chr05:832076\G,\A",5,832076,0.001032167,2.98625003012075
pH,Rice,"9311_chr01:36744579\C,\T",1,36744579,0.001032346,2.98617472062892
pH,Rice,"9311_chr01:36744594\A,\G",1,36744594,0.001032346,2.98617472062892
pH,Rice,"9311_chr02:28416606\C,\T",2,28416606,0.001032398,2.98615284545886
pH,Rice,"9311_chr05:10894162\A,\G",5,10894162,0.001032454,2.98612928881558
pH,Rice,"9311_chr03:502294\A,\C",3,502294,0.001032628,2.98605610311155
pH,Rice,"9311_chr08:29306994\A,\G",8,29306994,0.001032665,2.98604054222422
pH,Rice,"9311_chr05:16334715\G,\T",5,16334715,0.001032857,2.98595980278812
pH,Rice,"9311_chr02:20608359\G,\A",2,20608359,0.001032919,2.98593373388434
pH,Rice,"9311_chr09:20210029\C,\T",9,20210029,0.001032975,2.98591018912262
pH,Rice,"9311_chr06:13841113\A,\G",6,13841113,0.001033013,2.98589421304694
pH,Rice,"9311_chr03:13739081\G,\A",3,13739081,0.00103313,2.98584502724089
pH,Rice,"ScaffoldUn01_10728:2132\G,\A",ScaffoldUn01_10728,2132,0.001033253,2.98579332509145
pH,Rice,"9311_chr08:24229042\G,\A",8,24229042,0.001033399,2.98573196304843
pH,Rice,"9311_chr08:17596852\C,\T",8,17596852,0.001033427,2.98572019597612
pH,Rice,"9311_chr11:2803381\G,\A",11,2803381,0.001033681,2.98561346638197
pH,Rice,"9311_chr08:30944286\C,\T",8,30944286,0.001033914,2.98551558394879
pH,Rice,"ScaffoldUn01_1167:6472\G,\A",ScaffoldUn01_1167,6472,0.00103392,2.98551306366245
pH,Rice,"9311_chr05:14081198\G,\C",5,14081198,0.001033944,2.98550298266335
pH,Rice,"9311_chr05:14116292\C,\T",5,14116292,0.001033944,2.98550298266335
pH,Rice,"9311_chr05:14116547\T,\A",5,14116547,0.001033944,2.98550298266335
pH,Rice,"9311_chr05:14116569\C,\T",5,14116569,0.001033944,2.98550298266335
pH,Rice,"9311_chr05:14128759\G,\A",5,14128759,0.001033944,2.98550298266335
pH,Rice,"9311_chr05:14134547\C,\T",5,14134547,0.001033944,2.98550298266335
pH,Rice,"9311_chr03:29894387\C,\T",3,29894387,0.001033955,2.98549836228363
pH,Rice,"9311_chr09:19244232\T,\A",9,19244232,0.001034266,2.98536775188475
pH,Rice,"9311_chr06:9664126\C,\T",6,9664126,0.001034273,2.98536481255281
pH,Rice,"9311_chr08:20077431\T,\C",8,20077431,0.001034409,2.98530770947982
pH,Rice,"9311_chr03:14539435\T,\C",3,14539435,0.001034433,2.98529763324628
pH,Rice,"9311_chr09:10266939\A,\G",9,10266939,0.001034434,2.98529721340829
pH,Rice,"9311_chr02:9689569\T,\C",2,9689569,0.001034443,2.98529343488464
pH,Rice,"9311_chr11:22666186\A,\G",11,22666186,0.001034497,2.98527076443308
pH,Rice,"9311_chr10:623079\A,\G",10,623079,0.001034573,2.98523885987631
pH,Rice,"9311_chr06:6630193\C,\T",6,6630193,0.001034691,2.98518932849808
pH,Rice,"9311_chr11:25716579\A,\C",11,25716579,0.001034698,2.98518639037347
pH,Rice,"9311_chr02:25392839\G,\A",2,25392839,0.001034949,2.98508105075228
pH,Rice,"9311_chr05:14130976\G,\A",5,14130976,0.001034964,2.9850747563648
pH,Rice,"9311_chr02:10727040\G,\A",2,10727040,0.001034987,2.98506510514786
pH,Rice,"9311_chr08:5289995\G,\T",8,5289995,0.001035107,2.98501475445085
pH,Rice,"9311_chr07:3705352\T,\C",7,3705352,0.001035206,2.98497321951991
pH,Rice,"9311_chr01:33225828\G,\A",1,33225828,0.001035212,2.98497070237903
pH,Rice,"9311_chr05:7913248\C,\T",5,7913248,0.001035216,2.98496902429322
pH,Rice,"9311_chr06:28223281\T,\C",6,28223281,0.001035282,2.98494133681338
pH,Rice,"9311_chr09:16190375\C,\T",9,16190375,0.001035455,2.9848687704319
pH,Rice,"9311_chr06:10330324\T,\C",6,10330324,0.001035611,2.98480334524573
pH,Rice,"9311_chr06:3068846\T,\C",6,3068846,0.001035862,2.98469809848124
pH,Rice,"9311_chr07:27259886\T,\G",7,27259886,0.001035892,2.98468552089292
pH,Rice,"9311_chr09:17980665\C,\A",9,17980665,0.001035949,2.98466162447859
pH,Rice,"9311_chr03:8841277\C,\T",3,8841277,0.00103611,2.9845941346902
pH,Rice,"9311_chr11:15789467\C,\T",11,15789467,0.001036147,2.98457862609659
pH,Rice,"9311_chr05:539405\G,\T",5,539405,0.001036365,2.98448726238202
pH,Rice,"9311_chr01:33803069\G,\A",1,33803069,0.00103642,2.98446421493956
pH,Rice,"9311_chr05:14176552\C,\T",5,14176552,0.001036442,2.98445499630503
pH,Rice,"9311_chr01:33792252\G,\A",1,33792252,0.00103645,2.98445164412281
pH,Rice,"9311_chr10:11625109\A,\G",10,11625109,0.001036461,2.9844470349145
pH,Rice,"9311_chr10:16429100\C,\T",10,16429100,0.001036472,2.98444242575511
pH,Rice,"9311_chr09:355063\C,\T",9,355063,0.001036629,2.98437664581116
pH,Rice,"9311_chr11:27599346\G,\A",11,27599346,0.001036812,2.98429998494607
pH,Rice,"9311_chr10:15426063\G,\A",10,15426063,0.001036879,2.98427192123716
pH,Rice,"9311_chr04:20958326\A,\G",4,20958326,0.001036929,2.98425097935237
pH,Rice,"9311_chr02:23621800\C,\T",2,23621800,0.001037009,2.98421747443702
pH,Rice,"9311_chr10:15549025\C,\T",10,15549025,0.00103711,2.98417517817272
pH,Rice,"9311_chr02:11586133\T,\C",2,11586133,0.001037491,2.98401566200603
pH,Rice,"9311_chr02:11586134\G,\T",2,11586134,0.001037491,2.98401566200603
pH,Rice,"9311_chr09:11837817\C,\T",9,11837817,0.001037614,2.98396417716903
pH,Rice,"9311_chr06:3317712\A,\G",6,3317712,0.001037779,2.98389512172781
pH,Rice,"9311_chr08:8227774\A,\T",8,8227774,0.001037874,2.98385536751474
pH,Rice,"9311_chr03:32759062\T,\C",3,32759062,0.001037916,2.98383779312789
pH,Rice,"9311_chr01:177940\C,\T",1,177940,0.001037972,2.9838143617183
pH,Rice,"9311_chr05:13825578\C,\T",5,13825578,0.001038159,2.98373612670487
pH,Rice,"9311_chr08:14056736\C,\T",8,14056736,0.001038213,2.98371353739811
pH,Rice,"9311_chr01:28987533\G,\A",1,28987533,0.001038231,2.98370600789028
pH,Rice,"9311_chr08:2751023\T,\C",8,2751023,0.001038247,2.98369931510403
pH,Rice,"9311_chr09:19473615\C,\T",9,19473615,0.001038285,2.98368342015002
pH,Rice,"9311_chr04:8937839\A,\G",4,8937839,0.001038363,2.98365079548797
pH,Rice,"9311_chr12:7332582\C,\T",12,7332582,0.001038374,2.98364619477126
pH,Rice,"9311_chr08:5207712\C,\T",8,5207712,0.001038382,2.98364284882609
pH,Rice,"9311_chr07:7486290\G,\A",7,7486290,0.00103866,2.9835265932408
pH,Rice,"9311_chr05:14136481\C,\A",5,14136481,0.001038703,2.98350861404051
pH,Rice,"9311_chr02:26957796\A,\T",2,26957796,0.001038723,2.98350025187537
pH,Rice,"9311_chr05:14628243\A,\G",5,14628243,0.001038742,2.98349230796762
pH,Rice,"9311_chr02:26752236\C,\T",2,26752236,0.001038754,2.9834872908376
pH,Rice,"9311_chr03:402221\A,\G",3,402221,0.001038804,2.98346638675299
pH,Rice,"9311_chr01:36575718\C,\T",1,36575718,0.001038817,2.98346095185581
pH,Rice,"9311_chr09:16025042\T,\C",9,16025042,0.001038964,2.98339950044303
pH,Rice,"9311_chr08:23058067\T,\G",8,23058067,0.001039461,2.98319180051484
pH,Rice,"9311_chr08:25214244\C,\T",8,25214244,0.001039564,2.9831487684862
pH,Rice,"9311_chr05:20322811\A,\C",5,20322811,0.001039619,2.98312579196464
pH,Rice,"ScaffoldUn01_4459:2602\A,\G",ScaffoldUn01_4459,2602,0.001039655,2.98311075344509
pH,Rice,"9311_chr01:25430703\G,\A",1,25430703,0.00103966,2.98310866480301
pH,Rice,"9311_chr01:36518713\A,\G",1,36518713,0.001039728,2.98308026026785
pH,Rice,"9311_chr01:36725172\T,\A",1,36725172,0.001039728,2.98308026026785
pH,Rice,"9311_chr06:9556886\A,\G",6,9556886,0.001039756,2.98306856482273
pH,Rice,"9311_chr12:4642218\T,\C",12,4642218,0.001039794,2.98305269293669
pH,Rice,"9311_chr01:32483146\C,\T",1,32483146,0.001039898,2.98300925705661
pH,Rice,"9311_chr07:10051255\A,\G",7,10051255,0.00104009,2.982929079151
pH,Rice,"9311_chr03:21237500\G,\A",3,21237500,0.001040094,2.98292740893536
pH,Rice,"9311_chr09:20397918\T,\C",9,20397918,0.001040118,2.9829173877764
pH,Rice,"9311_chr08:20091500\A,\G",8,20091500,0.001040127,2.9829136299014
pH,Rice,"9311_chr06:14986279\G,\A",6,14986279,0.001040132,2.98291154220712
pH,Rice,"9311_chr04:21106155\C,\A",4,21106155,0.00104022,2.98287480043031
pH,Rice,"9311_chr04:31610704\C,\G",4,31610704,0.001040221,2.98287438292798
pH,Rice,"9311_chr04:31610706\T,\A",4,31610706,0.001040221,2.98287438292798
pH,Rice,"9311_chr07:7307636\C,\A",7,7307636,0.00104044,2.98278295958522
pH,Rice,"9311_chr02:25535813\A,\G",2,25535813,0.001040547,2.98273829855696
pH,Rice,"9311_chr10:11043321\T,\A",10,11043321,0.001040612,2.98271117026803
pH,Rice,"9311_chr03:22796404\G,\T",3,22796404,0.001040642,2.98269865009081
pH,Rice,"9311_chr10:16581379\A,\G",10,16581379,0.001040686,2.9826802878171
pH,Rice,"9311_chr09:18355751\T,\C",9,18355751,0.001040691,2.98267820124421
pH,Rice,"9311_chr05:14128553\A,\T",5,14128553,0.001040692,2.98267778393084
pH,Rice,"9311_chr10:16362344\C,\T",10,16362344,0.001040799,2.98263313371654
pH,Rice,"9311_chr02:11586137\G,\A",2,11586137,0.001041003,2.98254801892215
pH,Rice,"9311_chr07:15029621\G,\A",7,15029621,0.001041568,2.98231237136124
pH,Rice,"9311_chr05:6031981\T,\C",5,6031981,0.001041595,2.98230111352782
pH,Rice,"9311_chr07:10539128\A,\G",7,10539128,0.001041612,2.98229402541206
pH,Rice,"9311_chr07:11254860\C,\T",7,11254860,0.001041612,2.98229402541206
pH,Rice,"9311_chr01:28991537\T,\C",1,28991537,0.001041632,2.98228568660043
pH,Rice,"9311_chr08:11399221\G,\A",8,11399221,0.001042625,2.98187186579699
pH,Rice,"9311_chr06:15503033\C,\T",6,15503033,0.001042641,2.98186520121635
pH,Rice,"9311_chr03:19636180\A,\T",3,19636180,0.001042755,2.98181771903936
pH,Rice,"9311_chr02:3564334\A,\T",2,3564334,0.001042844,2.98178065322861
pH,Rice,"9311_chr09:7869620\G,\A",9,7869620,0.001042868,2.98177065849533
pH,Rice,"9311_chr03:19755776\G,\A",3,19755776,0.001043164,2.98164740902696
pH,Rice,"9311_chr01:40087005\G,\C",1,40087005,0.001043251,2.98161119032651
pH,Rice,"9311_chr04:19669837\A,\C",4,19669837,0.001043289,2.98159537161197
pH,Rice,"9311_chr03:29601151\C,\T",3,29601151,0.001043389,2.98155374616883
pH,Rice,"9311_chr12:13234410\C,\T",12,13234410,0.001043603,2.98146468112263
pH,Rice,"9311_chr10:15053359\C,\T",10,15053359,0.001043665,2.98143888064288
pH,Rice,"9311_chr10:18201615\C,\T",10,18201615,0.001043752,2.9814026793281
pH,Rice,"9311_chr02:9664572\A,\T",2,9664572,0.001043775,2.98139310936988
pH,Rice,"9311_chr04:5687494\C,\T",4,5687494,0.001043837,2.98136731314157
pH,Rice,"9311_chr07:10966336\G,\A",7,10966336,0.001043866,2.98135524768975
pH,Rice,"9311_chr11:2021579\G,\A",11,2021579,0.001043991,2.98130324526784
pH,Rice,"9311_chr08:18856151\T,\C",8,18856151,0.001044,2.98129950133376
pH,Rice,"9311_chr07:24804750\T,\G",7,24804750,0.001044113,2.98125249690775
pH,Rice,"9311_chr08:11434124\G,\C",8,11434124,0.001044236,2.98120133857996
pH,Rice,"9311_chr06:5697345\G,\T",6,5697345,0.001044246,2.9811971796312
pH,Rice,"9311_chr06:5697346\G,\A",6,5697346,0.001044246,2.9811971796312
pH,Rice,"9311_chr02:12052384\C,\T",2,12052384,0.001044255,2.98119343661136
pH,Rice,"9311_chr01:36777075\G,\A",1,36777075,0.00104427,2.98118719831665
pH,Rice,"9311_chr02:25312047\G,\A",2,25312047,0.001044368,2.98114644366289
pH,Rice,"9311_chr08:24236054\C,\T",8,24236054,0.001044659,2.98102544982696
pH,Rice,"9311_chr07:25189173\A,\T",7,25189173,0.001044772,2.98097847505105
pH,Rice,"9311_chr02:9130335\G,\A",2,9130335,0.001044821,2.98095810703716
pH,Rice,"9311_chr09:418014\A,\C",9,418014,0.001044916,2.98091862075175
pH,Rice,"Scaffold03_1561:4430\C,\T",Scaffold03_1561,4430,0.001045027,2.98087248869213
pH,Rice,"9311_chr01:39043714\G,\T",1,39043714,0.001045042,2.98086625500585
pH,Rice,"9311_chr03:8906557\A,\T",3,8906557,0.001045057,2.98086002140904
pH,Rice,"9311_chr01:33763021\G,\T",1,33763021,0.001045203,2.98079935240666
pH,Rice,"9311_chr02:10669267\G,\A",2,10669267,0.001045247,2.98078107025955
pH,Rice,"9311_chr10:852377\G,\A",10,852377,0.001045283,2.98076611271161
pH,Rice,"9311_chr08:22634142\G,\A",8,22634142,0.001045365,2.98073204466425
pH,Rice,"9311_chr01:28173351\A,\G",1,28173351,0.001045383,2.98072456667009
pH,Rice,"9311_chr03:525247\C,\A",3,525247,0.00104541,2.98071334992026
pH,Rice,"9311_chr11:2804282\C,\T",11,2804282,0.001045415,2.98071127277616
pH,Rice,"9311_chr06:14448010\A,\C",6,14448010,0.001045434,2.98070337971917
pH,Rice,"9311_chr05:10696267\G,\A",5,10696267,0.001045474,2.98068676322597
pH,Rice,"9311_chr08:17732105\A,\G",8,17732105,0.001045714,2.98058707761558
pH,Rice,"9311_chr10:3009254\G,\A",10,3009254,0.001046223,2.98037573674283
pH,Rice,"9311_chr01:203865\G,\A",1,203865,0.001046237,2.98036992528384
pH,Rice,"9311_chr08:18055100\A,\T",8,18055100,0.001046241,2.98036826488126
pH,Rice,"9311_chr06:9589163\A,\G",6,9589163,0.001046393,2.98030517428695
pH,Rice,"9311_chr01:20538087\C,\T",1,20538087,0.001046411,2.98029770363927
pH,Rice,"9311_chr06:30710083\A,\C",6,30710083,0.001046479,2.98026948235217
pH,Rice,"9311_chr11:13469959\C,\T",11,13469959,0.001046564,2.98023420832199
pH,Rice,"9311_chr04:3295939\C,\A",4,3295939,0.001046599,2.98021968455402
pH,Rice,"9311_chr09:1646520\C,\T",9,1646520,0.00104672,2.98016947755511
pH,Rice,"9311_chr06:9548974\T,\C",6,9548974,0.00104693,2.98008235521708
pH,Rice,"9311_chr10:853191\T,\C",10,853191,0.001047046,2.98003423798943
pH,Rice,"9311_chr01:23373338\C,\T",1,23373338,0.001047074,2.98002262428487
pH,Rice,"9311_chr02:10724677\C,\T",2,10724677,0.001047093,2.98001474373365
pH,Rice,"9311_chr10:853663\G,\A",10,853663,0.001047121,2.98000313055038
pH,Rice,"9311_chr01:31655027\C,\A",1,31655027,0.001047236,2.97995543680431
pH,Rice,"9311_chr02:10694906\T,\C",2,10694906,0.001047249,2.97995004566685
pH,Rice,"9311_chr06:7730991\A,\G",6,7730991,0.001047401,2.97988701579421
pH,Rice,"9311_chr09:15911951\A,\G",9,15911951,0.001047476,2.97985591889816
pH,Rice,"9311_chr03:31420811\C,\T",3,31420811,0.001047536,2.97983104298439
pH,Rice,"9311_chr05:11505720\G,\A",5,11505720,0.001047581,2.9798123869841
pH,Rice,"9311_chr06:30058211\G,\C",6,30058211,0.001047724,2.97975310768012
pH,Rice,"9311_chr11:27819528\C,\T",11,27819528,0.00104775,2.97974233049412
pH,Rice,"9311_chr01:33780660\T,\C",1,33780660,0.001047783,2.97972865214316
pH,Rice,"9311_chr04:19692109\A,\G",4,19692109,0.001047871,2.97969217864665
pH,Rice,"9311_chr01:1645192\C,\A",1,1645192,0.001047941,2.97966316782531
pH,Rice,"9311_chr01:1645193\A,\G",1,1645193,0.001047941,2.97966316782531
pH,Rice,"9311_chr04:3619688\G,\A",4,3619688,0.001048048,2.97961882645749
pH,Rice,"9311_chr06:14442754\G,\A",6,14442754,0.001048099,2.97959769337991
pH,Rice,"9311_chr02:13559947\G,\A",2,13559947,0.001048124,2.97958733440375
pH,Rice,"9311_chr02:10687450\G,\A",2,10687450,0.001048128,2.97958567699049
pH,Rice,"9311_chr02:10713677\C,\T",2,10713677,0.001048128,2.97958567699049
pH,Rice,"9311_chr02:10713767\C,\T",2,10713767,0.001048128,2.97958567699049
pH,Rice,"9311_chr02:10714479\T,\A",2,10714479,0.001048128,2.97958567699049
pH,Rice,"9311_chr02:10715215\G,\A",2,10715215,0.001048128,2.97958567699049
pH,Rice,"9311_chr02:10717914\A,\G",2,10717914,0.001048128,2.97958567699049
pH,Rice,"9311_chr02:10718520\C,\T",2,10718520,0.001048128,2.97958567699049
pH,Rice,"9311_chr02:10721082\G,\A",2,10721082,0.001048128,2.97958567699049
pH,Rice,"9311_chr02:10725841\G,\A",2,10725841,0.001048128,2.97958567699049
pH,Rice,"9311_chr02:11062901\C,\T",2,11062901,0.00104844,2.97945641824061
pH,Rice,"9311_chr01:30175572\A,\T",1,30175572,0.001048442,2.97945558978297
pH,Rice,"9311_chr03:13060828\A,\G",3,13060828,0.001048501,2.97943115099332
pH,Rice,"9311_chr03:23506183\T,\A",3,23506183,0.00104876,2.97932388511522
pH,Rice,"9311_chr03:29829173\C,\T",3,29829173,0.00104889,2.97927005508379
pH,Rice,"9311_chr03:9440796\A,\T",3,9440796,0.001048898,2.97926674268439
pH,Rice,"9311_chr01:32717810\G,\A",1,32717810,0.001048962,2.97924024439866
pH,Rice,"9311_chr05:21025665\C,\T",5,21025665,0.001048995,2.9792265818518
pH,Rice,"9311_chr03:22904092\A,\T",3,22904092,0.001049114,2.97917731744905
pH,Rice,"9311_chr03:18470141\A,\C",3,18470141,0.001049119,2.97917524763849
pH,Rice,"9311_chr08:11417911\G,\A",8,11417911,0.001049242,2.97912433340463
pH,Rice,"9311_chr02:11693125\C,\T",2,11693125,0.00104935,2.97907963314456
pH,Rice,"9311_chr02:10696643\G,\A",2,10696643,0.001049392,2.97906225095252
pH,Rice,"9311_chr03:21336282\C,\T",3,21336282,0.001049504,2.97901590184135
pH,Rice,"9311_chr01:38455578\T,\C",1,38455578,0.001049693,2.9789376989311
pH,Rice,"9311_chr04:4566336\T,\G",4,4566336,0.001049773,2.97890460141147
pH,Rice,"9311_chr01:20537694\T,\G",1,20537694,0.001049969,2.9788235231469
pH,Rice,"9311_chr08:18083597\T,\C",8,18083597,0.001050068,2.97878257610289
pH,Rice,"9311_chr06:10788948\G,\A",6,10788948,0.001050178,2.97873708391478
pH,Rice,"9311_chr07:27295545\C,\T",7,27295545,0.001050248,2.97870813682143
pH,Rice,"9311_chr08:7877729\C,\T",8,7877729,0.001050277,2.9786961450194
pH,Rice,"ScaffoldUn01_1911:2668\C,\T",ScaffoldUn01_1911,2668,0.001050289,2.97869118299128
pH,Rice,"9311_chr09:6539796\C,\T",9,6539796,0.001050457,2.97862172054973
pH,Rice,"9311_chr02:11756636\A,\C",2,11756636,0.001050474,2.97861469223115
pH,Rice,"9311_chr03:7260965\G,\A",3,7260965,0.001050497,2.97860518351058
pH,Rice,"9311_chr02:25191374\G,\A",2,25191374,0.001050632,2.97854937565191
pH,Rice,"9311_chr02:15441421\G,\A",2,15441421,0.001051257,2.9782910993498
pH,Rice,"9311_chr06:6630189\G,\A",6,6630189,0.001051369,2.97824483246066
pH,Rice,"9311_chr09:22111065\G,\A",9,22111065,0.001051393,2.97823491876851
pH,Rice,"9311_chr06:27066721\G,\A",6,27066721,0.001051394,2.97823450570291
pH,Rice,"9311_chr09:10929430\G,\A",9,10929430,0.001051511,2.97818617974008
pH,Rice,"9311_chr10:8127508\C,\T",10,8127508,0.001051564,2.97816429026154
pH,Rice,"9311_chr07:27281827\A,\C",7,27281827,0.001051648,2.97812959976291
pH,Rice,"9311_chr02:23758615\A,\G",2,23758615,0.001051668,2.97812134052879
pH,Rice,"9311_chr03:29137584\G,\A",3,29137584,0.001051673,2.9781192757448
pH,Rice,"Scaffold06_241:427\C,\T",Scaffold06_241,427,0.001051846,2.97804784026403
pH,Rice,"9311_chr10:871614\T,\G",10,871614,0.001051891,2.97802926070614
pH,Rice,"9311_chr09:9866704\G,\A",9,9866704,0.001051892,2.9780288478361
pH,Rice,"9311_chr10:2611558\G,\A",10,2611558,0.001051901,2.97802513202344
pH,Rice,"9311_chr12:22303568\T,\C",12,22303568,0.001051941,2.97800861768512
pH,Rice,"9311_chr11:25724977\G,\C",11,25724977,0.001052006,2.97798178322462
pH,Rice,"9311_chr07:9187393\C,\G",7,9187393,0.001052117,2.97793596205586
pH,Rice,"9311_chr09:1680856\C,\T",9,1680856,0.001052302,2.97785960418287
pH,Rice,"9311_chr01:32232903\C,\T",1,32232903,0.001052395,2.97782122394396
pH,Rice,"9311_chr05:14063596\C,\T",5,14063596,0.001052818,2.97764669854599
pH,Rice,"9311_chr05:14095264\A,\T",5,14095264,0.001052818,2.97764669854599
pH,Rice,"9311_chr05:14151468\G,\A",5,14151468,0.001052818,2.97764669854599
pH,Rice,"9311_chr05:14168645\A,\T",5,14168645,0.001052818,2.97764669854599
pH,Rice,"9311_chr05:14223328\T,\C",5,14223328,0.001052818,2.97764669854599
pH,Rice,"9311_chr06:7774984\T,\A",6,7774984,0.001052854,2.97763184855858
pH,Rice,"9311_chr04:31855173\A,\G",4,31855173,0.001052902,2.97761204936519
pH,Rice,"9311_chr09:15886017\G,\A",9,15886017,0.001053052,2.97755018270296
pH,Rice,"9311_chr02:11120923\G,\T",2,11120923,0.001053097,2.97753162442272
pH,Rice,"9311_chr05:376211\C,\T",5,376211,0.001053122,2.97752131460968
pH,Rice,"9311_chr01:20538074\T,\C",1,20538074,0.001053208,2.97748585072182
pH,Rice,"9311_chr01:38903303\A,\G",1,38903303,0.001053293,2.97745080205013
pH,Rice,"9311_chr05:27754729\A,\G",5,27754729,0.001053355,2.97742523892056
pH,Rice,"9311_chr10:15909426\T,\C",10,15909426,0.001053357,2.97742441432853
pH,Rice,"9311_chr12:25582729\A,\T",12,25582729,0.00105339,2.97741080878605
pH,Rice,"9311_chr06:13497776\C,\T",6,13497776,0.001053606,2.97732176485011
pH,Rice,"9311_chr04:3642991\G,\A",4,3642991,0.001053725,2.97727271603586
pH,Rice,"9311_chr01:38955367\C,\T",1,38955367,0.001053921,2.97719194182738
pH,Rice,"9311_chr03:29828172\C,\A",3,29828172,0.001053992,2.97716268548879
pH,Rice,"9311_chr03:29828196\G,\A",3,29828196,0.001053992,2.97716268548879
pH,Rice,"9311_chr03:29828200\C,\T",3,29828200,0.001053992,2.97716268548879
pH,Rice,"9311_chr06:9278494\G,\T",6,9278494,0.001054013,2.9771540325832
pH,Rice,"9311_chr03:22768718\T,\G",3,22768718,0.001054097,2.97711942268476
pH,Rice,"9311_chr04:9488113\G,\A",4,9488113,0.001054155,2.97709552698353
pH,Rice,"9311_chr05:14115851\T,\C",5,14115851,0.001054192,2.977080283861
pH,Rice,"9311_chr01:38992630\G,\A",1,38992630,0.001054308,2.97703249807968
pH,Rice,"9311_chr03:26408875\G,\T",3,26408875,0.001054367,2.97700819525972
pH,Rice,"9311_chr12:8167275\G,\A",12,8167275,0.001054429,2.97698265816852
pH,Rice,"9311_chr03:10990897\G,\T",3,10990897,0.001054536,2.97693858962343
pH,Rice,"9311_chr03:4726515\C,\T",3,4726515,0.001054545,2.97693488312724
pH,Rice,"9311_chr07:15414509\G,\A",7,15414509,0.001054562,2.9769278820541
pH,Rice,"9311_chr05:13388488\C,\T",5,13388488,0.001054727,2.97685993632484
pH,Rice,"9311_chr09:14616608\G,\A",9,14616608,0.001054807,2.97682699676703
pH,Rice,"9311_chr08:12802774\C,\T",8,12802774,0.001054867,2.97680229373811
pH,Rice,"9311_chr01:32838183\T,\C",1,32838183,0.001054892,2.97679200122408
pH,Rice,"9311_chr02:10715541\C,\T",2,10715541,0.001055012,2.97674260055193
pH,Rice,"9311_chr10:3037218\C,\T",10,3037218,0.001055023,2.97673807243813
pH,Rice,"9311_chr03:29877319\G,\A",3,29877319,0.001055066,2.97672037208263
pH,Rice,"9311_chr09:5694282\A,\T",9,5694282,0.001055166,2.9766792112546
pH,Rice,"9311_chr10:16596270\A,\G",10,16596270,0.001055231,2.97665245880818
pH,Rice,"9311_chr01:40179636\T,\C",1,40179636,0.001055311,2.97661953498239
pH,Rice,"9311_chr07:10466408\T,\C",7,10466408,0.001055368,2.97659607827915
pH,Rice,"ScaffoldUn01_1032:1074\G,\A",ScaffoldUn01_1032,1074,0.001055417,2.97657591475741
pH,Rice,"9311_chr03:8753267\T,\C",3,8753267,0.001055447,2.97656357020612
pH,Rice,"9311_chr12:6800826\A,\G",12,6800826,0.001055511,2.97653723633604
