"Lines","Long","Lat","crop","n_value","log_n","elevation_m"
"SEEDGWAS3640:MRG:4:250069764",-99.371959,18.610168,"maize",198,2.29666519026153,1178
"SEEDGWAS3641:MRG:4:250069765",-104.760042,24.50251,"maize",198,2.29666519026153,2011
"SEEDGWAS3644:MRG:4:250069766",-102.4166667,22.13333333,"maize",133,2.12385164096709,2127
"SEEDGWAS3646:MRG:4:250064490",-101.088511,25.593257,"maize",172,2.23552844690755,1513
"SEEDGWAS3647:MRG:4:250069767",-103.15,20.5,"maize",161,2.20682587603185,1696
"SEEDGWAS3651:MRG:4:250069768",-99.078377,21.337298,"maize",416,2.61909333062674,1589
"SEEDGWAS3653:MRG:4:250069770",-102.411485,22.160244,"maize",160,2.20411998265592,2127
"SEEDGWAS3654:MRG:4:250064493",-97.53333333,20.71666667,"maize",315,2.4983105537896,107
"SEEDGWAS3655:MRG:4:250069771",-99.458144,18.272733,"maize",204,2.3096301674259,988
"SEEDGWAS3656:MRG:4:250069772",-104.739704,21.221061,"maize",329,2.51719589794997,1368
"SEEDGWAS3657:MRG:4:250069773",-104.739704,21.221061,"maize",329,2.51719589794997,1368
"SEEDGWAS3658:MRG:4:250064494",-104.486205,21.063194,"maize",193,2.28555730900777,1369
"SEEDGWAS3659:MRG:4:250064495",-99.78,18.4,"maize",251,2.39967372148104,1557
"SEEDGWAS3682:MRG:4:250069778",-101.914332,21.368926,"maize",208,2.31806333496276,1937
"SEEDGWAS3683:MRG:4:250069779",-99.8,20.7,"maize",213,2.32837960343874,2158
"SEEDGWAS3687:MRG:4:250069781",-98.565183,19.329278,"maize",296,2.47129171105894,3070
"SEEDGWAS3690:MRG:4:250064509",-92.457989,16.714786,"maize",352,2.54654266347813,2109
"SEEDGWAS3692:MRG:4:250069785",-98.92574,18.97355,"maize",279,2.4456042032736,1623
"SEEDGWAS3693:MRG:4:250064541",-100.100316,18.830437,"maize",269,2.42975228000241,1671
"SEEDGWAS3694:MRG:4:250069786",-107.4666667,28.55,"maize",186,2.26951294421792,2098
"SEEDGWAS3696:MRG:4:250064542",-96.78333333,17.76666667,"maize",361,2.55750720190566,1881
"SEEDGWAS3697:MRG:4:250064543",-96.78333333,17.76666667,"maize",361,2.55750720190566,1881
"SEEDGWAS3698:MRG:4:250069788",-108.3833333,28.2,"maize",535,2.72835378202123,1685
"SEEDGWAS3699:MRG:4:250069789",-107.0666667,26.83333333,"maize",308,2.48855071650044,2271
"SEEDGWAS3700:MRG:4:250069790",-107.8333333,28.96666667,"maize",161,2.20682587603185,2025
"SEEDGWAS3701:MRG:4:250069791",-106.95,26.03333333,"maize",670,2.82607480270083,2447
"SEEDGWAS3702:MRG:4:250069792",-106.95,26.03333333,"maize",670,2.82607480270083,2447
"SEEDGWAS3704:MRG:4:250069793",-106.95,26.03333333,"maize",670,2.82607480270083,2447
"SEEDGWAS3705:MRG:4:250064544",-105.7333333,25.33333333,"maize",193,2.28555730900777,2117
"SEEDGWAS3706:MRG:4:250069795",-104.682259,23.972408,"maize",217,2.33645973384853,2131
"SEEDGWAS3708:MRG:4:250069796",-103.55,22.3,"maize",206,2.31386722036915,2096
"SEEDGWAS3709:MRG:4:250069797",-102.9833333,23.63333333,"maize",189,2.27646180417324,2113
"SEEDGWAS3710:MRG:4:250069798",-98.523863,19.268596,"maize",313,2.49554433754645,3070
"SEEDGWAS3711:MRG:4:250069799",-98.523863,19.268596,"maize",313,2.49554433754645,3070
"SEEDGWAS3712:MRG:4:250069800",-98.523863,19.268596,"maize",313,2.49554433754645,3070
"SEEDGWAS3713:MRG:4:250069801",-98.48333333,19.33333333,"maize",244,2.38738982633873,2287
"SEEDGWAS3714:MRG:4:250069802",-98.4,19.15,"maize",233,2.36735592102602,2302
"SEEDGWAS3715:MRG:4:250069803",-98.56666667,19.33333333,"maize",291,2.46389298898591,3070
"SEEDGWAS3716:MRG:4:250069804",-106.384789,24.892673,"maize",468,2.67024585307412,1356
"SEEDGWAS3717:MRG:4:250069805",-99.11666667,19.81666667,"maize",208,2.31806333496276,2255
"SEEDGWAS3718:MRG:4:250069806",-98.928459,19.552262,"maize",194,2.28780172993023,2281
"SEEDGWAS3720:MRG:4:250069808",-98.75,20.13333333,"maize",294,2.46834733041216,2469
"SEEDGWAS3721:MRG:4:250069809",-98.73333333,19.71666667,"maize",257,2.40993312333129,2448
"SEEDGWAS3723:MRG:4:250069810",-98.81666667,19.58333333,"maize",287,2.45788189673399,2638
"SEEDGWAS3724:MRG:4:250064546",-98.583348,19.578317,"maize",290,2.46239799789896,2666
"SEEDGWAS3725:MRG:4:250069811",-98.583348,19.578317,"maize",290,2.46239799789896,2666
"SEEDGWAS3728:MRG:4:250064548",-98.31206,19.091228,"maize",268,2.42813479402879,2174
"SEEDGWAS3731:MRG:4:250069814",-99.943026,18.969661,"maize",384,2.58433122436753,2469
"SEEDGWAS3733:MRG:4:250069815",-103.832054,23.739833,"maize",254,2.40483371661994,2372
"SEEDGWAS3735:MRG:4:250069816",-101.6166667,19.51666667,"maize",278,2.44404479591808,2129
"SEEDGWAS3736:MRG:4:250069817",-97.500186,19.479844,"maize",225,2.35218251811136,2387
"SEEDGWAS3737:MRG:4:250069818",-98.11666667,19.43333333,"maize",255,2.40654018043396,2495
"SEEDGWAS3740:MRG:4:250069819",-101.5833333,21.88333333,"maize",170,2.23044892137827,2217
"SEEDGWAS3742:MRG:4:250069820",-99.23333333,19.73333333,"maize",245,2.38916608436453,2359
"SEEDGWAS3745:MRG:4:250069821",-97.500186,19.479844,"maize",225,2.35218251811136,2387
"SEEDGWAS3750:MRG:4:250069823",-98.81666667,19.88333333,"maize",225,2.35218251811136,2407
"SEEDGWAS3751:MRG:4:250069824",-102.3333333,20.53333333,"maize",170,2.23044892137827,1958
"SEEDGWAS3753:MRG:4:250069825",-97.63333333,19.15,"maize",274,2.43775056282039,2473
"SEEDGWAS3756:MRG:4:250069826",-107.74083,29.375447,"maize",154,2.18752072083646,2179
"SEEDGWAS3757:MRG:4:250069827",-97.500186,19.479844,"maize",225,2.35218251811136,2387
"SEEDGWAS3758:MRG:4:250069828",-97.613864,19.366031,"maize",198,2.29666519026153,2387
"SEEDGWAS3762:MRG:4:250069829",-97.6,19.583333,"maize",261,2.41664050733828,2467
"SEEDGWAS3767:MRG:4:250069831",-97.45,19.11666667,"maize",296,2.47129171105894,2715
"SEEDGWAS3768:MRG:4:250064560",-100.507082,20.186136,"maize",192,2.28330122870355,2197
"SEEDGWAS3769:MRG:4:250069832",-101.89888,21.410256,"maize",181,2.25767857486918,1937
"SEEDGWAS3770:MRG:4:250069833",-101.5,21.88333333,"maize",160,2.20411998265592,2232
"SEEDGWAS3771:MRG:4:250069834",-101.89888,21.410256,"maize",181,2.25767857486918,1937
"SEEDGWAS3772:MRG:4:250064561",-97.620559,19.972572,"maize",558,2.74663419893758,1596
"SEEDGWAS3774:MRG:4:250064562",-101.261646,19.723377,"maize",314,2.49692964807321,2082
"SEEDGWAS3775:MRG:4:250069835",-101.262774,19.678903,"maize",207,2.31597034545692,2082
"SEEDGWAS3776:MRG:4:250064563",-99.631435,21.141034,"maize",496,2.6954816764902,1752
"SEEDGWAS3777:MRG:4:250069836",-101.262774,19.678903,"maize",207,2.31597034545692,2082
"SEEDGWAS3778:MRG:4:250069837",-101.89888,21.410256,"maize",181,2.25767857486918,1937
"SEEDGWAS3779:MRG:4:250069838",-102.362002,22.231913,"maize",143,2.15533603746506,2170
"SEEDGWAS3780:MRG:4:250069839",-104.716667,24.516667,"maize",216,2.33445375115093,2011
"SEEDGWAS3782:MRG:4:250069840",-102.549726,21.435587,"maize",195,2.29003461136252,1767
"SEEDGWAS3786:MRG:4:250069842",-107.7,29.35,"maize",163,2.21218760440396,2179
"SEEDGWAS3787:MRG:4:250069843",-104.120767,24.470342,"maize",165,2.21748394421391,1998
"SEEDGWAS3795:MRG:4:250064568",-97.01666667,17.96666667,"maize",219,2.34044411484012,1185
"SEEDGWAS3796:MRG:4:250064569",-97.01666667,17.96666667,"maize",219,2.34044411484012,1185
"SEEDGWAS3798:MRG:4:250064570",-102.268729,20.119105,"maize",183,2.26245108973043,1691
"SEEDGWAS3799:MRG:4:250064571",-97.081927,18.12723,"maize",186,2.26951294421792,1071
"SEEDGWAS38:MRG:4:250054474",-97.382222,20.43027778,"maize",286,2.45636603312904,143
"SEEDGWAS3800:MRG:4:250069877",-109.395459,28.975149,"maize",131,2.11727129565576,797
"SEEDGWAS3803:MRG:4:250069878",-109.69121,29.799589,"maize",124,2.09342168516224,945
"SEEDGWAS3804:MRG:4:250064574",-99.318806,22.846632,"maize",311,2.49276038902684,562
"SEEDGWAS3809:MRG:4:250064578",-100.726374,28.26979,"maize",206,2.31386722036915,378
"SEEDGWAS3810:MRG:4:250064579",-100.7757778,28.3461111,"maize",203,2.30749603791321,326
"SEEDGWAS3811:MRG:4:250064580",-99.21347,25.677925,"maize",144,2.15836249209525,147
"SEEDGWAS3813:MRG:4:250064581",-110.367266,29.43544,"maize",111,2.04532297878666,411
"SEEDGWAS3816:MRG:4:250064583",-100.7833333,28.41666667,"maize",284,2.45331834004704,326
"SEEDGWAS3818:MRG:4:250069882",-110.367266,29.43544,"maize",111,2.04532297878666,411
"SEEDGWAS3819:MRG:4:250064584",-100.933333,28.5,"maize",184,2.26481782300954,378
"SEEDGWAS3820:MRG:4:250064585",-98.984003,21.383876,"maize",488,2.68841982200271,309
"SEEDGWAS3821:MRG:4:250064587",-101.501568,27.911915,"maize",152,2.18184358794477,513
"SEEDGWAS3822:MRG:4:250064588",-100.9333333,28.5,"maize",184,2.26481782300954,378
"SEEDGWAS3823:MRG:4:250069883",-99.25032,25.733256,"maize",152,2.18184358794477,147
"SEEDGWAS3824:MRG:4:250064589",-99.318806,22.846632,"maize",311,2.49276038902684,562
"SEEDGWAS3825:MRG:4:250064590",-101.543284,26.91229,"maize",116,2.06445798922692,690
"SEEDGWAS3826:MRG:4:250064591",-100.903254,28.601005,"maize",284,2.45331834004704,345
"SEEDGWAS3827:MRG:4:250064592",-100.063425,25.573728,"maize",311,2.49276038902684,413
"SEEDGWAS3828:MRG:4:250064593",-98.746052,21.26317,"maize",527,2.72181061521255,253
"SEEDGWAS3829:MRG:4:250069884",-111.497682,28.577104,"maize",97,1.98677173426624,34
"SEEDGWAS3830:MRG:4:250064594",-99.10357,23.711674,"maize",178,2.25042000230889,275
"SEEDGWAS3831:MRG:4:250064595",-99.1,24.08333333,"maize",162,2.20951501454263,188
"SEEDGWAS3832:MRG:4:250064596",-99.460659,24.408973,"maize",352,2.54654266347813,341
"SEEDGWAS3866:MRG:4:250064624",-100.020045,25.266127,"maize",240,2.38021124171161,1030
"SEEDGWAS3867:MRG:4:250064625",-100.925115,28.48099,"maize",259,2.41329976408125,378
"SEEDGWAS3868:MRG:4:250064626",-100.726374,28.26979,"maize",206,2.31386722036915,378
"SEEDGWAS3869:MRG:4:250064627",-100.65,18.35,"maize",230,2.36172783601759,360
"SEEDGWAS3870:MRG:4:250064628",-99.836545,21.635442,"maize",191,2.28103336724773,1316
"SEEDGWAS3872:MRG:4:250064630",-100.9333333,28.5,"maize",184,2.26481782300954,378
"SEEDGWAS3875:MRG:4:250069886",-96.51666667,15.75,"maize",223,2.34830486304816,137
"SEEDGWAS3876:MRG:4:250069887",-98.026611,16.343416,"maize",276,2.44090908206522,257
"SEEDGWAS3877:MRG:4:250069888",-97.99,16.81,"maize",386,2.58658730467176,881
"SEEDGWAS3879:MRG:4:250069889",-98.16666667,16.63333333,"maize",388,2.58883172559421,293
"SEEDGWAS3881:MRG:4:250069891",-105.3333333,20.31666667,"maize",372,2.5705429398819,778
"SEEDGWAS3882:MRG:4:250069892",-105.3333333,20.31666667,"maize",372,2.5705429398819,778
"SEEDGWAS3883:MRG:4:250064633",-105.3333333,20.31666667,"maize",372,2.5705429398819,778
"SEEDGWAS3884:MRG:4:250064634",-105.3333333,20.31666667,"maize",372,2.5705429398819,778
"SEEDGWAS3885:MRG:4:250064635",-104.819531,21.376419,"maize",205,2.31175386105575,1166
"SEEDGWAS3886:MRG:4:250069893",-104.819531,21.376419,"maize",205,2.31175386105575,1166
"SEEDGWAS3887:MRG:4:250064636",-104.8833333,21.71666667,"maize",360,2.55630250076729,224
"SEEDGWAS3888:MRG:4:250065557",-104.8833333,21.71666667,"maize",360,2.55630250076729,224
"SEEDGWAS3889:MRG:4:250065559",-104.469957,22.274119,"maize",234,2.36921585741014,1127
"SEEDGWAS3890:MRG:4:250065560",-104.499597,22.513281,"maize",205,2.31175386105575,1513
"SEEDGWAS3891:MRG:4:250065561",-104.499597,22.513281,"maize",205,2.31175386105575,1513
"SEEDGWAS3892:MRG:4:250069894",-106.427516,23.357714,"maize",175,2.24303804868629,104
"SEEDGWAS3893:MRG:4:250065562",-106.427516,23.357714,"maize",175,2.24303804868629,104
"SEEDGWAS3894:MRG:4:250065563",-106.30559,23.511744,"maize",266,2.42488163663107,275
"SEEDGWAS3895:MRG:4:250069895",-106.427516,23.357714,"maize",175,2.24303804868629,104
"SEEDGWAS3896:MRG:4:250065564",-107.22923,24.758618,"maize",180,2.25527250510331,155
"SEEDGWAS3897:MRG:4:250065565",-107.2166667,24.71666667,"maize",184,2.26481782300954,155
"SEEDGWAS3898:MRG:4:250069896",-107.2166667,24.71666667,"maize",184,2.26481782300954,155
"SEEDGWAS3899:MRG:4:250065566",-107.2166667,24.71666667,"maize",184,2.26481782300954,155
"SEEDGWAS3900:MRG:4:250065567",-107.2166667,24.71666667,"maize",184,2.26481782300954,155
"SEEDGWAS3901:MRG:4:250065568",-107.45,25.1,"maize",397,2.59879050676312,206
"SEEDGWAS3902:MRG:4:250065569",-107.553917,25.34642,"maize",234,2.36921585741014,373
"SEEDGWAS3903:MRG:4:250065570",-107.559564,25.406933,"maize",234,2.36921585741014,373
"SEEDGWAS3904:MRG:4:250065571",-107.561724,25.411515,"maize",234,2.36921585741014,373
"SEEDGWAS3905:MRG:4:250065572",-107.2166667,24.71666667,"maize",184,2.26481782300954,155
"SEEDGWAS3906:MRG:4:250069897",-107.2166667,24.71666667,"maize",184,2.26481782300954,155
"SEEDGWAS3907:MRG:4:250069898",-107.562256,25.408895,"maize",234,2.36921585741014,373
"SEEDGWAS3908:MRG:4:250069899",-107.562256,25.408895,"maize",234,2.36921585741014,373
"SEEDGWAS3909:MRG:4:250065573",-107.562256,25.408895,"maize",234,2.36921585741014,373
"SEEDGWAS3910:MRG:4:250065574",-107.562256,25.408895,"maize",234,2.36921585741014,373
"SEEDGWAS3911:MRG:4:250065575",-108.591415,26.439466,"maize",164,2.2148438480477,126
"SEEDGWAS3912:MRG:4:250065576",-108.5666667,26.3,"maize",220,2.34242268082221,184
"SEEDGWAS3913:MRG:4:250065577",-108.3333333,26.71666667,"maize",170,2.23044892137827,543
"SEEDGWAS3914:MRG:4:250065578",-108.3333333,26.71666667,"maize",170,2.23044892137827,543
"SEEDGWAS3915:MRG:4:250065579",-108.3333333,26.71666667,"maize",170,2.23044892137827,543
"SEEDGWAS3916:MRG:4:250065580",-108.3333333,26.71666667,"maize",170,2.23044892137827,543
"SEEDGWAS3917:MRG:4:250065581",-108.276721,25.837113,"maize",326,2.51321760006794,116
"SEEDGWAS3918:MRG:4:250069900",-107.2166667,24.71666667,"maize",184,2.26481782300954,155
"SEEDGWAS3919:MRG:4:250065582",-106.394078,24.617159,"maize",203,2.30749603791321,904
"SEEDGWAS3922:MRG:4:250065583",-106.924634,24.981251,"maize",375,2.57403126772772,484
"SEEDGWAS3923:MRG:4:250065584",-108.975724,27.048661,"maize",155,2.19033169817029,444
"SEEDGWAS3924:MRG:4:250065585",-108.9333333,27.03333333,"maize",166,2.22010808804005,444
"SEEDGWAS3925:MRG:4:250069901",-111.1166667,30.55,"maize",104,2.01703333929878,755
"SEEDGWAS3926:MRG:4:250065586",-111.1166667,30.55,"maize",104,2.01703333929878,755
"SEEDGWAS3927:MRG:4:250069903",-109.3333333,27.83333333,"maize",152,2.18184358794477,483
"SEEDGWAS3928:MRG:4:250069904",-109.3333333,27.83333333,"maize",152,2.18184358794477,483
"SEEDGWAS3929:MRG:4:250065587",-109.432449,28.155757,"maize",168,2.22530928172586,522
"SEEDGWAS3930:MRG:4:250069905",-109.432449,28.155757,"maize",168,2.22530928172586,522
"SEEDGWAS3931:MRG:4:250069906",-109.432449,28.155757,"maize",168,2.22530928172586,522
"SEEDGWAS3932:MRG:4:250065588",-109.3,28.11666667,"maize",176,2.24551266781415,683
"SEEDGWAS3933:MRG:4:250069907",-109.3,28.26666667,"maize",172,2.23552844690755,591
"SEEDGWAS3934:MRG:4:250069908",-108.924906,28.382437,"maize",281,2.44870631990508,1627
"SEEDGWAS3935:MRG:4:250065589",-109.395459,28.975149,"maize",131,2.11727129565576,797
"SEEDGWAS3936:MRG:4:250065590",-109.395459,28.975149,"maize",131,2.11727129565576,797
"SEEDGWAS3938:MRG:4:250065591",-109.206195,28.980828,"maize",112,2.04921802267018,769
"SEEDGWAS3939:MRG:4:250065592",-109.1833333,28.93333333,"maize",145,2.16136800223497,769
"SEEDGWAS3940:MRG:4:250065593",-109.1833333,28.93333333,"maize",145,2.16136800223497,769
"SEEDGWAS3942:MRG:4:250065594",-109.206195,28.980828,"maize",112,2.04921802267018,769
"SEEDGWAS3943:MRG:4:250069909",-109.233333,29.066667,"maize",152,2.18184358794477,582
"SEEDGWAS3944:MRG:4:250069910",-110.1333333,29.01666667,"maize",148,2.17026171539496,679
"SEEDGWAS3945:MRG:4:250069911",-110.05,29.06666667,"maize",116,2.06445798922692,679
"SEEDGWAS3946:MRG:4:250069912",-110.05,29.06666667,"maize",116,2.06445798922692,679
"SEEDGWAS3947:MRG:4:250069913",-110.1333333,29.21666667,"maize",113,2.05307844348342,755
"SEEDGWAS3948:MRG:4:250065595",-110.367266,29.43544,"maize",111,2.04532297878666,411
"SEEDGWAS3949:MRG:4:250065596",-109.432449,28.155757,"maize",168,2.22530928172586,522
"SEEDGWAS3960:MRG:4:250065604",-108.5333333,28.16666667,"maize",174,2.2405492482826,1379
"SEEDGWAS3961:MRG:4:250069914",-105.3333333,20.31666667,"maize",372,2.5705429398819,778
"SEEDGWAS3962:MRG:4:250065605",-105.01608,21.225329,"maize",358,2.55388302664387,228
"SEEDGWAS3966:MRG:4:250065607",-97.998902,22.43833,"maize",179,2.25285303097989,12
"SEEDGWAS3969:MRG:4:250069917",-104.3,19.67,"maize",310,2.49136169383427,1011
"SEEDGWAS3971:MRG:4:250069919",-104.188019,19.788354,"maize",208,2.31806333496276,1011
"SEEDGWAS3972:MRG:4:250065609",-104.499597,22.513281,"maize",205,2.31175386105575,1513
"SEEDGWAS3990:MRG:4:250065621",-106.983531,24.97268,"maize",251,2.39967372148104,484
"SEEDGWAS3997:MRG:4:250065627",-99.1,24.08333333,"maize",162,2.20951501454263,188
"SEEDGWAS3998:MRG:4:250065628",-99.46666667,24.25,"maize",189,2.27646180417324,319
"SEEDGWAS4000:MRG:4:250065630",-104.8666667,21.25,"maize",248,2.39445168082622,878
"SEEDGWAS4006:MRG:4:250065636",-110.367266,29.43544,"maize",111,2.04532297878666,411
"SEEDGWAS4007:MRG:4:250065637",-104.499597,22.513281,"maize",205,2.31175386105575,1513
"SEEDGWAS4008:MRG:4:250065638",-104.499597,22.513281,"maize",205,2.31175386105575,1513
"SEEDGWAS401:MRG:4:250059173",-92.659404,15.332888,"maize",428,2.63144376901317,203
"SEEDGWAS4019:MRG:4:250065649",-99.13333333,24.08333333,"maize",231,2.36361197989214,188
"SEEDGWAS402:MRG:4:250059174",-92.68035,16.538454,"maize",196,2.29225607135648,715
"SEEDGWAS4020:MRG:4:250065650",-104.2129,21.064005,"maize",177,2.24797326636181,1196
"SEEDGWAS4021:MRG:4:250065651",-106.050043,23.284551,"maize",220,2.34242268082221,164
"SEEDGWAS4022:MRG:4:250065652",-104.499597,22.513281,"maize",205,2.31175386105575,1513
"SEEDGWAS4023:MRG:4:250064795",-100.1333333,27.25,"maize",137,2.13672056715641,197
"SEEDGWAS4024:MRG:4:250064796",-104.880645,21.250533,"maize",205,2.31175386105575,878
"SEEDGWAS4025:MRG:4:250064798",-104.880645,21.250533,"maize",205,2.31175386105575,878
"SEEDGWAS4026:MRG:4:250064799",-104.880645,21.250533,"maize",205,2.31175386105575,878
"SEEDGWAS4027:MRG:4:250064800",-104.880645,21.250533,"maize",205,2.31175386105575,878
"SEEDGWAS403:MRG:4:250059175",-92.91666667,16.88333333,"maize",217,2.33645973384853,1391
"SEEDGWAS4034:MRG:4:250064806",-99.68333333,25.25,"maize",288,2.45939248775923,350
"SEEDGWAS4039:MRG:4:250064809",-97.353287,18.334624,"maize",162,2.20951501454263,1680
"SEEDGWAS404:MRG:4:250059176",-96.9,18.85,"maize",333,2.52244423350632,967
"SEEDGWAS4040:MRG:4:250064811",-102.500515,19.635915,"maize",258,2.41161970596323,1286
"SEEDGWAS4041:MRG:4:250064812",-102.500515,19.635915,"maize",258,2.41161970596323,1286
"SEEDGWAS4042:MRG:4:250064813",-96.094961,16.657461,"maize",213,2.32837960343874,1094
"SEEDGWAS4045:MRG:4:250064814",-99.9072222,21.7722222,"maize",154,2.18752072083646,1114
"SEEDGWAS4046:MRG:4:250064815",-99.99446,21.909795,"maize",178,2.25042000230889,1011
"SEEDGWAS4051:MRG:4:250064820",-102.500515,19.635915,"maize",258,2.41161970596323,1286
"SEEDGWAS4053:MRG:4:250064821",-103.5,23.62,"maize",199,2.29885307640971,2280
"SEEDGWAS4054:MRG:4:250064822",-98.9,18.93333333,"maize",232,2.3654879848909,1623
"SEEDGWAS4055:MRG:4:250069932",-99.13333333,18.96666667,"maize",297,2.47275644931721,1457
"SEEDGWAS4057:MRG:4:250069933",-99.58333333,19.73333333,"maize",391,2.59217675739587,2784
"SEEDGWAS4058:MRG:4:250064824",-99.66666667,18.75,"maize",183,2.26245108973043,1851
"SEEDGWAS4059:MRG:4:250064825",-100.01184,21.924879,"maize",160,2.20411998265592,1117
"SEEDGWAS4060:MRG:4:250064826",-99.65574,22.011316,"maize",145,2.16136800223497,1385
"SEEDGWAS4069:MRG:4:250064836",-99.9072222,21.7722222,"maize",154,2.18752072083646,1114
"SEEDGWAS4070:MRG:4:250064837",-99.641767,21.850995,"maize",193,2.28555730900777,1190
"SEEDGWAS4111:MRG:4:250069938",-107.9333333,30.38333333,"maize",118,2.07188200730613,1467
"SEEDGWAS4112:MRG:4:250069939",-104.393881,23.480832,"maize",168,2.22530928172586,1878
"SEEDGWAS4113:MRG:4:250064868",-104.088629,21.696608,"maize",169,2.22788670461367,1401
"SEEDGWAS4114:MRG:4:250064869",-104.4666667,21.03333333,"maize",194,2.28780172993023,1369
"SEEDGWAS4140:MRG:4:250064882",-98.91666667,18.98333333,"maize",268,2.42813479402879,1623
"SEEDGWAS4141:MRG:4:250064883",-97.03333333,19.08333333,"maize",443,2.64640372622307,1888
"SEEDGWAS4152:MRG:4:250069952",-103.15,20.5,"maize",161,2.20682587603185,1696
"SEEDGWAS4153:MRG:4:250069953",-103.15,20.5,"maize",161,2.20682587603185,1696
"SEEDGWAS4154:MRG:4:250069954",-103.7333333,19.93333333,"maize",304,2.48287358360875,2175
"SEEDGWAS4156:MRG:4:250068607",-102.95,20.38333333,"maize",141,2.14921911265538,1600
"SEEDGWAS4157:MRG:4:250068608",-92.46666667,16.55,"maize",315,2.4983105537896,2219
"SEEDGWAS4158:MRG:4:250068609",-109.7166667,23.08333333,"maize",135,2.13033376849501,237
"SEEDGWAS4159:MRG:4:250068610",-100.265107,22.333956,"maize",170,2.23044892137827,1195
"SEEDGWAS4160:MRG:4:250068611",-100.3302778,22.0183333,"maize",179,2.25285303097989,1318
"SEEDGWAS4162:MRG:4:250068612",-103.356458,20.804002,"maize",184,2.26481782300954,1587
"SEEDGWAS4164:MRG:4:250069957",-104.7,24.52,"maize",220,2.34242268082221,2011
"SEEDGWAS4171:MRG:4:250069960",-98.97,18.95,"maize",238,2.37657695705651,1623
"SEEDGWAS4174:MRG:4:250069962",-98.76666667,18.5,"maize",191,2.28103336724773,1042
"SEEDGWAS4175:MRG:4:250069963",-102.95,20.78333333,"maize",195,2.29003461136252,1703
"SEEDGWAS4176:MRG:4:250069964",-102.95,20.78333333,"maize",195,2.29003461136252,1703
"SEEDGWAS4177:MRG:4:250068619",-102.95,20.78333333,"maize",195,2.29003461136252,1703
"SEEDGWAS4178:MRG:4:250069965",-103.6666667,24.88333333,"maize",156,2.19312459835446,1595
"SEEDGWAS4179:MRG:4:250069966",-102.5,21.41666667,"maize",164,2.2148438480477,1775
"SEEDGWAS4180:MRG:4:250068620",-102.426139,21.535731,"maize",197,2.29446622616159,1804
"SEEDGWAS4181:MRG:4:250069967",-102.821224,20.474396,"maize",156,2.19312459835446,1571
"SEEDGWAS4182:MRG:4:250069968",-102.6666667,20.81666667,"maize",167,2.22271647114758,1843
"SEEDGWAS4183:MRG:4:250069969",-102.6666667,20.81666667,"maize",167,2.22271647114758,1843
"SEEDGWAS4185:MRG:4:250068622",-99.481779,21.69932,"maize",327,2.51454775266029,791
"SEEDGWAS4186:MRG:4:250069970",-102.3333333,22.48333333,"maize",163,2.21218760440396,2019
"SEEDGWAS4187:MRG:4:250062821",-107.74083,29.375447,"maize",154,2.18752072083646,2179
"SEEDGWAS4188:MRG:4:250062822",-104.6666667,24.51666667,"maize",181,2.25767857486918,2011
"SEEDGWAS4189:MRG:4:250068623",-104.8,21.51,"maize",215,2.33243845991561,898
"SEEDGWAS4192:MRG:4:250068624",-104.449948,21.110878,"maize",203,2.30749603791321,1369
"SEEDGWAS421:MRG:4:250059190",-96.83333333,19.7,"maize",432,2.63548374681491,1367
"SEEDGWAS4210:MRG:4:250068639",-101.664012,21.045822,"maize",163,2.21218760440396,1881
"SEEDGWAS4214:MRG:4:250068643",-105.3333333,28.05,"maize",160,2.20411998265592,1265
"SEEDGWAS4217:MRG:4:250062829",-101.0166667,19.83333333,"maize",199,2.29885307640971,1945
"SEEDGWAS4218:MRG:4:250068645",-103.55,22.76666667,"maize",166,2.22010808804005,2001
"SEEDGWAS4219:MRG:4:250068646",-100.049518,20.794691,"maize",177,2.24797326636181,2054
"SEEDGWAS4223:MRG:4:250068648",-96.919424,17.515762,"maize",226,2.3541084391474,1503
"SEEDGWAS4224:MRG:4:250068649",-105.97864,28.611505,"maize",142,2.15228834438306,1597
"SEEDGWAS4225:MRG:4:250062830",-107.0666667,26.83333333,"maize",308,2.48855071650044,2271
"SEEDGWAS4226:MRG:4:250062831",-105.7333333,25.33333333,"maize",193,2.28555730900777,2117
"SEEDGWAS4227:MRG:4:250062832",-105.7333333,25.33333333,"maize",193,2.28555730900777,2117
"SEEDGWAS4228:MRG:4:250068650",-106.567942,25.21539,"maize",564,2.75127910398334,1979
"SEEDGWAS4229:MRG:4:250068651",-103.566312,22.790665,"maize",186,2.26951294421792,2001
"SEEDGWAS4230:MRG:4:250062833",-102.9833333,23.63333333,"maize",189,2.27646180417324,2113
"SEEDGWAS4231:MRG:4:250062834",-108.3833333,28.2,"maize",535,2.72835378202123,1685
"SEEDGWAS4232:MRG:4:250062835",-107.0666667,26.83333333,"maize",308,2.48855071650044,2271
"SEEDGWAS4233:MRG:4:250068652",-102.1666667,19.9,"maize",212,2.32633586092875,1829
"SEEDGWAS4234:MRG:4:250062836",-106.384789,24.892673,"maize",468,2.67024585307412,1356
"SEEDGWAS4236:MRG:4:250062838",-103.0166667,20.93333333,"maize",178,2.25042000230889,1825
"SEEDGWAS4237:MRG:4:250062839",-101.895629,21.407676,"maize",181,2.25767857486918,1937
"SEEDGWAS4238:MRG:4:250062840",-103.565458,22.787547,"maize",179,2.25285303097989,2001
