Phenotype,Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
soilN,4849195at2759,2,Zm00001eb118920,Zm00001eb118920:0.00268379,,,,,HORVU.MOREX.r3.1HG0000070,HORVU.MOREX.r3.1HG0000070:0.000269111,,
soilN,4858592at2759,2,,,,,,,HORVU.MOREX.r3.2HG0097600,HORVU.MOREX.r3.2HG0097600:0.000878243,AT1G19270,AT1G19270:0.00107644
soilN,4859897at2759,2,Zm00001eb179600,Zm00001eb179600:0.00194115,,,,,,,AT1G25520,AT1G25520:0.0032523
soilN,4888998at2759,2,,,,,,,HORVU.MOREX.r3.5HG0530970,HORVU.MOREX.r3.5HG0530970:0.0028807,AT1G72175,AT1G72175:0.000374067
soilN,489515at2759,2,Zm00001eb383310,Zm00001eb383310:0.000693648,,,,,,,AT2G27500,AT2G27500:0.000843267
soilN,48959at38820,2,Zm00001eb146710,Zm00001eb146710:0.000699217,SORBI_3003G368100,SORBI_3003G368100:0.00136049,,,,,,
soilN,4898590at2759,2,Zm00001eb060050,Zm00001eb060050:0.000993227,,,,,,,AT3G44110;AT5G22060,AT3G44110:0.0013155;AT5G22060:0.002026
soilN,4900517at2759,2,Zm00001eb050070,Zm00001eb050070:0.00353258,SORBI_3003G305200,SORBI_3003G305200:0.000734903,,,,,,
soilN,4904778at2759,2,,,,,,,HORVU.MOREX.r3.2HG0214380,HORVU.MOREX.r3.2HG0214380:0.00367519,AT4G25550,AT4G25550:0.00220981
soilN,4908378at2759,2,Zm00001eb031340;Zm00001eb344490,Zm00001eb031340:0.00097588;Zm00001eb344490:0.0019752,,,,,,,AT5G50000,AT5G50000:0.00257937
soilN,4916982at2759,2,Zm00001eb070250,Zm00001eb070250:0.00054286,,,,,,,AT1G11860,AT1G11860:0.00209234
soilN,4923491at2759,2,Zm00001eb037890;Zm00001eb100630,Zm00001eb037890:0.00162271;Zm00001eb100630:0.000883845,,,,,,,AT2G42820;AT5G62490,AT2G42820:0.00278091;AT5G62490:0.00283124
soilN,4932230at2759,2,Zm00001eb418370,Zm00001eb418370:0.00348888,SORBI_3003G229300,SORBI_3003G229300:0.000872653,,,,,,
soilN,4932650at2759,2,,,,,LOC_Os09g04600,LOC_Os09g04600:3.72267e-05,,,AT1G71000,AT1G71000:0.00286831
soilN,4934647at2759,2,Zm00001eb008470,Zm00001eb008470:0.00190365,,,,,,,AT5G07910,AT5G07910:0.00217481
soilN,494197at2759,2,,,SORBI_3001G359700,SORBI_3001G359700:0.000324716,,,,,AT3G21550,AT3G21550:0.00294266
soilN,4943199at2759,2,Zm00001eb282350,Zm00001eb282350:0.000488754,,,,,,,AT4G13850,AT4G13850:0.00175452
soilN,4946261at2759,2,Zm00001eb288340,Zm00001eb288340:0.000656039,SORBI_3003G380300,SORBI_3003G380300:0.000134807,,,,,,
soilN,4947437at2759,2,,,SORBI_3001G043900,SORBI_3001G043900:0.00140648,,,HORVU.MOREX.r3.4HG0405960,HORVU.MOREX.r3.4HG0405960:4.5889e-05,,
soilN,4947838at2759,2,Zm00001eb175980,Zm00001eb175980:0.00061309,,,,,,,AT1G01650,AT1G01650:0.00277647
soilN,495144at2759,2,Zm00001eb345980,Zm00001eb345980:0.00156656,,,,,,,AT1G06980,AT1G06980:0.00177543
soilN,495210at2759,2,Zm00001eb107940;Zm00001eb325810,Zm00001eb107940:0.00116164;Zm00001eb325810:0.00160653,,,,,,,AT4G16490,AT4G16490:0.00269583
soilN,49577at4447,2,Zm00001eb117130,Zm00001eb117130:0.00252527,,,,,HORVU.MOREX.r3.4HG0333180,HORVU.MOREX.r3.4HG0333180:0.000332994,,
soilN,4964211at2759,2,Zm00001eb212550,Zm00001eb212550:0.00123768,SORBI_3001G047800,SORBI_3001G047800:0.00103911,,,,,,
soilN,496618at3193,2,,,,,,,HORVU.MOREX.r3.3HG0306840,HORVU.MOREX.r3.3HG0306840:0.00215745,AT1G09660,AT1G09660:0.00299564
soilN,4971798at2759,2,Zm00001eb042030;Zm00001eb057570,Zm00001eb042030:0.0034847;Zm00001eb057570:0.00357379,,,,,,,AT2G46650,AT2G46650:0.000387857
soilN,4972679at2759,2,Zm00001eb081790,Zm00001eb081790:0.00362843,SORBI_3009G170200,SORBI_3009G170200:0.000598235,,,,,,
soilN,4973292at2759,2,,,SORBI_3009G165700,SORBI_3009G165700:0.000466066,,,HORVU.MOREX.r3.3HG0303320,HORVU.MOREX.r3.3HG0303320:0.00250767,,
soilN,4977996at2759,2,,,SORBI_3002G214700,SORBI_3002G214700:6.82208e-05,,,,,AT3G26680,AT3G26680:0.00229932
soilN,4981121at2759,2,Zm00001eb377770,Zm00001eb377770:0.00280294,,,,,,,AT5G66280,AT5G66280:0.00109469
soilN,4982966at2759,2,Zm00001eb386040,Zm00001eb386040:0.00289414,,,,,,,AT2G42680,AT2G42680:0.00157174
soilN,4984893at2759,2,,,SORBI_3009G044800,SORBI_3009G044800:0.00145903,,,,,AT1G26830,AT1G26830:0.00251188
soilN,4999060at2759,2,,,SORBI_3005G005500,SORBI_3005G005500:0.000750357,,,,,AT5G57170,AT5G57170:0.000131087
soilN,4999290at2759,2,,,,,LOC_Os09g03750,LOC_Os09g03750:2.53972e-05,,,AT2G36530,AT2G36530:0.00135388
soilN,4999798at2759,2,Zm00001eb366470,Zm00001eb366470:0.00254271,,,,,,,AT4G13930,AT4G13930:0.00164845
soilN,4999845at2759,2,Zm00001eb071040,Zm00001eb071040:0.00284568,,,,,,,AT4G39330,AT4G39330:0.000809914
soilN,5000147at2759,2,Zm00001eb365600,Zm00001eb365600:0.00358039,,,,,HORVU.MOREX.r3.3HG0319320,HORVU.MOREX.r3.3HG0319320:0.000655575,,
soilN,5000668at2759,2,,,,,,,HORVU.MOREX.r3.4HG0332540,HORVU.MOREX.r3.4HG0332540:0.000348451,AT3G52880,AT3G52880:0.00233792
soilN,5000935at2759,2,,,,,,,HORVU.MOREX.r3.6HG0585920,HORVU.MOREX.r3.6HG0585920:0.00214078,AT3G26670,AT3G26670:0.00295907
soilN,5001319at2759,2,Zm00001eb249420,Zm00001eb249420:0.000185992,,,,,,,AT3G48150,AT3G48150:0.00316452
soilN,5001350at2759,2,,,,,,,HORVU.MOREX.r3.2HG0105650,HORVU.MOREX.r3.2HG0105650:0.000727443,AT5G51660,AT5G51660:0.00214651
soilN,5001538at2759,2,Zm00001eb371150,Zm00001eb371150:0.00212394,SORBI_3001G062900,SORBI_3001G062900:0.00135813,,,,,,
soilN,5001558at2759,2,,,,,,,HORVU.MOREX.r3.2HG0105670,HORVU.MOREX.r3.2HG0105670:0.000338231,AT1G12360,AT1G12360:0.00248528
soilN,5001827at2759,2,,,SORBI_3005G003900,SORBI_3005G003900:0.00151997,LOC_Os01g08320,LOC_Os01g08320:8.29598e-05,,,,
soilN,5001853at2759,2,Zm00001eb252590,Zm00001eb252590:0.00319535,,,,,,,AT1G76490,AT1G76490:0.00245312
soilN,5001971at2759,2,Zm00001eb167250,Zm00001eb167250:0.00287304,,,,,,,AT5G66410,AT5G66410:0.000534426
soilN,5002246at2759,2,Zm00001eb224770,Zm00001eb224770:0.00105274,,,,,,,AT1G15960,AT1G15960:0.00280681
soilN,5002325at2759,2,Zm00001eb086870,Zm00001eb086870:0.00184038,,,,,,,AT2G45290;AT4G15560,AT2G45290:0.000194409;AT4G15560:0.000329014
soilN,5002547at2759,2,Zm00001eb006870,Zm00001eb006870:0.00233896,,,,,,,AT4G39910,AT4G39910:3.12921e-05
soilN,5002708at2759,2,Zm00001eb189970;Zm00001eb253530,Zm00001eb189970:0.00364255;Zm00001eb253530:0.00206215,,,,,,,AT5G30495,AT5G30495:4.2224e-05
soilN,5003164at2759,2,Zm00001eb101100,Zm00001eb101100:0.000110001,SORBI_3002G230800,SORBI_3002G230800:0.00164024,,,,,,
soilN,5003175at2759,2,Zm00001eb014600,Zm00001eb014600:0.00290526,SORBI_3010G082800,SORBI_3010G082800:5.31712e-06,,,,,,
soilN,5003725at2759,2,Zm00001eb248520,Zm00001eb248520:0.00299371,,,,,,,AT3G15360;AT4G03520,AT3G15360:0.00246141;AT4G03520:0.00140454
soilN,5003886at2759,2,Zm00001eb118100,Zm00001eb118100:0.00124869,,,,,,,AT2G23080,AT2G23080:0.00242119
soilN,5003899at2759,2,,,,,,,HORVU.MOREX.r3.2HG0107190,HORVU.MOREX.r3.2HG0107190:0.000373373,AT5G55760,AT5G55760:0.00174421
soilN,5004208at2759,2,Zm00001eb077340,Zm00001eb077340:0.000247577,,,,,,,AT4G10300,AT4G10300:0.000978388
soilN,5004273at2759,2,Zm00001eb329590,Zm00001eb329590:0.00306317,,,,,,,AT1G18830,AT1G18830:0.00163217
soilN,5004521at2759,2,Zm00001eb222250;Zm00001eb339380,Zm00001eb222250:0.000674847;Zm00001eb339380:0.00243938,,,,,,,AT4G00490;AT4G15210,AT4G00490:1.81967e-07;AT4G15210:0.00100902
soilN,5004535at2759,2,Zm00001eb300740,Zm00001eb300740:0.000999375,,,,,HORVU.MOREX.r3.1HG0052290,HORVU.MOREX.r3.1HG0052290:2.03898e-05,,
soilN,5004621at2759,2,,,SORBI_3006G272900,SORBI_3006G272900:0.00170627,,,,,AT2G31570,AT2G31570:1.55028e-05
soilN,5005448at2759,2,Zm00001eb258970,Zm00001eb258970:0.00105264,,,,,HORVU.MOREX.r3.5HG0528320,HORVU.MOREX.r3.5HG0528320:0.000711464,,
soilN,5005739at2759,2,Zm00001eb261520,Zm00001eb261520:0.00378913,,,,,,,AT3G27260,AT3G27260:0.00242707
soilN,5006073at2759,2,Zm00001eb003490;Zm00001eb034990;Zm00001eb374580,Zm00001eb003490:7.91659e-05;Zm00001eb034990:0.00199062;Zm00001eb374580:0.00236984,,,,,,,AT1G30400,AT1G30400:0.00137094
soilN,5006121at2759,2,,,SORBI_3004G079200,SORBI_3004G079200:0.000917595,,,,,AT5G06910,AT5G06910:0.000670694
soilN,5006323at2759,2,,,SORBI_3001G103900,SORBI_3001G103900:0.000450254,,,HORVU.MOREX.r3.6HG0546530,HORVU.MOREX.r3.6HG0546530:0.00167495,,
soilN,5012534at2759,2,,,,,,,HORVU.MOREX.r3.4HG0345200,HORVU.MOREX.r3.4HG0345200:0.00106122,AT1G14320,AT1G14320:0.000225115
soilN,5012967at2759,2,Zm00001eb109370,Zm00001eb109370:0.000978454,,,,,,,AT1G23310,AT1G23310:0.0013777
soilN,5012988at2759,2,Zm00001eb425570,Zm00001eb425570:0.00198019,,,,,,,AT1G05890;AT2G31510,AT1G05890:0.00330559;AT2G31510:0.000205232
soilN,5013741at2759,2,,,SORBI_3009G193400,SORBI_3009G193400:0.00152378,,,,,AT1G30640;AT4G33080;AT5G09890,AT1G30640:0.00319254;AT4G33080:0.00262327;AT5G09890:0.00227337
soilN,5013778at2759,2,,,,,,,HORVU.MOREX.r3.4HG0370350,HORVU.MOREX.r3.4HG0370350:0.00155024,AT1G12910;AT5G24520,AT1G12910:0.000388499;AT5G24520:0.00125312
soilN,5013833at2759,2,Zm00001eb293300,Zm00001eb293300:0.000572861,,,,,HORVU.MOREX.r3.7HG0738360,HORVU.MOREX.r3.7HG0738360:0.00350218,,
soilN,5013888at2759,2,Zm00001eb124940,Zm00001eb124940:8.42664e-05,,,,,HORVU.MOREX.r3.3HG0226120;HORVU.MOREX.r3.3HG0226130,HORVU.MOREX.r3.3HG0226120:0.000417083;HORVU.MOREX.r3.3HG0226130:0.000417083,,
soilN,5013969at2759,2,Zm00001eb109300;Zm00001eb300130,Zm00001eb109300:0.000978454;Zm00001eb300130:0.00356309,,,,,HORVU.MOREX.r3.5HG0516760,HORVU.MOREX.r3.5HG0516760:0.00243167,,
soilN,5014569at2759,2,Zm00001eb066140,Zm00001eb066140:0.000843678,,,,,HORVU.MOREX.r3.2HG0209800,HORVU.MOREX.r3.2HG0209800:0.00356098,,
soilN,5015333at2759,2,Zm00001eb238610,Zm00001eb238610:0.00375125,,,,,HORVU.MOREX.r3.3HG0240560,HORVU.MOREX.r3.3HG0240560:0.0009132,,
soilN,5015411at2759,2,,,SORBI_3007G022700,SORBI_3007G022700:0.000985086,LOC_Os08g01190,LOC_Os08g01190:4.12067e-07,,,,
soilN,5015862at2759,2,,,,,,,HORVU.MOREX.r3.1HG0078610,HORVU.MOREX.r3.1HG0078610:9.03592e-05,AT1G75510,AT1G75510:0.00236562
soilN,5017643at2759,2,Zm00001eb148690;Zm00001eb368150,Zm00001eb148690:0.000347263;Zm00001eb368150:0.000494784,SORBI_3009G165500,SORBI_3009G165500:0.000466066,,,,,,
soilN,5017799at2759,2,,,,,,,HORVU.MOREX.r3.4HG0384700,HORVU.MOREX.r3.4HG0384700:0.00342117,AT1G34750;AT4G28400,AT1G34750:0.000281725;AT4G28400:0.00127251
soilN,5018603at2759,2,Zm00001eb287460,Zm00001eb287460:0.00185282,,,,,,,AT3G09770,AT3G09770:0.00132391
soilN,5018758at2759,2,Zm00001eb329200,Zm00001eb329200:0.00358532,,,,,,,AT1G07745,AT1G07745:0.00180553
soilN,501895at2759,2,,,,,,,HORVU.MOREX.r3.6HG0538810,HORVU.MOREX.r3.6HG0538810:0.000446768,AT4G01950,AT4G01950:0.00203432
soilN,5019313at2759,2,Zm00001eb047170;Zm00001eb327120,Zm00001eb047170:0.000112449;Zm00001eb327120:0.00131928,,,,,,,AT2G03670,AT2G03670:0.000345126
soilN,5023858at2759,2,Zm00001eb254270;Zm00001eb418000,Zm00001eb254270:0.00357877;Zm00001eb418000:0.00361107,,,,,,,AT2G47940;AT5G40200,AT2G47940:0.00191335;AT5G40200:0.00174742
soilN,5024055at2759,2,Zm00001eb392050,Zm00001eb392050:0.00187768,SORBI_3001G256700,SORBI_3001G256700:0.000872009,,,,,,
soilN,503753at2759,2,Zm00001eb189200,Zm00001eb189200:0.000112803,,,LOC_Os09g02530,LOC_Os09g02530:3.56475e-05,,,,
soilN,504760at2759,2,,,SORBI_3001G062700,SORBI_3001G062700:0.00135813,,,,,AT3G60530,AT3G60530:0.00218107
soilN,507901at2759,2,Zm00001eb258240,Zm00001eb258240:0.00185687,,,,,HORVU.MOREX.r3.6HG0627040,HORVU.MOREX.r3.6HG0627040:0.00212126,,
soilN,511818at2759,2,,,SORBI_3001G297000,SORBI_3001G297000:0.000688573,,,HORVU.MOREX.r3.2HG0189930,HORVU.MOREX.r3.2HG0189930:0.000914811,,
soilN,51327at38820,2,Zm00001eb141940,Zm00001eb141940:0.00189835,,,,,HORVU.MOREX.r3.3HG0314770,HORVU.MOREX.r3.3HG0314770:3.95123e-05,,
soilN,513540at2759,2,Zm00001eb104840,Zm00001eb104840:0.000643603,SORBI_3003G331400,SORBI_3003G331400:0.00039433,,,,,,
soilN,516406at2759,2,,,,,,,HORVU.MOREX.r3.7HG0667410,HORVU.MOREX.r3.7HG0667410:0.00212702,AT5G66055,AT5G66055:0.00127801
soilN,516453at2759,2,Zm00001eb256150,Zm00001eb256150:0.00018099,,,,,,,AT2G46860,AT2G46860:0.00108927
soilN,520107at2759,2,Zm00001eb008400,Zm00001eb008400:0.000932289,SORBI_3010G169300,SORBI_3010G169300:0.00152572,,,,,,
soilN,5290at38820,2,Zm00001eb334120,Zm00001eb334120:0.000833593,,,,,HORVU.MOREX.r3.3HG0231550,HORVU.MOREX.r3.3HG0231550:0.00131139,,
soilN,529437at2759,2,Zm00001eb427870,Zm00001eb427870:0.00198835,,,,,,,AT1G03620,AT1G03620:4.57033e-05
soilN,529689at2759,2,Zm00001eb258770,Zm00001eb258770:0.00237406,SORBI_3001G264000,SORBI_3001G264000:0.00164538,,,,,,
soilN,530058at2759,2,Zm00001eb103560,Zm00001eb103560:0.00241031,,,,,,,AT3G25160,AT3G25160:0.00094182
soilN,530678at3193,2,Zm00001eb067700;Zm00001eb206840;Zm00001eb414550,Zm00001eb067700:0.00196135;Zm00001eb206840:0.000326004;Zm00001eb414550:0.00293242,,,,,,,AT5G57330,AT5G57330:0.00258235
soilN,531173at2759,2,Zm00001eb248290,Zm00001eb248290:0.00350047,,,,,,,AT3G44300;AT3G44310,AT3G44300:0.000180062;AT3G44310:0.000268523
soilN,531243at2759,2,Zm00001eb014850;Zm00001eb055460;Zm00001eb057490,Zm00001eb014850:0.000614643;Zm00001eb055460:0.00110394;Zm00001eb057490:0.000164678,,,,,,,AT4G16250,AT4G16250:0.00176155
soilN,531522at2759,2,Zm00001eb082860,Zm00001eb082860:0.000609905,,,,,,,AT4G02630,AT4G02630:0.00212399
soilN,53191at4447,2,Zm00001eb068370,Zm00001eb068370:0.00122003,,,,,HORVU.MOREX.r3.7HG0751000,HORVU.MOREX.r3.7HG0751000:0.00327258,,
soilN,532049at2759,2,Zm00001eb335800,Zm00001eb335800:0.00225323,,,,,,,AT3G49720,AT3G49720:0.00132075
soilN,532055at2759,2,,,,,,,HORVU.MOREX.r3.4HG0391150,HORVU.MOREX.r3.4HG0391150:0.000312534,AT1G80490,AT1G80490:0.00215802
soilN,532168at3193,2,Zm00001eb146660,Zm00001eb146660:0.000440875,,,,,HORVU.MOREX.r3.1HG0082310,HORVU.MOREX.r3.1HG0082310:0.000167052,,
soilN,533008at2759,2,Zm00001eb280760,Zm00001eb280760:0.00385317,,,,,HORVU.MOREX.r3.4HG0331850,HORVU.MOREX.r3.4HG0331850:0.00334142,,
soilN,534705at3193,2,Zm00001eb399680,Zm00001eb399680:0.000217132,,,,,,,AT2G01110,AT2G01110:0.00204229
soilN,535258at2759,2,Zm00001eb343590,Zm00001eb343590:0.00358914,,,,,,,AT1G16890,AT1G16890:0.00136032
soilN,535679at3193,2,Zm00001eb079180;Zm00001eb261530,Zm00001eb079180:0.00260588;Zm00001eb261530:0.000381143,,,,,,,AT1G67600,AT1G67600:0.00159391
soilN,536057at3193,2,,,SORBI_3002G336200;SORBI_3002G336600;SORBI_3002G337100,SORBI_3002G336200:0.000943513;SORBI_3002G336600:0.000943513;SORBI_3002G337100:0.000943513,,,,,AT3G09990,AT3G09990:0.00171133
soilN,536148at2759,2,Zm00001eb037030,Zm00001eb037030:0.00192244,,,,,,,AT1G52630,AT1G52630:0.000966643
soilN,538765at3193,2,Zm00001eb271200,Zm00001eb271200:0.00262244,,,,,HORVU.MOREX.r3.7HG0653690,HORVU.MOREX.r3.7HG0653690:0.00273755,,
soilN,5393at38820,2,Zm00001eb146700,Zm00001eb146700:0.000388621,SORBI_3003G368200,SORBI_3003G368200:0.00136049,,,,,,
soilN,539932at2759,2,,,SORBI_3004G031100,SORBI_3004G031100:0.00039929,,,,,AT2G18160,AT2G18160:0.000117206
soilN,540112at3193,2,Zm00001eb290310,Zm00001eb290310:0.00384828,SORBI_3005G005600,SORBI_3005G005600:0.000750357,,,,,,
soilN,542893at3193,2,Zm00001eb406760,Zm00001eb406760:0.00274114,,,,,,,AT1G16880,AT1G16880:0.00104104
soilN,546348at2759,2,,,,,,,HORVU.MOREX.r3.7HG0716880,HORVU.MOREX.r3.7HG0716880:0.00166816,AT1G76030;AT4G38510,AT1G76030:0.000354946;AT4G38510:0.000820362
soilN,54690at38820,2,Zm00001eb331000,Zm00001eb331000:0.00293035,,,,,HORVU.MOREX.r3.3HG0255050,HORVU.MOREX.r3.3HG0255050:0.0012379,,
soilN,547515at2759,2,Zm00001eb254080,Zm00001eb254080:0.00230449,,,,,,,AT5G62580,AT5G62580:0.00201561
soilN,55077at38820,2,Zm00001eb062540,Zm00001eb062540:0.00183692,,,,,HORVU.MOREX.r3.5HG0525940,HORVU.MOREX.r3.5HG0525940:0.00376019,,
soilN,551286at2759,2,Zm00001eb327670;Zm00001eb373100,Zm00001eb327670:0.000522252;Zm00001eb373100:0.00134455,SORBI_3010G083600,SORBI_3010G083600:0.00191596,,,,,,
soilN,57306at4447,2,,,SORBI_3005G005700,SORBI_3005G005700:0.000750357,,,HORVU.MOREX.r3.4HG0383790,HORVU.MOREX.r3.4HG0383790:0.000392329,,
soilN,583275at2759,2,Zm00001eb396430,Zm00001eb396430:0.000815515,,,,,HORVU.MOREX.r3.2HG0109680,HORVU.MOREX.r3.2HG0109680:5.47861e-05,,
soilN,585873at2759,2,,,SORBI_3001G398800,SORBI_3001G398800:0.000658155,,,,,AT1G60700,AT1G60700:0.00173474
soilN,586662at2759,2,,,SORBI_3009G031400,SORBI_3009G031400:0.00158749,,,HORVU.MOREX.r3.7HG0653740,HORVU.MOREX.r3.7HG0653740:0.00116506,,
soilN,587073at2759,2,Zm00001eb085030,Zm00001eb085030:0.00406913,,,,,,,AT1G12820,AT1G12820:0.00225063
soilN,589535at2759,2,,,,,,,HORVU.MOREX.r3.4HG0332490;HORVU.MOREX.r3.4HG0332500;HORVU.MOREX.r3.4HG0332520,HORVU.MOREX.r3.4HG0332490:0.00191101;HORVU.MOREX.r3.4HG0332500:0.000348451;HORVU.MOREX.r3.4HG0332520:0.000348451,AT3G29350,AT3G29350:0.00168758
soilN,589567at2759,2,Zm00001eb304250,Zm00001eb304250:0.00138271,,,,,,,AT5G28050,AT5G28050:0.00123519
soilN,589721at3193,2,Zm00001eb232020,Zm00001eb232020:0.00302525,,,,,HORVU.MOREX.r3.6HG0557080,HORVU.MOREX.r3.6HG0557080:0.00141555,,
soilN,589925at2759,2,Zm00001eb007070,Zm00001eb007070:0.00260934,,,,,,,AT3G08890;AT5G37070,AT3G08890:0.00189537;AT5G37070:0.00248632
soilN,590956at2759,2,,,,,,,HORVU.MOREX.r3.7HG0653830,HORVU.MOREX.r3.7HG0653830:0.00184757,AT3G49210,AT3G49210:0.000979001
soilN,592322at2759,2,Zm00001eb271130,Zm00001eb271130:0.000696611,SORBI_3010G156000;SORBI_3010G156100,SORBI_3010G156000:0.000567384;SORBI_3010G156100:0.000567384,,,,,,
soilN,595333at2759,2,,,,,,,HORVU.MOREX.r3.5HG0499780;HORVU.MOREX.r3.7HG0750970,HORVU.MOREX.r3.5HG0499780:0.00177688;HORVU.MOREX.r3.7HG0750970:0.00327258,AT1G11670,AT1G11670:0.00212578
soilN,596203at2759,2,Zm00001eb050310,Zm00001eb050310:0.000206212,,,,,,,AT3G44150,AT3G44150:3.63338e-05
soilN,59963at38820,2,Zm00001eb190330,Zm00001eb190330:0.000779789,SORBI_3004G247200,SORBI_3004G247200:0.00188616,,,,,,
soilN,59986at38820,2,Zm00001eb283860;Zm00001eb338340,Zm00001eb283860:0.00354937;Zm00001eb338340:0.0033872,SORBI_3003G022700,SORBI_3003G022700:0.00160388,,,,,,
soilN,599995at2759,2,,,SORBI_3007G039100,SORBI_3007G039100:0.00105981,,,,,AT1G63910,AT1G63910:0.00236766
soilN,600036at2759,2,Zm00001eb274250,Zm00001eb274250:0.0017655,SORBI_3001G070900,SORBI_3001G070900:0.00175454,,,,,,
soilN,600317at2759,2,,,,,LOC_Os10g05730,LOC_Os10g05730:0.00011227,,,AT1G19600,AT1G19600:0.000631377
soilN,600413at2759,2,Zm00001eb226820,Zm00001eb226820:0.000809352,,,,,,,AT2G19170,AT2G19170:0.000504408
soilN,600612at2759,2,,,SORBI_3001G042800,SORBI_3001G042800:0.000576161,,,,,AT3G26690,AT3G26690:0.00100515
soilN,600787at2759,2,,,SORBI_3006G217800,SORBI_3006G217800:0.00133997,,,HORVU.MOREX.r3.5HG0515900,HORVU.MOREX.r3.5HG0515900:0.00208738,,
soilN,601148at2759,2,,,,,LOC_Os09g04680,LOC_Os09g04680:6.69234e-06,HORVU.MOREX.r3.4HG0406470,HORVU.MOREX.r3.4HG0406470:0.000123915,,
soilN,604603at2759,2,,,,,,,HORVU.MOREX.r3.1HG0076820;HORVU.MOREX.r3.3HG0301370,HORVU.MOREX.r3.1HG0076820:0.0011247;HORVU.MOREX.r3.3HG0301370:0.000726322,AT5G07850,AT5G07850:0.00196083
soilN,60469at38820,2,Zm00001eb317540,Zm00001eb317540:0.000718843,,,LOC_Os09g05040,LOC_Os09g05040:0.000270306,,,,
soilN,607592at2759,2,Zm00001eb089010,Zm00001eb089010:0.000157538,SORBI_3004G023200,SORBI_3004G023200:2.32444e-05,,,,,,
soilN,608013at2759,2,Zm00001eb156100;Zm00001eb156130,Zm00001eb156100:0.00374152;Zm00001eb156130:0.00374152,,,,,,,AT1G10360;AT1G10370,AT1G10360:0.00199796;AT1G10370:0.00243867
soilN,60985at2759,2,Zm00001eb400040,Zm00001eb400040:0.000145092,,,,,HORVU.MOREX.r3.4HG0396170,HORVU.MOREX.r3.4HG0396170:0.00152654,,
soilN,610150at2759,2,Zm00001eb403660,Zm00001eb403660:0.000799661,,,,,,,AT1G47330;AT4G14240;AT5G52790,AT1G47330:0.00247663;AT4G14240:0.00197768;AT5G52790:0.00304101
soilN,610174at2759,2,,,,,LOC_Os09g03220,LOC_Os09g03220:6.90662e-06,,,AT1G77210,AT1G77210:4.11557e-05
soilN,610652at2759,2,Zm00001eb125210,Zm00001eb125210:0.00159128,,,,,HORVU.MOREX.r3.7HG0744930,HORVU.MOREX.r3.7HG0744930:0.00082645,,
soilN,611173at3193,2,,,SORBI_3006G119200,SORBI_3006G119200:0.000569609,,,,,AT2G42490,AT2G42490:3.57009e-07
soilN,611295at2759,2,Zm00001eb256330,Zm00001eb256330:0.00336921,,,,,,,AT2G01630,AT2G01630:0.000582361
soilN,612172at2759,2,Zm00001eb103330,Zm00001eb103330:1.36708e-05,,,,,,,AT3G61890,AT3G61890:0.00290384
soilN,612373at2759,2,Zm00001eb403230;Zm00001eb433740,Zm00001eb403230:0.000357101;Zm00001eb433740:0.00238329,SORBI_3001G043400,SORBI_3001G043400:0.00128019,,,,,,
soilN,613289at2759,2,Zm00001eb060950;Zm00001eb301590,Zm00001eb060950:0.00280433;Zm00001eb301590:0.000451389,,,,,,,AT3G23030,AT3G23030:0.000967138
soilN,614510at2759,2,Zm00001eb392010,Zm00001eb392010:0.00187768,SORBI_3001G357400;SORBI_3002G386700,SORBI_3001G357400:0.000229195;SORBI_3002G386700:0.00168838,,,,,,
soilN,615720at3193,2,Zm00001eb066060,Zm00001eb066060:0.000473237,,,,,,,AT1G03630,AT1G03630:0.00239307
soilN,617531at3193,2,Zm00001eb366870,Zm00001eb366870:0.00220353,,,,,,,AT2G27510,AT2G27510:0.00226616
soilN,617760at2759,2,,,SORBI_3002G354900,SORBI_3002G354900:0.000777422,,,,,AT2G04890,AT2G04890:0.00212077
soilN,618218at2759,2,Zm00001eb433880,Zm00001eb433880:0.00196746,,,,,HORVU.MOREX.r3.2HG0116390,HORVU.MOREX.r3.2HG0116390:0.0029601,,
soilN,618357at2759,2,Zm00001eb052100,Zm00001eb052100:0.00171106,,,,,,,AT1G10090;AT1G58520,AT1G10090:0.00192014;AT1G58520:0.00311635
soilN,618660at2759,2,,,SORBI_3002G231000,SORBI_3002G231000:0.00164024,,,HORVU.MOREX.r3.7HG0664600,HORVU.MOREX.r3.7HG0664600:0.00232294,,
soilN,619218at2759,2,Zm00001eb116480,Zm00001eb116480:0.002591,,,,,,,AT1G59720,AT1G59720:0.00227669
soilN,620126at2759,2,Zm00001eb330810;Zm00001eb405650,Zm00001eb330810:0.00300035;Zm00001eb405650:0.00300864,SORBI_3008G022500,SORBI_3008G022500:0.000490347,,,,,,
soilN,620210at2759,2,Zm00001eb433400,Zm00001eb433400:0.00105226,SORBI_3007G022600,SORBI_3007G022600:0.000985086,,,,,,
soilN,620743at2759,2,Zm00001eb012190,Zm00001eb012190:0.00338595,,,,,,,AT1G66180;AT5G37540,AT1G66180:0.00289812;AT5G37540:0.000384027
soilN,621567at2759,2,Zm00001eb056050,Zm00001eb056050:0.00235353,SORBI_3001G104500,SORBI_3001G104500:0.000450254,,,,,,
