chr,rs,ps,p_wald,n_genes_25kb,genes_in_25kb,closest_gene,closest_gene_id,closest_gene_distance_bp
1,Chr1_19762873.0,19762873,0.0003289208,7,AT1G53035;AT1G53039;AT1G53030;AT1G53040;AT1G53025;AT1G53023;AT1G53050,AT1G53035,AT1G53035,322.0
5,Chr5_1263008.0,1263008,0.0003291101,5,AT5G04460;AT5G04470;AT5G04440;AT5G04480;AT5G04430,AT5G04460,AT5G04460,0.0
1,Chr1_16706759.0,16706759,0.0003291971,3,AT1G44000;AT1G44010;AT1G44020,AT1G44000,AT1G44000,1309.0
1,Chr1_16706770.0,16706770,0.0003291971,3,AT1G44000;AT1G44010;AT1G44020,AT1G44000,AT1G44000,1298.0
1,Chr1_16707735.0,16707735,0.0003291971,3,AT1G44000;AT1G44010;AT1G44020,AT1G44000,AT1G44000,333.0
1,Chr1_16707749.0,16707749,0.0003291971,3,AT1G44000;AT1G44010;AT1G44020,AT1G44000,AT1G44000,319.0
1,Chr1_16707811.0,16707811,0.0003291971,3,AT1G44000;AT1G44010;AT1G44020,AT1G44000,AT1G44000,257.0
3,Chr3_11144477.0,11144477,0.0003293517,2,AT3G29180;AT3G29170,AT3G29180,AT3G29180,3738.0
1,Chr1_18636654.0,18636654,0.0003293842,5,AT1G50310;AT1G50320;AT1G50325;AT1G50300;AT1G50290,AT1G50310,AT1G50310,0.0
3,Chr3_7537624.0,7537624,0.0003297002,8,AT3G21410;AT3G21400;AT3G21390;AT3G21420;AT3G21380;AT3G21430;AT3G21371;AT3G21370,AT3G21410,AT3G21410,0.0
5,Chr5_13754281.0,13754281,0.0003297482,3,AT5G35570;AT5G35560;AT5G35580,AT5G35570,AT5G35570,823.0
5,Chr5_12244036.0,12244036,0.0003297498,1,AT5G32597,AT5G32597,AT5G32597,8146.0
5,Chr5_2768947.0,2768947,0.0003298795,7,AT5G08550;AT5G08560;AT5G08540;AT5G08535;AT5G08565;AT5G08530;AT5G08570,AT5G08550,AT5G08550,0.0
3,Chr3_9310374.0,9310374,0.0003300816,5,AT3G25610;AT3G25600;AT3G25597;AT3G25620;AT3G25590,AT3G25610,AT3G25610,0.0
3,Chr3_9312343.0,9312343,0.0003300816,5,AT3G25610;AT3G25620;AT3G25600;AT3G25597;AT3G25590,AT3G25610,AT3G25610,0.0
3,Chr3_9312439.0,9312439,0.0003300816,5,AT3G25610;AT3G25620;AT3G25600;AT3G25597;AT3G25590,AT3G25610,AT3G25610,0.0
3,Chr3_9319980.0,9319980,0.0003300816,2,AT3G25620;AT3G25610,AT3G25620,AT3G25620,409.0
3,Chr3_9330201.0,9330201,0.0003300816,4,AT3G25640;AT3G25650;AT3G25655;AT3G25660,AT3G25640,AT3G25640,3518.0
3,Chr3_9330538.0,9330538,0.0003300816,4,AT3G25640;AT3G25650;AT3G25655;AT3G25660,AT3G25640,AT3G25640,3181.0
3,Chr3_9331298.0,9331298,0.0003300816,4,AT3G25640;AT3G25650;AT3G25655;AT3G25660,AT3G25640,AT3G25640,2421.0
3,Chr3_9331463.0,9331463,0.0003300816,4,AT3G25640;AT3G25650;AT3G25655;AT3G25660,AT3G25640,AT3G25640,2256.0
3,Chr3_9332968.0,9332968,0.0003300816,4,AT3G25640;AT3G25650;AT3G25655;AT3G25660,AT3G25640,AT3G25640,751.0
3,Chr3_9335693.0,9335693,0.0003300816,5,AT3G25650;AT3G25640;AT3G25655;AT3G25660;AT3G25670,AT3G25650,AT3G25650,183.0
3,Chr3_9336038.0,9336038,0.0003300816,5,AT3G25650;AT3G25640;AT3G25655;AT3G25660;AT3G25670,AT3G25650,AT3G25650,0.0
2,Chr2_16742614.0,16742614,0.0003302241,9,AT2G40095;AT2G40090;AT2G40100;AT2G40110;AT2G40085;AT2G40113;AT2G40081;AT2G40080;AT2G40116,AT2G40095,AT2G40095,409.0
5,Chr5_1264733.0,1264733,0.000330319,4,AT5G04460;AT5G04470;AT5G04480;AT5G04440,AT5G04460,AT5G04460,708.0
5,Chr5_1264849.0,1264849,0.000330319,4,AT5G04460;AT5G04470;AT5G04480;AT5G04440,AT5G04460,AT5G04460,824.0
5,Chr5_1265137.0,1265137,0.000330319,4,AT5G04460;AT5G04470;AT5G04480;AT5G04440,AT5G04460,AT5G04460,1112.0
5,Chr5_1265181.0,1265181,0.000330319,4,AT5G04460;AT5G04470;AT5G04480;AT5G04440,AT5G04460,AT5G04460,1156.0
2,Chr2_4496501.0,4496501,0.0003303541,0,,,,
2,Chr2_620535.0,620535,0.0003305298,7,AT2G02360;AT2G02370;AT2G02350;AT2G02340;AT2G02380;AT2G02390;AT2G02320,AT2G02360,AT2G02360,0.0
1,Chr1_19602900.0,19602900,0.0003306011,6,AT1G52618;AT1G52615;AT1G52620;AT1G52630;AT1G52640;AT1G52650,AT1G52618,AT1G52618,247.0
2,Chr2_6116939.0,6116939,0.0003310269,1,AT2G14390,AT2G14390,AT2G14390,5021.0
3,Chr3_21366730.0,21366730,0.0003310288,2,AT3G57660;AT3G57670,AT3G57660,AT3G57660,3916.0
1,Chr1_4266295.0,4266295,0.0003310727,9,AT1G12510;AT1G12520;AT1G12500;AT1G12530;AT1G12490;AT1G12540;AT1G12480;AT1G12550;AT1G12470,AT1G12510,AT1G12510,693.0
4,Chr4_12412109.0,12412109,0.000331289,9,AT4G23860;AT4G23870;AT4G23880;AT4G23850;AT4G23882;AT4G23885;AT4G23890;AT4G23840;AT4G23895,AT4G23860,AT4G23860,539.0
3,Chr3_20641302.0,20641302,0.0003314368,6,AT3G55640;AT3G55630;AT3G55646;AT3G55620;AT3G55650;AT3G55660,AT3G55640,AT3G55640,0.0
2,Chr2_2802838.0,2802838,0.0003315188,2,AT2G06904;AT2G06906,AT2G06904,AT2G06904,3787.0
3,Chr3_20023912.0,20023912,0.0003319392,7,AT3G54070;AT3G54080;AT3G54085;AT3G54060;AT3G54090;AT3G54050;AT3G54040,AT3G54070,AT3G54070,309.0
1,Chr1_18662264.0,18662264,0.000331945,6,AT1G50380;AT1G50370;AT1G50390;AT1G50360;AT1G50400;AT1G50410,AT1G50380,AT1G50380,45.0
5,Chr5_22547150.0,22547150,0.0003320993,7,AT5G55670;AT5G55680;AT5G55690;AT5G55660;AT5G55700;AT5G55710;AT5G55720,AT5G55670,AT5G55670,349.0
5,Chr5_9973617.0,9973617,0.0003321089,3,AT5G27940;AT5G27944;AT5G27945,AT5G27940,AT5G27940,794.0
1,Chr1_24881937.0,24881937,0.0003322753,4,AT1G66720;AT1G66725;AT1G66730;AT1G66700,AT1G66720,AT1G66720,0.0
3,Chr3_4667667.0,4667667,0.0003322947,7,AT3G14080;AT3G14075;AT3G14090;AT3G14070;AT3G14100;AT3G14067;AT3G14110,AT3G14080,AT3G14080,0.0
5,Chr5_17910130.0,17910130,0.0003324414,6,AT5G44440;AT5G44430;AT5G44420;AT5G44450;AT5G44460;AT5G44470,AT5G44440,AT5G44440,427.0
2,Chr2_15754400.0,15754400,0.0003325816,8,AT2G37540;AT2G37550;AT2G37555;AT2G37530;AT2G37560;AT2G37520;AT2G37570;AT2G37510,AT2G37540,AT2G37540,433.0
2,Chr2_15754590.0,15754590,0.0003325816,7,AT2G37550;AT2G37540;AT2G37555;AT2G37530;AT2G37560;AT2G37520;AT2G37570,AT2G37550,AT2G37550,507.0
2,Chr2_15754600.0,15754600,0.0003325816,7,AT2G37550;AT2G37540;AT2G37555;AT2G37530;AT2G37560;AT2G37520;AT2G37570,AT2G37550,AT2G37550,497.0
2,Chr2_15754615.0,15754615,0.0003325816,7,AT2G37550;AT2G37540;AT2G37555;AT2G37530;AT2G37560;AT2G37520;AT2G37570,AT2G37550,AT2G37550,482.0
2,Chr2_15754635.0,15754635,0.0003325816,7,AT2G37550;AT2G37540;AT2G37555;AT2G37530;AT2G37560;AT2G37520;AT2G37570,AT2G37550,AT2G37550,462.0
2,Chr2_15754709.0,15754709,0.0003325816,7,AT2G37550;AT2G37540;AT2G37555;AT2G37530;AT2G37560;AT2G37520;AT2G37570,AT2G37550,AT2G37550,388.0
2,Chr2_15754712.0,15754712,0.0003325816,7,AT2G37550;AT2G37540;AT2G37555;AT2G37530;AT2G37560;AT2G37520;AT2G37570,AT2G37550,AT2G37550,385.0
4,Chr4_11785197.0,11785197,0.0003327328,8,AT4G22290;AT4G22300;AT4G22285;AT4G22305;AT4G22310;AT4G22280;AT4G22320;AT4G22270,AT4G22290,AT4G22290,0.0
1,Chr1_7047568.0,7047568,0.0003329692,5,AT1G20360;AT1G20350;AT1G20370;AT1G20340;AT1G20330,AT1G20360,AT1G20360,0.0
1,Chr1_7053328.0,7053328,0.0003329692,6,AT1G20370;AT1G20375;AT1G20360;AT1G20380;AT1G20350;AT1G20340,AT1G20370,AT1G20370,0.0
1,Chr1_7053619.0,7053619,0.0003329692,5,AT1G20370;AT1G20375;AT1G20360;AT1G20380;AT1G20350,AT1G20370,AT1G20370,0.0
1,Chr1_22301113.0,22301113,0.00033313,7,AT1G60525;AT1G60530;AT1G60545;AT1G60505;AT1G60550;AT1G60500;AT1G60560,AT1G60525,AT1G60525,0.0
5,Chr5_9411784.0,9411784,0.0003334119,4,AT5G26770;AT5G26760;AT5G26780;AT5G26751,AT5G26770,AT5G26770,1667.0
5,Chr5_9412452.0,9412452,0.0003334119,4,AT5G26770;AT5G26760;AT5G26780;AT5G26751,AT5G26770,AT5G26770,2335.0
5,Chr5_9413804.0,9413804,0.0003334119,4,AT5G26770;AT5G26780;AT5G26760;AT5G26790,AT5G26770,AT5G26770,3687.0
5,Chr5_9415794.0,9415794,0.0003334119,5,AT5G26780;AT5G26770;AT5G26790;AT5G26760;AT5G26800,AT5G26780,AT5G26780,2401.0
5,Chr5_9417258.0,9417258,0.0003334119,5,AT5G26780;AT5G26790;AT5G26770;AT5G26800;AT5G26760,AT5G26780,AT5G26780,937.0
5,Chr5_9417785.0,9417785,0.0003334119,5,AT5G26780;AT5G26790;AT5G26800;AT5G26770;AT5G26805,AT5G26780,AT5G26780,410.0
3,Chr3_9831519.0,9831519,0.0003336496,7,AT3G26742;AT3G26744;AT3G26740;AT3G26730;AT3G26747;AT3G26720;AT3G26750,AT3G26742,AT3G26742,0.0
4,Chr4_1491760.0,1491760,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1491991.0,1491991,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1492097.0,1492097,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1492117.0,1492117,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1492123.0,1492123,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1492169.0,1492169,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1492214.0,1492214,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1492322.0,1492322,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1492324.0,1492324,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1492370.0,1492370,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1492482.0,1492482,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1492512.0,1492512,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1493040.0,1493040,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1493046.0,1493046,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_1493112.0,1493112,0.0003338067,5,AT4G03390;AT4G03380;AT4G03400;AT4G03410;AT4G03405,AT4G03390,AT4G03390,0.0
4,Chr4_9668066.0,9668066,0.000333887,7,AT4G17240;AT4G17245;AT4G17250;AT4G17230;AT4G17260;AT4G17270;AT4G17220,AT4G17240,AT4G17240,0.0
3,Chr3_22946505.0,22946505,0.0003340121,7,AT3G61962;AT3G61960;AT3G61970;AT3G61950;AT3G61947;AT3G61940;AT3G61980,AT3G61962,AT3G61962,603.0
1,Chr1_20191873.0,20191873,0.0003340629,7,AT1G54090;AT1G54095;AT1G54100;AT1G54080;AT1G54110;AT1G54070;AT1G54060,AT1G54090,AT1G54090,0.0
5,Chr5_4522888.0,4522888,0.0003341561,9,AT5G14010;AT5G14011;AT5G14020;AT5G14000;AT5G14030;AT5G13990;AT5G14035;AT5G14040;AT5G13980,AT5G14010,AT5G14010,0.0
3,Chr3_17582924.0,17582924,0.0003341739,8,AT3G47690;AT3G47700;AT3G47680;AT3G47675;AT3G47670;AT3G47710;AT3G47660;AT3G47720,AT3G47690,AT3G47690,0.0
3,Chr3_12874849.0,12874849,0.0003342675,1,AT3G31900,AT3G31900,AT3G31900,222.0
5,Chr5_9906723.0,9906723,0.000334346,2,AT5G27890;AT5G27889,AT5G27890,AT5G27890,809.0
3,Chr3_18375003.0,18375003,0.0003343714,8,AT3G49580;AT3G49570;AT3G49590;AT3G49560;AT3G49600;AT3G49551;AT3G49550;AT3G49540,AT3G49580,AT3G49580,266.0
3,Chr3_18375016.0,18375016,0.0003343714,8,AT3G49580;AT3G49570;AT3G49590;AT3G49560;AT3G49600;AT3G49551;AT3G49550;AT3G49540,AT3G49580,AT3G49580,253.0
3,Chr3_18375018.0,18375018,0.0003343714,8,AT3G49580;AT3G49570;AT3G49590;AT3G49560;AT3G49600;AT3G49551;AT3G49550;AT3G49540,AT3G49580,AT3G49580,251.0
3,Chr3_18375047.0,18375047,0.0003343714,8,AT3G49580;AT3G49570;AT3G49590;AT3G49560;AT3G49600;AT3G49551;AT3G49550;AT3G49540,AT3G49580,AT3G49580,222.0
1,Chr1_19494373.0,19494373,0.0003348137,9,AT1G52343;AT1G52342;AT1G52347;AT1G52340;AT1G52350;AT1G52330;AT1G52360;AT1G52325;AT1G52320,AT1G52343,AT1G52343,0.0
2,Chr2_11270958.0,11270958,0.0003350561,7,AT2G26500;AT2G26490;AT2G26510;AT2G26480;AT2G26511;AT2G26470;AT2G26520,AT2G26500,AT2G26500,5.0
3,Chr3_965173.0,965173,0.000335447,4,AT3G03790;AT3G03800;AT3G03780;AT3G03810,AT3G03790,AT3G03790,0.0
4,Chr4_2977525.0,2977525,0.0003356389,1,AT4G05620,AT4G05620,AT4G05620,7526.0
3,Chr3_18747149.0,18747149,0.000335663,5,AT3G50520;AT3G50510;AT3G50505;AT3G50500;AT3G50530,AT3G50520,AT3G50520,874.0
4,Chr4_9490737.0,9490737,0.0003357065,5,AT4G16860;AT4G16880;AT4G16855;AT4G16850;AT4G16890,AT4G16860,AT4G16860,0.0
4,Chr4_9490739.0,9490739,0.0003357065,5,AT4G16860;AT4G16880;AT4G16855;AT4G16850;AT4G16890,AT4G16860,AT4G16860,0.0
2,Chr2_16440517.0,16440517,0.0003357541,4,AT2G39360;AT2G39370;AT2G39380;AT2G39350,AT2G39360,AT2G39360,363.0
2,Chr2_16440523.0,16440523,0.0003357541,4,AT2G39360;AT2G39370;AT2G39380;AT2G39350,AT2G39360,AT2G39360,369.0
2,Chr2_10496157.0,10496157,0.0003358032,8,AT2G24680;AT2G24681;AT2G24683;AT2G24670;AT2G24690;AT2G24692;AT2G24650;AT2G24693,AT2G24680,AT2G24680,0.0
2,Chr2_12862428.0,12862428,0.0003358088,5,AT2G30120;AT2G30115;AT2G30110;AT2G30130;AT2G30140,AT2G30120,AT2G30120,518.0
5,Chr5_8066538.0,8066538,0.0003358489,9,AT5G23903;AT5G23900;AT5G23908;AT5G23910;AT5G23890;AT5G23920;AT5G23930;AT5G23880;AT5G23940,AT5G23903,AT5G23903,0.0
5,Chr5_9009727.0,9009727,0.0003358702,6,AT5G25840;AT5G25830;AT5G25850;AT5G25860;AT5G25820;AT5G25870,AT5G25840,AT5G25840,997.0
3,Chr3_13228476.0,13228476,0.0003358731,2,AT3G32280;AT3G32260,AT3G32280,AT3G32280,5356.0
1,Chr1_23456608.0,23456608,0.0003361109,6,AT1G63240;AT1G63245;AT1G63230;AT1G63220;AT1G63250;AT1G63210,AT1G63240,AT1G63240,0.0
1,Chr1_23459597.0,23459597,0.0003361109,6,AT1G63245;AT1G63240;AT1G63250;AT1G63260;AT1G63230;AT1G63220,AT1G63245,AT1G63245,932.0
1,Chr1_24331428.0,24331428,0.0003361302,3,AT1G65480;AT1G65470;AT1G65481,AT1G65480,AT1G65480,0.0
1,Chr1_24331782.0,24331782,0.0003361302,3,AT1G65480;AT1G65470;AT1G65481,AT1G65480,AT1G65480,0.0
1,Chr1_24336255.0,24336255,0.0003361302,3,AT1G65480;AT1G65481;AT1G65483,AT1G65480,AT1G65480,2321.0
1,Chr1_24345785.0,24345785,0.0003361302,5,AT1G65484;AT1G65483;AT1G65486;AT1G65481;AT1G65490,AT1G65484,AT1G65484,1965.0
1,Chr1_24364569.0,24364569,0.0003361302,9,AT1G65540;AT1G65541;AT1G65520;AT1G65550;AT1G65510;AT1G65500;AT1G65560;AT1G65490;AT1G65570,AT1G65540,AT1G65540,0.0
1,Chr1_24365962.0,24365962,0.0003361302,8,AT1G65540;AT1G65541;AT1G65550;AT1G65520;AT1G65560;AT1G65510;AT1G65500;AT1G65570,AT1G65540,AT1G65540,0.0
4,Chr4_13964130.0,13964130,0.0003361546,7,AT4G28090;AT4G28100;AT4G28088;AT4G28085;AT4G28110;AT4G28080;AT4G28130,AT4G28090,AT4G28090,0.0
4,Chr4_10609337.0,10609337,0.0003364375,6,AT4G19450;AT4G19460;AT4G19470;AT4G19440;AT4G19480;AT4G19490,AT4G19450,AT4G19450,2.0
4,Chr4_10755788.0,10755788,0.0003364375,5,AT4G19770;AT4G19760;AT4G19800;AT4G19810;AT4G19750,AT4G19770,AT4G19770,1607.0
1,Chr1_21675530.0,21675530,0.0003365054,3,AT1G58360;AT1G58350;AT1G58370,AT1G58360,AT1G58360,1000.0
1,Chr1_20432077.0,20432077,0.0003366188,8,AT1G54740;AT1G54760;AT1G54730;AT1G54770;AT1G54775;AT1G54780;AT1G54720;AT1G54790,AT1G54740,AT1G54740,91.0
1,Chr1_20432088.0,20432088,0.0003366188,8,AT1G54740;AT1G54760;AT1G54730;AT1G54770;AT1G54775;AT1G54780;AT1G54720;AT1G54790,AT1G54740,AT1G54740,102.0
1,Chr1_20432275.0,20432275,0.0003366188,8,AT1G54740;AT1G54760;AT1G54730;AT1G54770;AT1G54775;AT1G54780;AT1G54720;AT1G54790,AT1G54740,AT1G54740,289.0
1,Chr1_20432515.0,20432515,0.0003366188,8,AT1G54740;AT1G54760;AT1G54770;AT1G54730;AT1G54775;AT1G54780;AT1G54790;AT1G54720,AT1G54740,AT1G54740,529.0
1,Chr1_20434471.0,20434471,0.0003366188,7,AT1G54760;AT1G54770;AT1G54740;AT1G54775;AT1G54730;AT1G54780;AT1G54790,AT1G54760,AT1G54760,74.0
4,Chr4_13965237.0,13965237,0.0003368174,8,AT4G28100;AT4G28090;AT4G28110;AT4G28088;AT4G28085;AT4G28130;AT4G28080;AT4G28140,AT4G28100,AT4G28100,0.0
4,Chr4_14122205.0,14122205,0.0003368524,8,AT4G28570;AT4G28580;AT4G28590;AT4G28564;AT4G28560;AT4G28556;AT4G28600;AT4G28550,AT4G28570,AT4G28570,0.0
4,Chr4_8591453.0,8591453,0.00033686,5,AT4G15053;AT4G15050;AT4G15056;AT4G15040;AT4G15060,AT4G15053,AT4G15053,477.0
5,Chr5_5673551.0,5673551,0.0003369443,6,AT5G17250;AT5G17260;AT5G17240;AT5G17262;AT5G17270;AT5G17233,AT5G17250,AT5G17250,35.0
5,Chr5_5673581.0,5673581,0.0003369443,6,AT5G17250;AT5G17260;AT5G17240;AT5G17262;AT5G17270;AT5G17233,AT5G17250,AT5G17250,65.0
5,Chr5_5673584.0,5673584,0.0003369443,6,AT5G17250;AT5G17260;AT5G17240;AT5G17262;AT5G17270;AT5G17233,AT5G17250,AT5G17250,68.0
5,Chr5_5673594.0,5673594,0.0003369443,6,AT5G17250;AT5G17260;AT5G17240;AT5G17262;AT5G17270;AT5G17233,AT5G17250,AT5G17250,78.0
5,Chr5_5673600.0,5673600,0.0003369443,6,AT5G17250;AT5G17260;AT5G17240;AT5G17262;AT5G17270;AT5G17233,AT5G17250,AT5G17250,84.0
4,Chr4_6654100.0,6654100,0.0003369906,6,AT4G10840;AT4G10820;AT4G10815;AT4G10810;AT4G10845;AT4G10800,AT4G10840,AT4G10840,2416.0
3,Chr3_8236653.0,8236653,0.000337167,3,AT3G23125;AT3G23130;AT3G23120,AT3G23125,AT3G23125,407.0
4,Chr4_14106077.0,14106077,0.0003373936,4,AT4G28540;AT4G28550;AT4G28556;AT4G28560,AT4G28540,AT4G28540,882.0
1,Chr1_16430860.0,16430860,0.0003374488,5,AT1G43620;AT1G43624;AT1G43630;AT1G43610;AT1G43640,AT1G43620,AT1G43620,660.0
4,Chr4_15394025.0,15394025,0.0003376176,7,AT4G31820;AT4G31810;AT4G31830;AT4G31805;AT4G31840;AT4G31850;AT4G31800,AT4G31820,AT4G31820,0.0
3,Chr3_9605275.0,9605275,0.000337712,5,AT3G26240;AT3G26235;AT3G26230;AT3G26250;AT3G26220,AT3G26240,AT3G26240,0.0
1,Chr1_10841409.0,10841409,0.0003379574,5,AT1G30600;AT1G30590;AT1G30610;AT1G30580;AT1G30570,AT1G30600,AT1G30600,0.0
2,Chr2_9725795.0,9725795,0.000338021,7,AT2G22830;AT2G22840;AT2G22821;AT2G22820;AT2G22850;AT2G22810;AT2G22807,AT2G22830,AT2G22830,0.0
5,Chr5_2998001.0,2998001,0.000338042,10,AT5G09670;AT5G09672;AT5G09680;AT5G09660;AT5G09690;AT5G09655;AT5G09650;AT5G09700;AT5G09640;AT5G09710,AT5G09670,AT5G09670,0.0
1,Chr1_21061612.0,21061612,0.0003381223,5,AT1G56250;AT1G56260;AT1G56242;AT1G56240;AT1G56270,AT1G56250,AT1G56250,0.0
1,Chr1_21061815.0,21061815,0.0003381223,5,AT1G56250;AT1G56260;AT1G56242;AT1G56240;AT1G56270,AT1G56250,AT1G56250,0.0
1,Chr1_21062279.0,21062279,0.0003381223,5,AT1G56250;AT1G56260;AT1G56242;AT1G56240;AT1G56270,AT1G56250,AT1G56250,0.0
1,Chr1_21062323.0,21062323,0.0003381223,5,AT1G56250;AT1G56260;AT1G56242;AT1G56240;AT1G56270,AT1G56250,AT1G56250,0.0
2,Chr2_982439.0,982439,0.0003383212,4,AT2G03250;AT2G03240;AT2G03260;AT2G03230,AT2G03250,AT2G03250,0.0
2,Chr2_982456.0,982456,0.0003383212,4,AT2G03250;AT2G03240;AT2G03260;AT2G03230,AT2G03250,AT2G03250,0.0
2,Chr2_16725426.0,16725426,0.0003383417,6,AT2G40050;AT2G40060;AT2G40030;AT2G40070;AT2G40080;AT2G40081,AT2G40050,AT2G40050,0.0
5,Chr5_18967595.0,18967595,0.0003385686,6,AT5G46740;AT5G46750;AT5G46730;AT5G46760;AT5G46720;AT5G46770,AT5G46740,AT5G46740,0.0
5,Chr5_15213999.0,15213999,0.0003385775,5,AT5G38120;AT5G38110;AT5G38130;AT5G38140;AT5G38150,AT5G38120,AT5G38120,0.0
5,Chr5_15221777.0,15221777,0.0003385775,8,AT5G38140;AT5G38150;AT5G38130;AT5G38155;AT5G38160;AT5G38120;AT5G38170;AT5G38180,AT5G38140,AT5G38140,0.0
5,Chr5_15224144.0,15224144,0.0003385775,8,AT5G38150;AT5G38155;AT5G38160;AT5G38140;AT5G38170;AT5G38130;AT5G38180;AT5G38120,AT5G38150,AT5G38150,0.0
5,Chr5_15224828.0,15224828,0.0003385775,9,AT5G38150;AT5G38155;AT5G38160;AT5G38140;AT5G38170;AT5G38180;AT5G38130;AT5G38120;AT5G38190,AT5G38150,AT5G38150,0.0
5,Chr5_15225174.0,15225174,0.0003385775,9,AT5G38150;AT5G38155;AT5G38160;AT5G38170;AT5G38140;AT5G38180;AT5G38130;AT5G38120;AT5G38190,AT5G38150,AT5G38150,67.0
5,Chr5_15228205.0,15228205,0.0003385775,8,AT5G38170;AT5G38180;AT5G38160;AT5G38155;AT5G38150;AT5G38140;AT5G38190;AT5G38130,AT5G38170,AT5G38170,124.0
5,Chr5_15229708.0,15229708,0.0003385775,7,AT5G38180;AT5G38170;AT5G38160;AT5G38155;AT5G38190;AT5G38150;AT5G38140,AT5G38180,AT5G38180,102.0
4,Chr4_3925002.0,3925002,0.0003386007,1,AT4G06688,AT4G06688,AT4G06688,565.0
2,Chr2_1905712.0,1905712,0.0003387865,3,AT2G05230;AT2G05250;AT2G05220,AT2G05230,AT2G05230,2910.0
1,Chr1_23634539.0,23634539,0.0003388259,4,AT1G63710;AT1G63720;AT1G63700;AT1G63730,AT1G63710,AT1G63710,597.0
1,Chr1_28123251.0,28123251,0.0003388354,8,AT1G74860;AT1G74850;AT1G74870;AT1G74875;AT1G74840;AT1G74880;AT1G74830;AT1G74890,AT1G74860,AT1G74860,68.0
5,Chr5_13548738.0,13548738,0.0003390325,1,AT5G35338,AT5G35338,AT5G35338,605.0
3,Chr3_16180712.0,16180712,0.0003390341,1,AT3G44610,AT3G44610,AT3G44610,7417.0
2,Chr2_15954760.0,15954760,0.0003390667,3,AT2G38110;AT2G38100;AT2G38090,AT2G38110,AT2G38110,0.0
2,Chr2_15954798.0,15954798,0.0003390667,3,AT2G38110;AT2G38100;AT2G38090,AT2G38110,AT2G38110,0.0
2,Chr2_15954803.0,15954803,0.0003390667,3,AT2G38110;AT2G38100;AT2G38090,AT2G38110,AT2G38110,0.0
2,Chr2_4983582.0,4983582,0.0003391023,0,,,,
1,Chr1_21465702.0,21465702,0.0003391409,3,AT1G58030;AT1G58025;AT1G58037,AT1G58030,AT1G58030,0.0
1,Chr1_21465879.0,21465879,0.0003391409,3,AT1G58030;AT1G58025;AT1G58037,AT1G58030,AT1G58030,0.0
1,Chr1_21466080.0,21466080,0.0003391409,3,AT1G58030;AT1G58025;AT1G58037,AT1G58030,AT1G58030,0.0
5,Chr5_19175522.0,19175522,0.0003392624,7,AT5G47220;AT5G47229;AT5G47210;AT5G47230;AT5G47200;AT5G47240;AT5G47190,AT5G47220,AT5G47220,2699.0
1,Chr1_17009549.0,17009549,0.0003393178,6,AT1G45000;AT1G44990;AT1G44980;AT1G45010;AT1G44970;AT1G44960,AT1G45000,AT1G45000,0.0
1,Chr1_17011054.0,17011054,0.0003393178,6,AT1G45000;AT1G45010;AT1G44990;AT1G44980;AT1G44970;AT1G44960,AT1G45000,AT1G45000,0.0
1,Chr1_17011292.0,17011292,0.0003393178,6,AT1G45000;AT1G45010;AT1G44990;AT1G44980;AT1G44970;AT1G44960,AT1G45000,AT1G45000,0.0
1,Chr1_19528633.0,19528633,0.0003394394,4,AT1G52420;AT1G52415;AT1G52430;AT1G52410,AT1G52420,AT1G52420,0.0
3,Chr3_16741818.0,16741818,0.0003396299,5,AT3G45610;AT3G45620;AT3G45600;AT3G45630;AT3G45590,AT3G45610,AT3G45610,1373.0
