rs	chr	ps	p_wald	n_genes_25kb	genes_in_25kb	closest_gene	closest_gene_id	closest_gene_distance_bp
Chr5_2216014.0	5	2216014	0.0006147478	9	AT5G07150;AT5G07140;AT5G07152;AT5G07135;AT5G07130;AT5G07160;AT5G07120;AT5G07170;AT5G07110	AT5G07150	AT5G07150	0
Chr5_2216065.0	5	2216065	0.0006147478	9	AT5G07150;AT5G07140;AT5G07152;AT5G07135;AT5G07130;AT5G07160;AT5G07120;AT5G07170;AT5G07110	AT5G07150	AT5G07150	0
Chr5_2216146.0	5	2216146	0.0006147478	9	AT5G07150;AT5G07140;AT5G07152;AT5G07135;AT5G07130;AT5G07160;AT5G07170;AT5G07120;AT5G07110	AT5G07150	AT5G07150	0
Chr5_2216150.0	5	2216150	0.0006147478	9	AT5G07150;AT5G07140;AT5G07152;AT5G07135;AT5G07130;AT5G07160;AT5G07170;AT5G07120;AT5G07110	AT5G07150	AT5G07150	0
Chr5_2216157.0	5	2216157	0.0006147478	9	AT5G07150;AT5G07140;AT5G07152;AT5G07135;AT5G07130;AT5G07160;AT5G07170;AT5G07120;AT5G07110	AT5G07150	AT5G07150	0
Chr5_2216315.0	5	2216315	0.0006147478	9	AT5G07150;AT5G07152;AT5G07140;AT5G07135;AT5G07160;AT5G07130;AT5G07170;AT5G07120;AT5G07110	AT5G07150	AT5G07150	0
Chr5_2216365.0	5	2216365	0.0006147478	9	AT5G07150;AT5G07152;AT5G07140;AT5G07160;AT5G07135;AT5G07130;AT5G07170;AT5G07120;AT5G07110	AT5G07150	AT5G07150	0
Chr5_2216678.0	5	2216678	0.0006147478	9	AT5G07150;AT5G07152;AT5G07140;AT5G07160;AT5G07135;AT5G07130;AT5G07170;AT5G07120;AT5G07110	AT5G07150	AT5G07150	0
Chr5_2217306.0	5	2217306	0.0006147478	8	AT5G07150;AT5G07152;AT5G07140;AT5G07160;AT5G07135;AT5G07130;AT5G07170;AT5G07120	AT5G07150	AT5G07150	0
Chr1_610634.0	1	610634	0.0006149685	8	AT1G02790;AT1G02780;AT1G02800;AT1G02770;AT1G02760;AT1G02750;AT1G02810;AT1G02740	AT1G02790	AT1G02790	0
Chr1_610640.0	1	610640	0.0006149685	8	AT1G02790;AT1G02780;AT1G02800;AT1G02770;AT1G02760;AT1G02750;AT1G02810;AT1G02740	AT1G02790	AT1G02790	0
Chr2_6555039.0	2	6555039	0.0006149868	3	AT2G15110;AT2G15128;AT2G15130	AT2G15110	AT2G15110	0
Chr2_6555982.0	2	6555982	0.0006149868	3	AT2G15110;AT2G15128;AT2G15130	AT2G15110	AT2G15110	0
Chr3_15811898.0	3	15811898	0.000615562	2	AT3G44050;AT3G44020	AT3G44050	AT3G44050	6840
Chr1_29912522.0	1	29912522	0.0006156785	7	AT1G79520;AT1G79510;AT1G79500;AT1G79529;AT1G79530;AT1G79540;AT1G79490	AT1G79520	AT1G79520	0
Chr1_29941311.0	1	29941311	0.0006156785	5	AT1G79580;AT1G79570;AT1G79590;AT1G79600;AT1G79560	AT1G79580	AT1G79580	0
Chr1_29943231.0	1	29943231	0.0006156785	5	AT1G79580;AT1G79590;AT1G79570;AT1G79600;AT1G79610	AT1G79580	AT1G79580	0
Chr1_29966193.0	1	29966193	0.0006156785	6	AT1G79630;AT1G79640;AT1G79620;AT1G79650;AT1G79610;AT1G79660	AT1G79630	AT1G79630	398
Chr1_29967722.0	1	29967722	0.0006156785	6	AT1G79640;AT1G79630;AT1G79650;AT1G79620;AT1G79660;AT1G79670	AT1G79640	AT1G79640	0
Chr5_2771863.0	5	2771863	0.0006157579	8	AT5G08560;AT5G08550;AT5G08565;AT5G08540;AT5G08570;AT5G08535;AT5G08580;AT5G08530	AT5G08560	AT5G08560	0
Chr4_286028.0	4	286028	0.0006159277	8	AT4G00700;AT4G00695;AT4G00690;AT4G00710;AT4G00680;AT4G00670;AT4G00660;AT4G00720	AT4G00700	AT4G00700	23
Chr5_18883488.0	5	18883488	0.000616065	4	AT5G46550;AT5G46540;AT5G46560;AT5G46530	AT5G46550	AT5G46550	821
Chr5_18883599.0	5	18883599	0.000616065	4	AT5G46550;AT5G46540;AT5G46560;AT5G46530	AT5G46550	AT5G46550	710
Chr5_18885374.0	5	18885374	0.000616065	5	AT5G46550;AT5G46560;AT5G46540;AT5G46530;AT5G46570	AT5G46550	AT5G46550	0
Chr5_18885944.0	5	18885944	0.000616065	5	AT5G46550;AT5G46560;AT5G46540;AT5G46570;AT5G46530	AT5G46550	AT5G46550	0
Chr4_2282520.0	4	2282520	0.0006163417	1	AT4G04570	AT4G04570	AT4G04570	7439
Chr4_13936314.0	4	13936314	0.0006165659	11	AT4G28025;AT4G28020;AT4G28030;AT4G28010;AT4G28040;AT4G28050;AT4G28005;AT4G28000;AT4G28060;AT4G28068;AT4G28070	AT4G28025	AT4G28025	0
Chr4_8719614.0	4	8719614	0.0006167926	6	AT4G15280;AT4G15270;AT4G15290;AT4G15260;AT4G15258;AT4G15250	AT4G15280	AT4G15280	0
Chr3_9017916.0	3	9017916	0.0006171842	5	AT3G24690;AT3G24700;AT3G24710;AT3G24715;AT3G24670	AT3G24690	AT3G24690	2735
Chr3_9018048.0	3	9018048	0.0006171842	5	AT3G24690;AT3G24700;AT3G24710;AT3G24715;AT3G24670	AT3G24690	AT3G24690	2603
Chr3_14160875.0	3	14160875	0.0006177886	0	NA	NA	NA	NA
Chr3_14161419.0	3	14161419	0.0006177886	0	NA	NA	NA	NA
Chr3_11749021.0	3	11749021	0.0006178406	1	AT3G29970	AT3G29970	AT3G29970	2451
Chr2_7557986.0	2	7557986	0.0006184894	6	AT2G17390;AT2G17410;AT2G17380;AT2G17370;AT2G17420;AT2G17360	AT2G17390	AT2G17390	0
Chr1_7067811.0	1	7067811	0.0006185968	4	AT1G20380;AT1G20400;AT1G20405;AT1G20375	AT1G20380	AT1G20380	2633
Chr3_21970276.0	3	21970276	0.0006186823	7	AT3G59440;AT3G59450;AT3G59430;AT3G59455;AT3G59420;AT3G59460;AT3G59470	AT3G59440	AT3G59440	79
Chr3_21970294.0	3	21970294	0.0006186823	7	AT3G59440;AT3G59450;AT3G59430;AT3G59455;AT3G59460;AT3G59420;AT3G59470	AT3G59440	AT3G59440	61
Chr5_22914543.0	5	22914543	0.0006188111	7	AT5G56610;AT5G56600;AT5G56620;AT5G56590;AT5G56580;AT5G56630;AT5G56570	AT5G56610	AT5G56610	2167
Chr3_9611885.0	3	9611885	0.0006189583	3	AT3G26250;AT3G26240;AT3G26235	AT3G26250	AT3G26250	0
Chr3_9611887.0	3	9611887	0.0006189583	3	AT3G26250;AT3G26240;AT3G26235	AT3G26250	AT3G26250	0
Chr5_13789942.0	5	13789942	0.0006190688	2	AT5G35604;AT5G35603	AT5G35604	AT5G35604	597
Chr1_20064379.0	1	20064379	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53710;AT1G53780	AT1G53730	AT1G53730	0
Chr1_20064382.0	1	20064382	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53710;AT1G53780	AT1G53730	AT1G53730	0
Chr1_20064466.0	1	20064466	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53710;AT1G53780	AT1G53730	AT1G53730	0
Chr1_20064493.0	1	20064493	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53710;AT1G53780	AT1G53730	AT1G53730	0
Chr1_20064517.0	1	20064517	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53710;AT1G53780	AT1G53730	AT1G53730	0
Chr1_20064680.0	1	20064680	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53710;AT1G53780	AT1G53730	AT1G53730	0
Chr1_20064689.0	1	20064689	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53710;AT1G53780	AT1G53730	AT1G53730	0
Chr1_20064872.0	1	20064872	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53710;AT1G53780	AT1G53730	AT1G53730	0
Chr1_20064882.0	1	20064882	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53710;AT1G53780	AT1G53730	AT1G53730	0
Chr1_20064940.0	1	20064940	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53710;AT1G53780	AT1G53730	AT1G53730	0
Chr1_20065044.0	1	20065044	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53710;AT1G53780	AT1G53730	AT1G53730	0
Chr1_20065049.0	1	20065049	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53710;AT1G53780	AT1G53730	AT1G53730	0
Chr1_20065212.0	1	20065212	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53780;AT1G53710	AT1G53730	AT1G53730	0
Chr1_20065227.0	1	20065227	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53780;AT1G53710	AT1G53730	AT1G53730	0
Chr1_20065265.0	1	20065265	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53780;AT1G53710	AT1G53730	AT1G53730	0
Chr1_20065275.0	1	20065275	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53780;AT1G53710	AT1G53730	AT1G53730	0
Chr1_20065295.0	1	20065295	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53780;AT1G53710	AT1G53730	AT1G53730	0
Chr1_20065415.0	1	20065415	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53780;AT1G53710	AT1G53730	AT1G53730	0
Chr1_20065457.0	1	20065457	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53720;AT1G53770;AT1G53780;AT1G53710	AT1G53730	AT1G53730	0
Chr1_20065489.0	1	20065489	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53730	AT1G53730	0
Chr1_20065521.0	1	20065521	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53730	AT1G53730	0
Chr1_20065522.0	1	20065522	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53730	AT1G53730	0
Chr1_20065561.0	1	20065561	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53730	AT1G53730	0
Chr1_20065593.0	1	20065593	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53730	AT1G53730	0
Chr1_20065625.0	1	20065625	0.0006191625	7	AT1G53730;AT1G53750;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53730	AT1G53730	0
Chr1_20065796.0	1	20065796	0.0006191625	7	AT1G53750;AT1G53730;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53750	AT1G53750	0
Chr1_20065849.0	1	20065849	0.0006191625	7	AT1G53750;AT1G53730;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53750	AT1G53750	0
Chr1_20065908.0	1	20065908	0.0006191625	7	AT1G53750;AT1G53730;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53750	AT1G53750	0
Chr1_20065993.0	1	20065993	0.0006191625	7	AT1G53750;AT1G53730;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53750	AT1G53750	0
Chr1_20066107.0	1	20066107	0.0006191625	7	AT1G53750;AT1G53730;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53750	AT1G53750	0
Chr1_20066127.0	1	20066127	0.0006191625	7	AT1G53750;AT1G53730;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53750	AT1G53750	0
Chr1_20066141.0	1	20066141	0.0006191625	7	AT1G53750;AT1G53730;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53750	AT1G53750	0
Chr1_20066145.0	1	20066145	0.0006191625	7	AT1G53750;AT1G53730;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53750	AT1G53750	0
Chr1_20066169.0	1	20066169	0.0006191625	7	AT1G53750;AT1G53730;AT1G53760;AT1G53770;AT1G53720;AT1G53780;AT1G53710	AT1G53750	AT1G53750	0
Chr1_20067205.0	1	20067205	0.0006191625	6	AT1G53750;AT1G53730;AT1G53760;AT1G53770;AT1G53780;AT1G53720	AT1G53750	AT1G53750	0
Chr4_15373579.0	4	15373579	0.0006194951	7	AT4G31780;AT4G31770;AT4G31790;AT4G31760;AT4G31750;AT4G31740;AT4G31800	AT4G31780	AT4G31780	420
Chr4_6141198.0	4	6141198	0.0006197771	6	AT4G09731;AT4G09730;AT4G09740;AT4G09750;AT4G09720;AT4G09760	AT4G09731	AT4G09731	1347
Chr1_16740908.0	1	16740908	0.0006198773	1	AT1G44050	AT1G44050	AT1G44050	0
Chr1_16741080.0	1	16741080	0.0006198773	1	AT1G44050	AT1G44050	AT1G44050	0
Chr1_16741353.0	1	16741353	0.0006198773	1	AT1G44050	AT1G44050	AT1G44050	0
Chr1_19694343.0	1	19694343	0.0006199677	5	AT1G52890;AT1G52880;AT1G52870;AT1G52900;AT1G52860	AT1G52890	AT1G52890	2661
Chr1_19694838.0	1	19694838	0.0006199677	5	AT1G52890;AT1G52880;AT1G52870;AT1G52900;AT1G52860	AT1G52890	AT1G52890	2166
Chr1_19694945.0	1	19694945	0.0006199677	5	AT1G52890;AT1G52880;AT1G52870;AT1G52900;AT1G52860	AT1G52890	AT1G52890	2059
Chr2_8100474.0	2	8100474	0.0006199915	5	AT2G18690;AT2G18680;AT2G18670;AT2G18700;AT2G18660	AT2G18690	AT2G18690	1647
Chr3_57875.0	3	57875	0.0006201221	9	AT3G01170;AT3G01160;AT3G01175;AT3G01150;AT3G01180;AT3G01185;AT3G01190;AT3G01140;AT3G01142	AT3G01170	AT3G01170	0
Chr1_7752076.0	1	7752076	0.0006201586	6	AT1G22015;AT1G22010;AT1G22020;AT1G22000;AT1G22030;AT1G21990	AT1G22015	AT1G22015	0
Chr1_17439320.0	1	17439320	0.0006202097	4	AT1G47510;AT1G47500;AT1G47497;AT1G47495	AT1G47510	AT1G47510	924
Chr1_17439938.0	1	17439938	0.0006202097	3	AT1G47510;AT1G47500;AT1G47497	AT1G47510	AT1G47510	1542
Chr1_17440170.0	1	17440170	0.0006202097	3	AT1G47510;AT1G47500;AT1G47497	AT1G47510	AT1G47510	1774
Chr1_19780920.0	1	19780920	0.0006203801	7	AT1G53080;AT1G53070;AT1G53090;AT1G53060;AT1G53050;AT1G53100;AT1G53110	AT1G53080	AT1G53080	448
Chr1_395507.0	1	395507	0.0006206722	8	AT1G02110;AT1G02120;AT1G02100;AT1G02130;AT1G02090;AT1G02140;AT1G02080;AT1G02145	AT1G02110	AT1G02110	0
Chr1_395508.0	1	395508	0.0006206722	8	AT1G02110;AT1G02120;AT1G02100;AT1G02130;AT1G02090;AT1G02140;AT1G02080;AT1G02145	AT1G02110	AT1G02110	0
Chr2_15831540.0	2	15831540	0.0006206743	8	AT2G37750;AT2G37760;AT2G37740;AT2G37770;AT2G37780;AT2G37730;AT2G37790;AT2G37800	AT2G37750	AT2G37750	0
Chr2_6186132.0	2	6186132	0.000620927	2	AT2G14530;AT2G14520	AT2G14530	AT2G14530	1289
Chr3_12657089.0	3	12657089	0.0006215529	0	NA	NA	NA	NA
Chr1_10594037.0	1	10594037	0.0006219567	5	AT1G30135;AT1G30130;AT1G30140;AT1G30120;AT1G30110	AT1G30135	AT1G30135	2455
Chr4_2581757.0	4	2581757	0.0006223967	7	AT4G05040;AT4G05030;AT4G05020;AT4G05048;AT4G05050;AT4G05060;AT4G05018	AT4G05040	AT4G05040	0
Chr4_2581763.0	4	2581763	0.0006223967	7	AT4G05040;AT4G05030;AT4G05020;AT4G05048;AT4G05050;AT4G05060;AT4G05018	AT4G05040	AT4G05040	0
Chr4_2581778.0	4	2581778	0.0006223967	7	AT4G05040;AT4G05030;AT4G05020;AT4G05048;AT4G05050;AT4G05060;AT4G05018	AT4G05040	AT4G05040	0
Chr4_2581784.0	4	2581784	0.0006223967	7	AT4G05040;AT4G05030;AT4G05020;AT4G05048;AT4G05050;AT4G05060;AT4G05018	AT4G05040	AT4G05040	0
Chr4_2581797.0	4	2581797	0.0006223967	7	AT4G05040;AT4G05030;AT4G05048;AT4G05020;AT4G05050;AT4G05060;AT4G05018	AT4G05040	AT4G05040	0
Chr4_2581833.0	4	2581833	0.0006223967	7	AT4G05040;AT4G05030;AT4G05048;AT4G05020;AT4G05050;AT4G05060;AT4G05018	AT4G05040	AT4G05040	35
Chr4_2581859.0	4	2581859	0.0006223967	7	AT4G05040;AT4G05030;AT4G05048;AT4G05020;AT4G05050;AT4G05060;AT4G05018	AT4G05040	AT4G05040	61
Chr4_2581866.0	4	2581866	0.0006223967	7	AT4G05040;AT4G05030;AT4G05048;AT4G05020;AT4G05050;AT4G05060;AT4G05018	AT4G05040	AT4G05040	68
Chr1_24790499.0	1	24790499	0.0006225808	5	AT1G66460;AT1G66450;AT1G66470;AT1G66440;AT1G66430	AT1G66460	AT1G66460	0
Chr1_11265974.0	1	11265974	0.0006226588	8	AT1G31480;AT1G31470;AT1G31460;AT1G31450;AT1G31490;AT1G31485;AT1G31440;AT1G31500	AT1G31480	AT1G31480	0
Chr3_10654291.0	3	10654291	0.0006231151	3	AT3G28420;AT3G28430;AT3G28415	AT3G28420	AT3G28420	179
Chr5_17407265.0	5	17407265	0.0006232915	3	AT5G43360;AT5G43350;AT5G43370	AT5G43360	AT5G43360	2259
Chr5_17407349.0	5	17407349	0.0006232915	3	AT5G43360;AT5G43350;AT5G43370	AT5G43360	AT5G43360	2175
Chr5_17407651.0	5	17407651	0.0006232915	3	AT5G43360;AT5G43350;AT5G43370	AT5G43360	AT5G43360	1873
Chr5_17410015.0	5	17410015	0.0006232915	4	AT5G43360;AT5G43370;AT5G43350;AT5G43380	AT5G43360	AT5G43360	0
Chr5_6873297.0	5	6873297	0.0006241471	5	AT5G20330;AT5G20340;AT5G20350;AT5G20320;AT5G20360	AT5G20330	AT5G20330	185
Chr1_552366.0	1	552366	0.0006244433	7	AT1G02590;AT1G02600;AT1G02610;AT1G02580;AT1G02620;AT1G02630;AT1G02575	AT1G02590	AT1G02590	0
Chr1_22878621.0	1	22878621	0.0006245468	4	AT1G61900;AT1G61890;AT1G61910;AT1G61920	AT1G61900	AT1G61900	3594
Chr1_22878622.0	1	22878622	0.0006245468	4	AT1G61900;AT1G61890;AT1G61910;AT1G61920	AT1G61900	AT1G61900	3593
Chr3_15757903.0	3	15757903	0.0006246592	5	AT3G43920;AT3G43930;AT3G43910;AT3G43940;AT3G43950	AT3G43920	AT3G43920	0
Chr1_24638048.0	1	24638048	0.0006248659	6	AT1G66160;AT1G66170;AT1G66150;AT1G66173;AT1G66180;AT1G66145	AT1G66160	AT1G66160	0
Chr1_24638072.0	1	24638072	0.0006248659	6	AT1G66160;AT1G66170;AT1G66150;AT1G66173;AT1G66180;AT1G66145	AT1G66160	AT1G66160	0
Chr3_15754524.0	3	15754524	0.0006250233	5	AT3G43920;AT3G43910;AT3G43930;AT3G43900;AT3G43940	AT3G43920	AT3G43920	0
Chr2_3007959.0	2	3007959	0.0006251648	2	AT2G07240;AT2G07213	AT2G07240	AT2G07240	0
Chr3_19219753.0	3	19219753	0.0006254021	6	AT3G51830;AT3G51820;AT3G51810;AT3G51840;AT3G51800;AT3G51790	AT3G51830	AT3G51830	368
Chr1_13348417.0	1	13348417	0.0006255828	3	AT1G35900;AT1G35890;AT1G35880	AT1G35900	AT1G35900	0
Chr1_19907507.0	1	19907507	0.0006260492	7	AT1G53350;AT1G53360;AT1G53366;AT1G53370;AT1G53345;AT1G53380;AT1G53340	AT1G53350	AT1G53350	0
Chr1_7117984.0	1	7117984	0.0006264485	6	AT1G20550;AT1G20560;AT1G20540;AT1G20570;AT1G20530;AT1G20575	AT1G20550	AT1G20550	0
Chr5_8834816.0	5	8834816	0.0006264916	3	AT5G25415;AT5G25410;AT5G25420	AT5G25415	AT5G25415	0
Chr5_16505339.0	5	16505339	0.0006275871	9	AT5G41260;AT5G41265;AT5G41270;AT5G41250;AT5G41280;AT5G41240;AT5G41290;AT5G41220;AT5G41300	AT5G41260	AT5G41260	0
Chr1_19824799.0	1	19824799	0.0006281874	3	AT1G53170;AT1G53165;AT1G53180	AT1G53170	AT1G53170	2547
Chr1_1703609.0	1	1703609	0.0006284774	6	AT1G05680;AT1G05675;AT1G05670;AT1G05690;AT1G05700;AT1G05660	AT1G05680	AT1G05680	0
Chr4_11836361.0	4	11836361	0.0006285247	6	AT4G22460;AT4G22470;AT4G22440;AT4G22430;AT4G22485;AT4G22420	AT4G22460	AT4G22460	2799
Chr5_14786370.0	5	14786370	0.0006285651	3	AT5G37340;AT5G37350;AT5G37320	AT5G37340	AT5G37340	894
Chr1_13306698.0	1	13306698	0.0006288476	1	AT1G35820	AT1G35820	AT1G35820	1421
Chr4_4882792.0	4	4882792	0.0006288666	2	AT4G08039;AT4G08040	AT4G08039	AT4G08039	2056
Chr4_4883086.0	4	4883086	0.0006288666	2	AT4G08039;AT4G08040	AT4G08039	AT4G08039	1762
Chr3_10967612.0	3	10967612	0.0006294669	4	AT3G28940;AT3G28930;AT3G28925;AT3G28950	AT3G28940	AT3G28940	488
Chr3_15642479.0	3	15642479	0.0006294683	2	AT3G43740;AT3G43750	AT3G43740	AT3G43740	1575
Chr2_1879127.0	2	1879127	0.0006296948	3	AT2G05185;AT2G05180;AT2G05170	AT2G05185	AT2G05185	908
Chr2_1879297.0	2	1879297	0.0006296948	3	AT2G05185;AT2G05180;AT2G05170	AT2G05185	AT2G05185	1078
Chr2_1881641.0	2	1881641	0.0006296948	4	AT2G05185;AT2G05180;AT2G05170;AT2G05210	AT2G05185	AT2G05185	3422
Chr5_113871.0	5	113871	0.0006302706	5	AT5G01280;AT5G01270;AT5G01290;AT5G01260;AT5G01300	AT5G01280	AT5G01280	140
Chr5_10981225.0	5	10981225	0.0006303485	0	NA	NA	NA	NA
Chr2_6940046.0	2	6940046	0.000630516	6	AT2G15930;AT2G15910;AT2G15950;AT2G15900;AT2G15960;AT2G15970	AT2G15930	AT2G15930	1544
Chr1_5040712.0	1	5040712	0.0006308756	8	AT1G14680;AT1G14670;AT1G14685;AT1G14660;AT1G14686;AT1G14687;AT1G14688;AT1G14650	AT1G14680	AT1G14680	149
Chr3_17964463.0	3	17964463	0.0006309357	5	AT3G48500;AT3G48490;AT3G48510;AT3G48480;AT3G48470	AT3G48500	AT3G48500	0
Chr3_17968938.0	3	17968938	0.0006309357	6	AT3G48510;AT3G48500;AT3G48515;AT3G48520;AT3G48490;AT3G48480	AT3G48510	AT3G48510	400
Chr3_17969688.0	3	17969688	0.0006309357	5	AT3G48510;AT3G48500;AT3G48515;AT3G48520;AT3G48490	AT3G48510	AT3G48510	1150
Chr3_17970688.0	3	17970688	0.0006309357	5	AT3G48510;AT3G48515;AT3G48520;AT3G48500;AT3G48490	AT3G48510	AT3G48510	2150
Chr3_11798376.0	3	11798376	0.0006309396	0	NA	NA	NA	NA
Chr1_22894911.0	1	22894911	0.0006315157	8	AT1G61930;AT1G61940;AT1G61950;AT1G61920;AT1G61960;AT1G61910;AT1G61970;AT1G61900	AT1G61930	AT1G61930	935
Chr2_7258608.0	2	7258608	0.0006315387	4	AT2G16720;AT2G16730;AT2G16710;AT2G16740	AT2G16720	AT2G16720	2028
Chr5_11610865.0	5	11610865	0.0006319413	3	AT5G30490;AT5G30500;AT5G30510	AT5G30490	AT5G30490	1118
Chr1_19052561.0	1	19052561	0.0006321234	8	AT1G51400;AT1G51402;AT1G51390;AT1G51380;AT1G51370;AT1G51405;AT1G51410;AT1G51360	AT1G51400	AT1G51400	0
Chr1_19052570.0	1	19052570	0.0006321234	8	AT1G51400;AT1G51402;AT1G51390;AT1G51380;AT1G51370;AT1G51405;AT1G51410;AT1G51360	AT1G51400	AT1G51400	0
Chr2_2995711.0	2	2995711	0.0006321487	4	AT2G07213;AT2G07215;AT2G07200;AT2G07190	AT2G07213	AT2G07213	871
Chr1_6185814.0	1	6185814	0.0006322523	6	AT1G17970;AT1G17980;AT1G17960;AT1G17990;AT1G17950;AT1G18000	AT1G17970	AT1G17970	0
Chr2_19106088.0	2	19106088	0.0006324352	6	AT2G46530;AT2G46535;AT2G46540;AT2G46520;AT2G46550;AT2G46560	AT2G46530	AT2G46530	0
Chr3_15754592.0	3	15754592	0.0006325702	5	AT3G43920;AT3G43910;AT3G43930;AT3G43900;AT3G43940	AT3G43920	AT3G43920	0
Chr1_29071188.0	1	29071188	0.0006327687	7	AT1G77350;AT1G77360;AT1G77340;AT1G77370;AT1G77380;AT1G77330;AT1G77320	AT1G77350	AT1G77350	0
Chr3_23203009.0	3	23203009	0.0006327857	6	AT3G62720;AT3G62710;AT3G62730;AT3G62700;AT3G62735;AT3G62740	AT3G62720	AT3G62720	96
Chr5_22914528.0	5	22914528	0.0006328262	7	AT5G56610;AT5G56600;AT5G56620;AT5G56590;AT5G56580;AT5G56630;AT5G56570	AT5G56610	AT5G56610	2182
Chr1_17071959.0	1	17071959	0.0006329421	3	AT1G45130;AT1G45145;AT1G45150	AT1G45130	AT1G45130	2697
Chr4_6739001.0	4	6739001	0.0006329622	6	AT4G11030;AT4G11020;AT4G11010;AT4G11040;AT4G11000;AT4G11050	AT4G11030	AT4G11030	0
Chr2_595823.0	2	595823	0.0006329967	6	AT2G02250;AT2G02240;AT2G02230;AT2G02280;AT2G02290;AT2G02220	AT2G02250	AT2G02250	0
Chr3_15848255.0	3	15848255	0.0006331985	2	AT3G44091;AT3G44090	AT3G44091	AT3G44091	4973
Chr2_6014486.0	2	6014486	0.0006335406	2	AT2G14206;AT2G14210	AT2G14206	AT2G14206	2229
Chr1_20161359.0	1	20161359	0.0006339666	6	AT1G54020;AT1G54010;AT1G54000;AT1G54030;AT1G53990;AT1G54040	AT1G54020	AT1G54020	311
Chr1_1638248.0	1	1638248	0.0006341028	9	AT1G05530;AT1G05540;AT1G05520;AT1G05550;AT1G05560;AT1G05510;AT1G05562;AT1G05500;AT1G05570	AT1G05530	AT1G05530	385
Chr4_7462010.0	4	7462010	0.0006344959	7	AT4G12620;AT4G12640;AT4G12617;AT4G12610;AT4G12650;AT4G12600;AT4G12590	AT4G12620	AT4G12620	0
Chr1_14208912.0	1	14208912	0.0006346697	0	NA	NA	NA	NA
Chr5_21120824.0	5	21120824	0.0006347679	9	AT5G52000;AT5G52010;AT5G51990;AT5G52020;AT5G51980;AT5G52030;AT5G51970;AT5G51960;AT5G52040	AT5G52000	AT5G52000	0
Chr5_7798561.0	5	7798561	0.0006347896	7	AT5G23170;AT5G23160;AT5G23180;AT5G23155;AT5G23190;AT5G23150;AT5G23200	AT5G23170	AT5G23170	0
Chr2_6003343.0	2	6003343	0.0006355443	0	NA	NA	NA	NA
Chr1_7770659.0	1	7770659	0.0006356945	3	AT1G22040;AT1G22050;AT1G22060	AT1G22040	AT1G22040	604
