rs	chr	ps	p_wald	n_genes_25kb	genes_in_25kb	closest_gene	closest_gene_id	closest_gene_distance_bp
S3_50524175	3	50524175	0.00402233	1	Zm00001eb129790	Zm00001eb129790	Zm00001eb129790	0
S5_177550469	5	177550469	0.004024301	7	Zm00001eb244050;Zm00001eb244040;Zm00001eb244030;Zm00001eb244020;Zm00001eb244060;Zm00001eb244010;Zm00001eb244070	Zm00001eb244050	Zm00001eb244050	17
S8_67035630	8	67035630	0.004025134	3	Zm00001eb342970;R3hdm4;Zm00001eb342990	Zm00001eb342970	Zm00001eb342970	0
S9_14602479	9	14602479	0.004027314	2	Zm00001eb374680;Zm00001eb374670	Zm00001eb374680	Zm00001eb374680	681
S9_130359285	9	130359285	0.004030314	1	Zm00001eb393450	Zm00001eb393450	Zm00001eb393450	0
S3_2998416	3	2998416	0.00403954	6	Zm00001eb119720;Zm00001eb119710;Zm00001eb119730;Zm00001eb119740;Zm00001eb119750;Zm00001eb119760	Zm00001eb119720	Zm00001eb119720	0
S4_192786765	4	192786765	0.004048805	1	CYP90A3	CYP90A3	Zm00001eb196530	0
S2_214079811	2	214079811	0.004048894	4	Zm00001eb107660;Zm00001eb107670;Zm00001eb107680;GGPS_0	Zm00001eb107660	Zm00001eb107660	0
S3_207378512	3	207378512	0.004052205	2	Zm00001eb154610;Zm00001eb154620	Zm00001eb154610	Zm00001eb154610	0
S6_67736204	6	67736204	0.00405379	2	Zm00001eb268890;Zm00001eb268900	Zm00001eb268890	Zm00001eb268890	3311
S2_152412739	2	152412739	0.004055171	1	Zm00001eb093380	Zm00001eb093380	Zm00001eb093380	3904
S2_202076213	2	202076213	0.004055338	6	Zm00001eb103460;Zm00001eb103470;Zm00001eb103450;Zm00001eb103440;Zm00001eb103430;Zm00001eb103480	Zm00001eb103460	Zm00001eb103460	0
S8_148580971	8	148580971	0.004057913	1	Zm00001eb358450	Zm00001eb358450	Zm00001eb358450	0
S6_33080673	6	33080673	0.004058835	3	Zm00001eb265040;Zm00001eb265050;Zm00001eb265060	Zm00001eb265040	Zm00001eb265040	0
S1_6792993	1	6792993	0.004059156	3	Zm00001eb002430;Zm00001eb002420;Zm00001eb002410	Zm00001eb002430	Zm00001eb002430	0
S3_196206803	3	196206803	0.004059876	3	Zm00001eb151510;Zm00001eb151500;Zm00001eb151520	Zm00001eb151510	Zm00001eb151510	0
S6_133111971	6	133111971	0.004060471	1	Zm00001eb281610	Zm00001eb281610	Zm00001eb281610	8757
S1_34895794	1	34895794	0.004061075	6	Zm00001eb010940;Zm00001eb010910;Zm00001eb010930;Zm00001eb010920;Zm00001eb010950;Zm00001eb010900	Zm00001eb010940	Zm00001eb010940	2845
S6_114601157	6	114601157	0.004061178	2	Zm00001eb277380;Zm00001eb277370	Zm00001eb277380	Zm00001eb277380	0
S6_110086323	6	110086323	0.004063969	1	Zm00001eb276160	Zm00001eb276160	Zm00001eb276160	0
S9_40283592	9	40283592	0.004064051	1	NFYB6_2	NFYB6_2	Zm00001eb380770	0
S6_163224581	6	163224581	0.004064506	3	Zm00001eb289780;Zm00001eb289790;Zm00001eb289800	Zm00001eb289780	Zm00001eb289780	44
S1_94432613	1	94432613	0.004065084	0	NA	NA	NA	NA
S2_6216904	2	6216904	0.004065955	7	Zm00001eb068700;Zm00001eb068680;Zm00001eb068690;Zm00001eb068710;Zm00001eb068720;FHT;Zm00001eb068740	Zm00001eb068700	Zm00001eb068700	0
S8_162402541	8	162402541	0.004065966	1	YUC2	YUC2	Zm00001eb362000	14695
S5_34380166	5	34380166	0.004066297	6	Zm00001eb222750;Zm00001eb222760;Zm00001eb222770;Zm00001eb222780;Zm00001eb222790;Zm00001eb222800	Zm00001eb222750	Zm00001eb222750	0
S3_19450789	3	19450789	0.004067075	0	NA	NA	NA	NA
S9_143936059	9	143936059	0.004069028	2	Zm00001eb397050;Zm00001eb397040	Zm00001eb397050	Zm00001eb397050	0
S3_32890290	3	32890290	0.004072805	2	Zm00001eb127110;Zm00001eb127120	Zm00001eb127110	Zm00001eb127110	510
S3_189328892	3	189328892	0.004074143	3	Zm00001eb149390;Zm00001eb149400;Zm00001eb149410	Zm00001eb149390	Zm00001eb149390	0
S8_156553026	8	156553026	0.004079746	2	Zm00001eb360790;Zm00001eb360800	Zm00001eb360790	Zm00001eb360790	0
S2_16625899	2	16625899	0.004082753	6	Zm00001eb073370;Ufd1l;Zm00001eb073380;Zm00001eb073350;Zm00001eb073340;Zm00001eb073330	Zm00001eb073370	Zm00001eb073370	0
S5_209317531	5	209317531	0.004083002	3	Zm00001eb252180;Zm00001eb252170;Zm00001eb252190	Zm00001eb252180	Zm00001eb252180	7104
S4_75079546	4	75079546	0.004086963	0	NA	NA	NA	NA
S10_10537827	10	10537827	0.004087393	1	Zm00001eb408270	Zm00001eb408270	Zm00001eb408270	0
S4_65788426	4	65788426	0.004089049	2	Zm00001eb177240;Zm00001eb177250	Zm00001eb177240	Zm00001eb177240	1591
S4_243363505	4	243363505	0.004095137	9	Zm00001eb206560;Zm00001eb206550;Zm00001eb206570;Zm00001eb206580;Zm00001eb206540;Zm00001eb206590;Zm00001eb206600;Zm00001eb206610;Zm00001eb206530	Zm00001eb206560	Zm00001eb206560	0
S1_305653907	1	305653907	0.004101034	2	Zm00001eb064650;Zm00001eb064660	Zm00001eb064650	Zm00001eb064650	0
S1_254415659	1	254415659	0.004102454	2	Zm00001eb049810;Zm00001eb049820	Zm00001eb049810	Zm00001eb049810	0
S7_114109769	7	114109769	0.004109229	1	Zm00001eb312250	Zm00001eb312250	Zm00001eb312250	6436
S8_171756780	8	171756780	0.004112216	3	Zm00001eb366300;Zm00001eb366290;Zm00001eb366280	Zm00001eb366300	Zm00001eb366300	15
S9_12874487	9	12874487	0.004115348	1	Zm00001eb374110	Zm00001eb374110	Zm00001eb374110	0
S9_130359072	9	130359072	0.004116043	1	Zm00001eb393450	Zm00001eb393450	Zm00001eb393450	167
S8_140983227	8	140983227	0.004116227	3	Zm00001eb356730;Zm00001eb356720;RIC1_3	Zm00001eb356730	Zm00001eb356730	102
S8_8045480	8	8045480	0.004117882	2	Zm00001eb334220;Zm00001eb334230	Zm00001eb334220	Zm00001eb334220	1657
S1_297976816	1	297976816	0.004118518	5	Zm00001eb061880;Zm00001eb061890;Zm00001eb061900;Zm00001eb061870;Zm00001eb061860	Zm00001eb061880	Zm00001eb061880	0
S2_214770849	2	214770849	0.004119699	2	Zm00001eb107930;Zm00001eb107940	Zm00001eb107930	Zm00001eb107930	279
S6_91646246	6	91646246	0.00412054	3	PSY1;MLO5_1;ATL80_2	PSY1	Zm00001eb271860	0
S3_164744226	3	164744226	0.004122546	0	NA	NA	NA	NA
S4_1285396	4	1285396	0.004122783	2	Zm00001eb164400;Zm00001eb164410	Zm00001eb164400	Zm00001eb164400	0
S10_132866082	10	132866082	0.004125594	9	Zm00001eb426530;Zm00001eb426540;Zm00001eb426520;Zm00001eb426550;Zm00001eb426560;Zm00001eb426570;Zm00001eb426510;Zm00001eb426580;Zm00001eb426500	Zm00001eb426530	Zm00001eb426530	0
S9_28831110	9	28831110	0.004126238	4	Zm00001eb379130;Zm00001eb379140;Zm00001eb379150;Zm00001eb379160	Zm00001eb379130	Zm00001eb379130	16183
S7_128857215	7	128857215	0.004128287	1	HB11	HB11	Zm00001eb314500	0
S8_124547896	8	124547896	0.004129945	1	Zm00001eb352720	Zm00001eb352720	Zm00001eb352720	0
S1_15659013	1	15659013	0.004130891	2	Zm00001eb005600;Zm00001eb005590	Zm00001eb005600	Zm00001eb005600	0
S9_26283881	9	26283881	0.004135399	2	Zm00001eb378390;Zm00001eb378400	Zm00001eb378390	Zm00001eb378390	0
S5_31511661	5	31511661	0.004139707	2	Zm00001eb222050;Zm00001eb222040	Zm00001eb222050	Zm00001eb222050	24
S3_227052306	3	227052306	0.004140495	1	Zm00001eb160680	Zm00001eb160680	Zm00001eb160680	0
S4_1285414	4	1285414	0.004142223	2	Zm00001eb164400;Zm00001eb164410	Zm00001eb164400	Zm00001eb164400	0
S8_57918140	8	57918140	0.0041434	1	Zm00001eb341890	Zm00001eb341890	Zm00001eb341890	0
S5_20054537	5	20054537	0.004143996	4	RPL24_2;Zm00001eb219330;Zm00001eb219340;Zm00001eb219350	RPL24_2	Zm00001eb219320	0
S6_129695792	6	129695792	0.004145392	1	Zm00001eb280790	Zm00001eb280790	Zm00001eb280790	645
S5_60413295	5	60413295	0.004153411	4	Zm00001eb227350;Zm00001eb227330;Zm00001eb227360;Zm00001eb227340	Zm00001eb227350	Zm00001eb227350	0
S2_157969785	2	157969785	0.004153833	1	Zm00001eb094310	Zm00001eb094310	Zm00001eb094310	0
S1_179714715	1	179714715	0.004154901	1	YAB11	YAB11	Zm00001eb032110	0
S3_151288171	3	151288171	0.004155018	4	Zm00001eb140970;Zm00001eb140980;Zm00001eb140990;Zm00001eb141000	Zm00001eb140970	Zm00001eb140970	0
S2_221826133	2	221826133	0.004157367	2	Zm00001eb110720;Zm00001eb110730	Zm00001eb110720	Zm00001eb110720	0
S8_19587037	8	19587037	0.004164311	2	Zm00001eb337140;Zm00001eb337130	Zm00001eb337140	Zm00001eb337140	0
S9_146480182	9	146480182	0.004166169	4	Zm00001eb397950;Zm00001eb397940;Zm00001eb397930;Zm00001eb397920	Zm00001eb397950	Zm00001eb397950	0
S10_4226844	10	4226844	0.004168192	5	Zm00001eb406440;Zm00001eb406450;Zm00001eb406420;Zm00001eb406430;Zm00001eb406410	Zm00001eb406440	Zm00001eb406440	0
S4_162757733	4	162757733	0.004168624	2	PLTZ7;Zm00001eb187720	PLTZ7	Zm00001eb187730	0
S1_165960159	1	165960159	0.004171399	1	Zm00001eb030190	Zm00001eb030190	Zm00001eb030190	0
S9_93350975	9	93350975	0.004171633	1	Zm00001eb386030	Zm00001eb386030	Zm00001eb386030	0
S1_307867898	1	307867898	0.004176295	1	Zm00001eb065450	Zm00001eb065450	Zm00001eb065450	19711
S7_174133417	7	174133417	0.004184955	7	Zm00001eb327250;UP3;Zm00001eb327270;Zm00001eb327240;Zm00001eb327230;Zm00001eb327280;Zm00001eb327220	Zm00001eb327250	Zm00001eb327250	0
S6_84091137	6	84091137	0.004185698	1	Zm00001eb270960	Zm00001eb270960	Zm00001eb270960	23771
S4_189678815	4	189678815	0.004185715	2	Zm00001eb195290;Zm00001eb195300	Zm00001eb195290	Zm00001eb195290	0
S5_54502255	5	54502255	0.004187346	4	Zm00001eb226210;Zm00001eb226220;Zm00001eb226230;Zm00001eb226240	Zm00001eb226210	Zm00001eb226210	0
S2_205334711	2	205334711	0.004188174	3	Zm00001eb104770;Zm00001eb104780;Zm00001eb104790	Zm00001eb104770	Zm00001eb104770	3616
S8_165617433	8	165617433	0.004189718	7	Zm00001eb363370;7SBG2;Zm00001eb363350;Zm00001eb363340;PCMP-E2;Zm00001eb363320;BRN1_2	Zm00001eb363370	Zm00001eb363370	0
S9_105640548	9	105640548	0.004191903	2	Zm00001eb388110;Zm00001eb388100	Zm00001eb388110	Zm00001eb388110	0
S1_294529398	1	294529398	0.004193373	4	Zm00001eb060680;Zm00001eb060670;Zm00001eb060660;Zm00001eb060650	Zm00001eb060680	Zm00001eb060680	0
S9_124749220	9	124749220	0.004195355	5	Zm00001eb392190;Zm00001eb392200;Zm00001eb392210;Zm00001eb392220;MYB306_1	Zm00001eb392190	Zm00001eb392190	0
S6_171810104	6	171810104	0.004195679	3	Zm00001eb293700;Zm00001eb293690;Zm00001eb293710	Zm00001eb293700	Zm00001eb293700	1922
S2_213900237	2	213900237	0.004198673	6	Zm00001eb107610;MADS17;Zm00001eb107620;Os07g0577700_1;Zm00001eb107580;Zm00001eb107570	Zm00001eb107610	Zm00001eb107610	0
S6_171495934	6	171495934	0.004201797	8	Zm00001eb293520;Zm00001eb293510;Zm00001eb293500;Zm00001eb293490;Zm00001eb293530;Zm00001eb293480;Zm00001eb293470;Zm00001eb293540	Zm00001eb293520	Zm00001eb293520	0
S1_31852105	1	31852105	0.004204067	4	Zm00001eb010090;Zm00001eb010070;Zm00001eb010080;Zm00001eb010060	Zm00001eb010090	Zm00001eb010090	0
S7_96465332	7	96465332	0.00420539	3	Zm00001eb310230;Zm00001eb310240;Zm00001eb310250	Zm00001eb310230	Zm00001eb310230	0
S1_306118173	1	306118173	0.004207203	4	Zm00001eb064830;Zm00001eb064840;Zm00001eb064850;Zm00001eb064820	Zm00001eb064830	Zm00001eb064830	0
S1_230597337	1	230597337	0.004207613	2	Zm00001eb043950;Zm00001eb043940	Zm00001eb043950	Zm00001eb043950	154
S7_180106082	7	180106082	0.004213046	4	AED3_1;Zm00001eb329740;Zm00001eb329710;Zm00001eb329720	AED3_1	Zm00001eb329730	0
S4_20147871	4	20147871	0.004218134	1	Zm00001eb169540	Zm00001eb169540	Zm00001eb169540	0
S1_10427510	1	10427510	0.004218506	1	Zm00001eb003810	Zm00001eb003810	Zm00001eb003810	120
S8_14193960	8	14193960	0.00421896	3	MYBR18;Zm00001eb335670;MYBR21	MYBR18	Zm00001eb335680	0
S10_2316852	10	2316852	0.004221737	4	Zm00001eb405630;Zm00001eb405640;Zm00001eb405620;Zm00001eb405650	Zm00001eb405630	Zm00001eb405630	0
S8_123507215	8	123507215	0.004221737	3	Os05g0495700;Zm00001eb352540;Zm00001eb352550	Os05g0495700	Zm00001eb352530	0
S1_300170335	1	300170335	0.004222258	7	Zm00001eb062530;Zm00001eb062540;Zm00001eb062550;Zm00001eb062560;Zm00001eb062570;Zm00001eb062580;Zm00001eb062590	Zm00001eb062530	Zm00001eb062530	0
S5_26242555	5	26242555	0.004228268	2	Os10g0490666;BSP_2	Os10g0490666	Zm00001eb221030	0
S5_134530233	5	134530233	0.004230241	1	At5g10290_0	At5g10290_0	Zm00001eb237190	255
S6_14304525	6	14304525	0.004230426	2	Zm00001eb261760;Zm00001eb261770	Zm00001eb261760	Zm00001eb261760	0
S6_91648138	6	91648138	0.0042316	3	MLO5_1;PSY1;ATL80_2	MLO5_1	Zm00001eb271870	0
S10_62808916	10	62808916	0.004232061	1	Zm00001eb413570	Zm00001eb413570	Zm00001eb413570	0
S1_221034589	1	221034589	0.004234248	2	Zm00001eb041960;Zm00001eb041970	Zm00001eb041960	Zm00001eb041960	0
S5_10332599	5	10332599	0.004237278	4	Zm00001eb215860;Zm00001eb215870;At1g63850_0;Zm00001eb215840	Zm00001eb215860	Zm00001eb215860	1733
S2_240925211	2	240925211	0.004240884	4	Zm00001eb117500;Zm00001eb117510;Zm00001eb117520;Zm00001eb117530	Zm00001eb117500	Zm00001eb117500	0
S2_44986742	2	44986742	0.004241124	6	Zm00001eb081040;Zm00001eb081050;Zm00001eb081060;Zm00001eb081070;Zm00001eb081080;LIP1	Zm00001eb081040	Zm00001eb081040	1512
S1_203419231	1	203419231	0.004242812	4	Zm00001eb037950;Zm00001eb037940;Zm00001eb037920;PIP5K8_0	Zm00001eb037950	Zm00001eb037950	1119
S4_1285412	4	1285412	0.004243118	2	Zm00001eb164400;Zm00001eb164410	Zm00001eb164400	Zm00001eb164400	0
S9_160774386	9	160774386	0.004244193	4	Zm00001eb404050;Zm00001eb404060;Zm00001eb404070;Zm00001eb404040	Zm00001eb404050	Zm00001eb404050	0
S9_14281229	9	14281229	0.004244883	4	Zm00001eb374570;Zm00001eb374580;Zm00001eb374560;Zm00001eb374590	Zm00001eb374570	Zm00001eb374570	0
S10_1657889	10	1657889	0.004245403	4	Zm00001eb405310;Zm00001eb405300;Zm00001eb405290;Zm00001eb405280	Zm00001eb405310	Zm00001eb405310	997
S3_22731455	3	22731455	0.004246529	1	Zm00001eb125350	Zm00001eb125350	Zm00001eb125350	281
S6_95631900	6	95631900	0.004247438	5	Zm00001eb272760;Zm00001eb272770;Zm00001eb272780;Zm00001eb272790;NLTP_1	Zm00001eb272760	Zm00001eb272760	0
S9_93926025	9	93926025	0.004248016	1	Zm00001eb386150	Zm00001eb386150	Zm00001eb386150	4952
S2_210715890	2	210715890	0.004250039	2	Zm00001eb106390;Zm00001eb106400	Zm00001eb106390	Zm00001eb106390	0
S4_10788387	4	10788387	0.004253486	2	Zm00001eb167740;Zm00001eb167750	Zm00001eb167740	Zm00001eb167740	0
S4_206126201	4	206126201	0.004254247	1	Zm00001eb199980	Zm00001eb199980	Zm00001eb199980	826
S6_107247620	6	107247620	0.004257367	3	HT1_14;At4g26790_0;Zm00001eb275500	HT1_14	Zm00001eb275520	0
S2_117322948	2	117322948	0.004259494	1	Zm00001eb089620	Zm00001eb089620	Zm00001eb089620	0
S8_179425879	8	179425879	0.004262583	1	Zm00001eb370170	Zm00001eb370170	Zm00001eb370170	232
S2_230936718	2	230936718	0.004268403	3	Zm00001eb113620;Zm00001eb113610;Zm00001eb113630	Zm00001eb113620	Zm00001eb113620	0
S1_292717896	1	292717896	0.004268459	4	DNAJ1_5;Zm00001eb060060;Zm00001eb060070;Zm00001eb060080	DNAJ1_5	Zm00001eb060050	0
S10_145550144	10	145550144	0.004269755	2	Zm00001eb431340;Zm00001eb431350	Zm00001eb431340	Zm00001eb431340	336
S2_33161894	2	33161894	0.004272626	2	Zm00001eb078200;guaA_3	Zm00001eb078200	Zm00001eb078200	0
S4_206126182	4	206126182	0.004272894	1	Zm00001eb199980	Zm00001eb199980	Zm00001eb199980	845
S10_150078325	10	150078325	0.004276226	3	Zm00001eb433470;Zm00001eb433480;Zm00001eb433490	Zm00001eb433470	Zm00001eb433470	1007
S6_76637414	6	76637414	0.004276843	1	Zm00001eb269930	Zm00001eb269930	Zm00001eb269930	3303
S9_156112002	9	156112002	0.004278061	6	Zm00001eb401480;Zm00001eb401470;Zm00001eb401460;Zm00001eb401450;Zm00001eb401440;Zm00001eb401430	Zm00001eb401480	Zm00001eb401480	0
S8_112473077	8	112473077	0.004280815	7	Zm00001eb350230;Zm00001eb350220;Zm00001eb350210;Zm00001eb350200;Zm00001eb350240;Zm00001eb350190;Zm00001eb350180	Zm00001eb350230	Zm00001eb350230	0
S7_59926485	7	59926485	0.004286575	1	Zm00001eb307770	Zm00001eb307770	Zm00001eb307770	0
S8_168032926	8	168032926	0.004289894	5	Zm00001eb364430;Zm00001eb364420;Zm00001eb364440;Zm00001eb364450;Zm00001eb364460	Zm00001eb364430	Zm00001eb364430	0
S5_4589900	5	4589900	0.00428998	5	Zm00001eb212980;Zm00001eb212990;Zm00001eb213000;Zm00001eb213010;Zm00001eb212970	Zm00001eb212980	Zm00001eb212980	5781
S1_277083995	1	277083995	0.004292553	1	Zm00001eb055710	Zm00001eb055710	Zm00001eb055710	7891
S6_178355373	6	178355373	0.004297481	5	Zm00001eb297170;Zm00001eb297160;Zm00001eb297180;Zm00001eb297150;Zm00001eb297190	Zm00001eb297170	Zm00001eb297170	325
S8_77675192	8	77675192	0.00429952	2	Zm00001eb344980;Zm00001eb344990	Zm00001eb344980	Zm00001eb344980	0
S5_218800102	5	218800102	0.00430156	3	At1g21890_0;Zm00001eb256130;Zm00001eb256140	At1g21890_0	Zm00001eb256120	0
S4_11271865	4	11271865	0.004304364	2	Zm00001eb167830;Zm00001eb167840	Zm00001eb167830	Zm00001eb167830	0
S6_95634406	6	95634406	0.004307768	4	Zm00001eb272770;Zm00001eb272760;Zm00001eb272780;Zm00001eb272790	Zm00001eb272770	Zm00001eb272770	0
S6_177094085	6	177094085	0.004308036	4	Zm00001eb296530;Zm00001eb296540;Zm00001eb296550;RAN2_1	Zm00001eb296530	Zm00001eb296530	0
S8_162406086	8	162406086	0.004313095	1	YUC2	YUC2	Zm00001eb362000	11150
S2_221271361	2	221271361	0.00431321	4	Zm00001eb110560;Zm00001eb110570;Zm00001eb110580;Orphan47	Zm00001eb110560	Zm00001eb110560	0
S10_10581035	10	10581035	0.004314752	1	Zm00001eb408280	Zm00001eb408280	Zm00001eb408280	12710
S2_186856407	2	186856407	0.004315325	2	guaA_6;Zm00001eb099630	guaA_6	Zm00001eb099620	0
S2_13205231	2	13205231	0.004318194	2	Zm00001eb072010;RPL12_6	Zm00001eb072010	Zm00001eb072010	719
S7_132920897	7	132920897	0.004319065	4	Zm00001eb315330;Zm00001eb315340;Zm00001eb315320;DRT111_0	Zm00001eb315330	Zm00001eb315330	0
S6_118052100	6	118052100	0.004319888	3	BHLH144_2;BOLA4;YM23_1	BHLH144_2	Zm00001eb278170	0
S3_204405185	3	204405185	0.00432313	4	Zm00001eb153580;Zm00001eb153590;Zm00001eb153600;Zm00001eb153610	Zm00001eb153580	Zm00001eb153580	0
S2_71936552	2	71936552	0.004323584	0	NA	NA	NA	NA
S3_61135808	3	61135808	0.004323939	1	Zm00001eb131140	Zm00001eb131140	Zm00001eb131140	0
S3_215654719	3	215654719	0.004324891	3	Zm00001eb157180;At3g01520_2;DI19-3_1	Zm00001eb157180	Zm00001eb157180	0
S2_22442127	2	22442127	0.00432629	2	Zm00001eb075030;Zm00001eb075040	Zm00001eb075030	Zm00001eb075030	0
S10_9051125	10	9051125	0.004330716	3	Zm00001eb407780;Zm00001eb407770;Zm00001eb407760	Zm00001eb407780	Zm00001eb407780	0
S5_203929617	5	203929617	0.004335337	3	Zm00001eb250580;Zm00001eb250590;Zm00001eb250600	Zm00001eb250580	Zm00001eb250580	83
S1_277092677	1	277092677	0.004339798	1	Zm00001eb055710	Zm00001eb055710	Zm00001eb055710	0
S3_19975483	3	19975483	0.004342383	3	Zm00001eb124820;Zm00001eb124830;Zm00001eb124810	Zm00001eb124820	Zm00001eb124820	0
S10_6541932	10	6541932	0.004344531	3	Zm00001eb407150;Zm00001eb407160;Zm00001eb407140	Zm00001eb407150	Zm00001eb407150	1103
S10_137349671	10	137349671	0.004348929	1	Zm00001eb428020	Zm00001eb428020	Zm00001eb428020	0
S10_141332861	10	141332861	0.004352893	5	Zm00001eb429430;Zm00001eb429420;Zm00001eb429440;Zm00001eb429410;Zm00001eb429400	Zm00001eb429430	Zm00001eb429430	0
S3_180459535	3	180459535	0.004359934	5	HHT1_6;Zm00001eb146720;Zm00001eb146730;Zm00001eb146740;Zm00001eb146750	HHT1_6	Zm00001eb146710	0
S3_236777995	3	236777995	0.004362269	2	Zm00001eb163900;Zm00001eb163910	Zm00001eb163900	Zm00001eb163900	56
S9_93975071	9	93975071	0.004372407	1	Zm00001eb386160	Zm00001eb386160	Zm00001eb386160	1309
S4_163294680	4	163294680	0.004374211	1	Zm00001eb187880	Zm00001eb187880	Zm00001eb187880	0
S10_135134347	10	135134347	0.004375918	6	SALR_5;Zm00001eb427290;Zm00001eb427270;Zm00001eb427280;Zm00001eb427260;DUS2	SALR_5	Zm00001eb427300	0
S8_168858237	8	168858237	0.004377612	3	bHLH55;Zm00001eb364840;Zm00001eb364830	bHLH55	Zm00001eb364850	7265
S1_29339059	1	29339059	0.00438044	1	Zm00001eb009500	Zm00001eb009500	Zm00001eb009500	0
S2_203971247	2	203971247	0.004380624	2	Zm00001eb104260;SNRNP31_0	Zm00001eb104260	Zm00001eb104260	5530
S1_17034708	1	17034708	0.004382518	4	Zm00001eb005980;Zm00001eb005990;ZIM16;Zm00001eb006010	Zm00001eb005980	Zm00001eb005980	1150
S3_221901405	3	221901405	0.00438465	2	Zm00001eb159060;Zm00001eb159070	Zm00001eb159060	Zm00001eb159060	0
S10_145344784	10	145344784	0.004384918	4	Zm00001eb431300;Zm00001eb431290;Zm00001eb431280;RPL27C_0	Zm00001eb431300	Zm00001eb431300	1193
S4_194759263	4	194759263	0.004387801	3	Zm00001eb197060;Zm00001eb197070;Zm00001eb197080	Zm00001eb197060	Zm00001eb197060	0
S5_54828156	5	54828156	0.004388948	3	Zm00001eb226310;Zm00001eb226290;Zm00001eb226300	Zm00001eb226310	Zm00001eb226310	739
S10_145901140	10	145901140	0.004398034	6	Zm00001eb431500;Zm00001eb431510;Zm00001eb431520;Zm00001eb431490;Zm00001eb431480;Zm00001eb431470	Zm00001eb431500	Zm00001eb431500	0
S3_196861076	3	196861076	0.004398644	2	Zm00001eb151660;Zm00001eb151650	Zm00001eb151660	Zm00001eb151660	3846
S10_146672800	10	146672800	0.004398808	2	Zm00001eb431760;Zm00001eb431750	Zm00001eb431760	Zm00001eb431760	0
S9_93352674	9	93352674	0.004400148	1	Zm00001eb386030	Zm00001eb386030	Zm00001eb386030	0
S4_167059651	4	167059651	0.004402143	5	Zm00001eb188850;Zm00001eb188860;Zm00001eb188840;Zm00001eb188870;Zm00001eb188880	Zm00001eb188850	Zm00001eb188850	2864
S5_4652330	5	4652330	0.004403277	4	Zm00001eb213060;Zm00001eb213070;Zm00001eb213050;Zm00001eb213040	Zm00001eb213060	Zm00001eb213060	0
S2_143393484	2	143393484	0.004404419	0	NA	NA	NA	NA
S5_216477440	5	216477440	0.004404587	3	Zm00001eb255170;RAP2-4_3;Zm00001eb255180	Zm00001eb255170	Zm00001eb255170	1915
S10_115361968	10	115361968	0.004404749	2	Zm00001eb421630;Zm00001eb421640	Zm00001eb421630	Zm00001eb421630	0
S9_40705809	9	40705809	0.004408114	2	Zm00001eb380830;Zm00001eb380840	Zm00001eb380830	Zm00001eb380830	0
S1_67927840	1	67927840	0.004408545	3	Zm00001eb018960;Zm00001eb018970;Zm00001eb018980	Zm00001eb018960	Zm00001eb018960	883
S9_130359068	9	130359068	0.00440979	1	Zm00001eb393450	Zm00001eb393450	Zm00001eb393450	171
S5_42861882	5	42861882	0.004413088	1	Zm00001eb224550	Zm00001eb224550	Zm00001eb224550	16623
S2_152412824	2	152412824	0.004413869	1	Zm00001eb093380	Zm00001eb093380	Zm00001eb093380	3989
S7_126552817	7	126552817	0.004417656	3	Zm00001eb314000;Zm00001eb313980;Zm00001eb313990	Zm00001eb314000	Zm00001eb314000	0
S7_172686798	7	172686798	0.004417661	5	Zm00001eb326800;Zm00001eb326790;Zm00001eb326810;Zm00001eb326820;Zm00001eb326780	Zm00001eb326800	Zm00001eb326800	0
S8_158196345	8	158196345	0.00441786	2	NMT1_2;SMH3	NMT1_2	Zm00001eb361210	0
S5_205875829	5	205875829	0.004418767	3	Zm00001eb251030;Zm00001eb251040;Zm00001eb251050	Zm00001eb251030	Zm00001eb251030	2432
S8_124358243	8	124358243	0.004420355	1	Zm00001eb352710	Zm00001eb352710	Zm00001eb352710	0
S2_33528775	2	33528775	0.004420478	2	Zm00001eb078320;Zm00001eb078310	Zm00001eb078320	Zm00001eb078320	18288
S6_90266540	6	90266540	0.004420619	2	Zm00001eb271600;Zm00001eb271590	Zm00001eb271600	Zm00001eb271600	506
S5_213784847	5	213784847	0.00442806	3	Zm00001eb253980;Zm00001eb253990;Zm00001eb253970	Zm00001eb253980	Zm00001eb253980	0
S9_146480181	9	146480181	0.004437373	4	Zm00001eb397950;Zm00001eb397940;Zm00001eb397930;Zm00001eb397920	Zm00001eb397950	Zm00001eb397950	0
S3_4409690	3	4409690	0.00443791	4	Zm00001eb120370;RLK;Zm00001eb120380;Zm00001eb120390	Zm00001eb120370	Zm00001eb120370	427
S3_115768547	3	115768547	0.004438833	0	NA	NA	NA	NA
S5_172208768	5	172208768	0.004441721	4	Zm00001eb242760;Zm00001eb242750;Zm00001eb242740;Zm00001eb242730	Zm00001eb242760	Zm00001eb242760	0
S10_131204378	10	131204378	0.004443811	3	Zm00001eb425990;Zm00001eb425980;Zm00001eb426000	Zm00001eb425990	Zm00001eb425990	0
S10_4061811	10	4061811	0.004444072	4	Zm00001eb406290;Zm00001eb406300;Zm00001eb406280;Zm00001eb406270	Zm00001eb406290	Zm00001eb406290	0
S3_218461278	3	218461278	0.004447405	1	PP2C9	PP2C9	Zm00001eb158020	0
S1_192178222	1	192178222	0.004451691	3	At3g57810_0;Zm00001eb034900;Zm00001eb034910	At3g57810_0	Zm00001eb034890	23
