Species,Trait,Gene,SNP,Pvalue,Relation,Distance_bp,Chr,Pos
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0541250,"chr6H:7900477\T,\C",0.000657666,downstream,33,chr6H,7900477
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0091350,"chr1H:506774321\T,\C",0.0006585717,upstream,910,chr1H,506774321
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0394330,"chr4H:517735251\T,\C",0.0006590224,downstream,23463,chr4H,517735251
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0715490,"chr7H:499570745\G,\A",0.0006597995,downstream,3287,chr7H,499570745
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0539760,"chr6H:3957714\C,\T",0.0006606608,downstream,1301,chr6H,3957714
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0603400,"chr6H:435046759\G,\T",0.000662337,downstream,5563,chr6H,435046759
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0539760,"chr6H:3943074\A,\G",0.0006630368,upstream,3841,chr6H,3943074
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0232930,"chr3H:30371096\T,\C",0.0006632533,downstream,233,chr3H,30371096
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0205310,"chr2H:636962770\C,\T",0.0006633532,in_gene,0,chr2H,636962770
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0205310,"chr2H:636962806\G,\A",0.0006633532,in_gene,0,chr2H,636962806
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0663860,"chr7H:78057491\C,\T",0.0006655267,in_gene,0,chr7H,78057491
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0105220,"chr2H:19894480\T,\C",0.0006699,upstream,193,chr2H,19894480
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0197610,"chr2H:619115850\A,\G",0.0006706309,downstream,995,chr2H,619115850
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0628960,"chr6H:551242911\C,\G",0.0006708846,upstream,118,chr6H,551242911
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0628960,"chr6H:551242933\G,\A",0.0006708846,upstream,96,chr6H,551242933
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0628960,"chr6H:551242952\T,\G",0.0006708846,upstream,77,chr6H,551242952
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0243430,"chr3H:89410272\C,\G",0.000674394,downstream,8771,chr3H,89410272
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0728240,"chr7H:569503623\A,\C",0.0006776492,downstream,721,chr7H,569503623
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0140430,"chr2H:208750221\C,\A",0.0006776543,upstream,10533,chr2H,208750221
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0631910,"chr6H:557647656\G,\T",0.0006826286,in_gene,0,chr6H,557647656
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0709570,"chr7H:457951081\C,\G",0.0006830914,downstream,21271,chr7H,457951081
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0518340,"chr5H:545774643\G,\A",0.0006838179,upstream,23358,chr5H,545774643
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0518340,"chr5H:545774661\C,\G",0.0006838179,upstream,23340,chr5H,545774661
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0174360,"chr2H:519284268\C,\T",0.0006850449,upstream,851,chr2H,519284268
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0208750,"chr2H:644067112\G,\A",0.0006856412,in_gene,0,chr2H,644067112
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0135860,"chr2H:173906585\G,\A",0.0006866279,upstream,22768,chr2H,173906585
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0425480,"chr5H:11610393\T,\C",0.0006873748,in_gene,0,chr5H,11610393
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0425480,"chr5H:11610342\A,\G",0.0006873748,in_gene,0,chr5H,11610342
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0530150,"chr5H:571593119\C,\A",0.0006892215,downstream,4966,chr5H,571593119
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0546370,"chr6H:17153116\C,\A",0.0006937129,in_gene,0,chr6H,17153116
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0546370,"chr6H:17153117\G,\A",0.0006937129,in_gene,0,chr6H,17153117
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0610940,"chr6H:484011349\A,\T",0.000694699,upstream,806,chr6H,484011349
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0205510,"chr2H:637253996\G,\A",0.0006955316,upstream,1130,chr2H,637253996
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0722400,"chr7H:543298774\C,\T",0.0006970882,in_gene,0,chr7H,543298774
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0072880,"chr1H:460099041\C,\T",0.000698871,downstream,14640,chr1H,460099041
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0006400,"chr1H:13327434\T,\G",0.0006995446,upstream,13349,chr1H,13327434
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0415550,"chr4H:602334576\G,\A",0.0007036083,upstream,20905,chr4H,602334576
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0415550,"chr4H:602334674\G,\A",0.0007036083,upstream,20807,chr4H,602334674
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0078510,"chr1H:481345571\C,\T",0.00070375,in_gene,0,chr1H,481345571
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0167050,"chr2H:468169646\C,\T",0.0007056446,upstream,21259,chr2H,468169646
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0167050,"chr2H:468169650\C,\G",0.0007056446,upstream,21255,chr2H,468169650
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0527350,"chr5H:565408410\A,\C",0.0007065183,downstream,13492,chr5H,565408410
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0527350,"chr5H:565408445\T,\C",0.0007065183,downstream,13527,chr5H,565408445
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0527350,"chr5H:565408409\G,\T",0.0007065183,downstream,13491,chr5H,565408409
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0551510,"chr6H:30533624\C,\T",0.0007074784,upstream,4534,chr6H,30533624
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0551510,"chr6H:30533676\C,\T",0.0007074784,upstream,4482,chr6H,30533676
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0551510,"chr6H:30533680\G,\C",0.0007074784,upstream,4478,chr6H,30533680
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0395410,"chr4H:526113428\T,\C",0.0007085399,in_gene,0,chr4H,526113428
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0721130,"chr7H:535427854\A,\G",0.0007088208,upstream,995,chr7H,535427854
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0400300,"chr4H:551588752\A,\G",0.0007120741,downstream,19331,chr4H,551588752
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0430510,"chr5H:28941505\T,\C",0.0007157606,downstream,600,chr5H,28941505
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0685830,"chr7H:217559283\C,\T",0.0007173419,upstream,449,chr7H,217559283
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0212890,"chr2H:653253834\A,\T",0.0007256948,upstream,9311,chr2H,653253834
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0091040,"chr1H:506475200\C,\T",0.0007279982,in_gene,0,chr1H,506475200
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0484080,"chr5H:446057327\A,\G",0.0007287581,upstream,1685,chr5H,446057327
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0315930,"chr3H:588579862\C,\G",0.0007324413,downstream,9610,chr3H,588579862
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0209370,"chr2H:645435196\C,\A",0.0007327626,upstream,1451,chr2H,645435196
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0676830,"chr7H:153781526\T,\G",0.0007332496,downstream,7469,chr7H,153781526
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0413970,"chr4H:598267313\C,\T",0.0007350114,downstream,9730,chr4H,598267313
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0389460,"chr4H:484421720\T,\G",0.0007350629,in_gene,0,chr4H,484421720
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0439780,"chr5H:75348343\T,\C",0.000736065,downstream,1532,chr5H,75348343
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0397740,"chr4H:539340495\G,\C",0.0007375138,upstream,21301,chr4H,539340495
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0334930,"chr4H:9969814\C,\T",0.0007376493,upstream,9683,chr4H,9969814
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0334930,"chr4H:9969875\T,\A",0.0007376493,upstream,9622,chr4H,9969875
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0142680,"chr2H:228658184\G,\A",0.0007378496,upstream,24284,chr2H,228658184
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0400330,"chr4H:551644663\A,\G",0.0007450518,downstream,2146,chr4H,551644663
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0231440,"chr3H:26521859\G,\T",0.0007450724,upstream,3398,chr3H,26521859
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0655100,"chr7H:45749600\C,\T",0.000747941,downstream,7193,chr7H,45749600
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0061550,"chr1H:408154812\A,\G",0.0007504829,upstream,7001,chr1H,408154812
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0752050,"chr7H:628815691\A,\G",0.0007517278,downstream,1998,chr7H,628815691
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0110850,"chr2H:33742487\A,\G",0.0007531522,downstream,2181,chr2H,33742487
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0184640,"chr2H:570370341\C,\T",0.0007563614,downstream,22713,chr2H,570370341
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0184640,"chr2H:570370353\C,\T",0.0007563614,downstream,22725,chr2H,570370353
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0272030,"chr3H:368717068\A,\G",0.000758078,upstream,995,chr3H,368717068
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0250640,"chr3H:150444858\T,\G",0.0007625087,in_gene,0,chr3H,150444858
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0071320,"chr1H:455001546\A,\G",0.000763806,downstream,10686,chr1H,455001546
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0071320,"chr1H:455001591\A,\C",0.000763806,downstream,10731,chr1H,455001591
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0071320,"chr1H:455001629\C,\G",0.000763806,downstream,10769,chr1H,455001629
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0517080,"chr5H:542717669\C,\T",0.0007668337,upstream,3475,chr5H,542717669
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0340610,"chr4H:30812941\C,\A",0.0007677705,upstream,23850,chr4H,30812941
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0540130,"chr6H:5176771\C,\G",0.0007694695,upstream,11493,chr6H,5176771
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0540130,"chr6H:5176789\A,\G",0.0007694695,upstream,11475,chr6H,5176789
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0407390,"chr4H:578760279\A,\G",0.0007696463,upstream,285,chr4H,578760279
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0299020,"chr3H:535298298\T,\C",0.0007716058,in_gene,0,chr3H,535298298
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0535820,"chr5H:582401068\G,\A",0.0007750676,downstream,781,chr5H,582401068
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0290940,"chr3H:498777623\G,\A",0.0007804363,upstream,18146,chr3H,498777623
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0107760,"chr2H:25960259\C,\T",0.000782656,upstream,13388,chr2H,25960259
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0498300,"chr5H:498038729\T,\A",0.0007828272,downstream,2049,chr5H,498038729
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0646200,"chr7H:21799826\C,\T",0.0007871862,upstream,19414,chr7H,21799826
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0314170,"chr3H:585144074\C,\T",0.000788685,downstream,4278,chr3H,585144074
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0630800,"chr6H:555768533\C,\T",0.0007903855,downstream,22584,chr6H,555768533
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0719410,"chr7H:524455149\T,\A",0.0007924632,in_gene,0,chr7H,524455149
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0640610,"chr7H:11283775\G,\A",0.0007927365,upstream,3950,chr7H,11283775
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0115710,"chr2H:52364601\C,\T",0.0007942256,downstream,21578,chr2H,52364601
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0049460,"chr1H:328639205\T,\C",0.0007942448,upstream,373,chr1H,328639205
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0311760,"chr3H:578600519\G,\A",0.0007972753,upstream,19723,chr3H,578600519
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0640140,"chr7H:10427024\T,\C",0.0007981005,upstream,1407,chr7H,10427024
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0312970,"chr3H:581995324\G,\A",0.0007982605,downstream,2431,chr3H,581995324
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0509170,"chr5H:523338813\A,\C",0.0008010231,in_gene,0,chr5H,523338813
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0633140,"chr6H:559501566\G,\A",0.0008081536,downstream,10609,chr6H,559501566
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0263430,"chr3H:278410413\A,\G",0.0008116172,downstream,22371,chr3H,278410413
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0561250,"chr6H:75245236\G,\A",0.0008142573,downstream,4274,chr6H,75245236
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0058270,"chr1H:387938810\T,\C",0.0008162462,in_gene,0,chr1H,387938810
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0478160,"chr5H:416726010\A,\G",0.0008194268,downstream,7177,chr5H,416726010
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0478160,"chr5H:416725994\T,\C",0.0008194268,downstream,7161,chr5H,416725994
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0304380,"chr3H:555770146\A,\G",0.000824892,upstream,13016,chr3H,555770146
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0188790,"chr2H:593615655\A,\G",0.0008257793,downstream,100,chr2H,593615655
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0632710,"chr6H:558858980\C,\T",0.0008273906,upstream,4096,chr6H,558858980
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0493560,"chr5H:485843741\A,\G",0.0008280639,upstream,8245,chr5H,485843741
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0307330,"chr3H:564465416\C,\T",0.0008404676,upstream,21528,chr3H,564465416
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0329870,"chr3H:617807181\C,\T",0.000840915,in_gene,0,chr3H,617807181
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0178930,"chr2H:546698517\C,\T",0.0008409381,in_gene,0,chr2H,546698517
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0243430,"chr3H:89410266\G,\A",0.0008438956,downstream,8765,chr3H,89410266
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0496620,"chr5H:492962480\C,\T",0.0008493103,in_gene,0,chr5H,492962480
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0077430,"chr1H:478440978\G,\A",0.0008499163,downstream,11979,chr1H,478440978
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0004610,"chr1H:9375182\G,\A",0.0008503826,downstream,817,chr1H,9375182
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0478250,"chr5H:417240107\G,\A",0.0008570708,in_gene,0,chr5H,417240107
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0297410,"chr3H:528466920\G,\A",0.0008608073,in_gene,0,chr3H,528466920
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0413160,"chr4H:596268688\T,\G",0.0008616252,upstream,626,chr4H,596268688
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0188940,"chr2H:593921349\G,\A",0.0008626358,in_gene,0,chr2H,593921349
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0188940,"chr2H:593921332\A,\T",0.0008626358,in_gene,0,chr2H,593921332
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0210350,"chr2H:647621101\A,\G",0.0008652396,upstream,12438,chr2H,647621101
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0461930,"chr5H:305560226\C,\T",0.000866067,upstream,11416,chr5H,305560226
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0429230,"chr5H:24215811\A,\G",0.0008706731,downstream,1267,chr5H,24215811
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0560930,"chr6H:72262947\G,\A",0.0008726797,in_gene,0,chr6H,72262947
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0560930,"chr6H:72262979\T,\C",0.0008726797,in_gene,0,chr6H,72262979
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0745320,"chr7H:615722248\A,\G",0.0008805796,downstream,10092,chr7H,615722248
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0414940,"chr4H:600691090\A,\T",0.0008821982,in_gene,0,chr4H,600691090
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0097350,"chr2H:4224013\C,\T",0.0008824181,downstream,6727,chr2H,4224013
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0072880,"chr1H:460099063\G,\A",0.0008827594,downstream,14662,chr1H,460099063
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0502020,"chr5H:508556119\G,\A",0.0008831541,downstream,3352,chr5H,508556119
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0267350,"chr3H:326965418\A,\G",0.0008845273,downstream,637,chr3H,326965418
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0575120,"chr6H:163385229\T,\C",0.0008849179,upstream,15728,chr6H,163385229
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0070080,"chr1H:449683377\G,\A",0.000888026,upstream,1152,chr1H,449683377
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0102530,"chr2H:15045114\G,\A",0.0008886389,downstream,779,chr2H,15045114
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0751250,"chr7H:627115655\T,\C",0.0008906017,in_gene,0,chr7H,627115655
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0302340,"chr3H:548798486\T,\G",0.0008923675,upstream,21262,chr3H,548798486
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0603440,"chr6H:435928365\A,\G",0.0008946436,upstream,3514,chr6H,435928365
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0297400,"chr3H:528465006\G,\T",0.0008952275,downstream,803,chr3H,528465006
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0205310,"chr2H:636962836\T,\C",0.0008970181,in_gene,0,chr2H,636962836
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0400060,"chr4H:550630274\G,\A",0.0008999429,in_gene,0,chr4H,550630274
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0538070,"chr5H:587480907\A,\G",0.0009000639,in_gene,0,chr5H,587480907
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0656250,"chr7H:49241249\C,\T",0.0009016286,upstream,1013,chr7H,49241249
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0656250,"chr7H:49241258\C,\T",0.0009016286,upstream,1004,chr7H,49241258
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0567190,"chr6H:107207618\G,\A",0.0009029038,downstream,9637,chr6H,107207618
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0197850,"chr2H:619499227\T,\C",0.0009091186,downstream,16497,chr2H,619499227
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0197850,"chr2H:619499237\C,\T",0.0009091186,downstream,16507,chr2H,619499237
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0197850,"chr2H:619499250\C,\T",0.0009091186,downstream,16520,chr2H,619499250
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0106240,"chr2H:23160231\A,\G",0.0009102084,in_gene,0,chr2H,23160231
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0178930,"chr2H:546695381\G,\C",0.0009119452,in_gene,0,chr2H,546695381
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0478250,"chr5H:417240108\A,\G",0.0009125292,in_gene,0,chr5H,417240108
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0329870,"chr3H:617802597\T,\C",0.0009149553,upstream,1291,chr3H,617802597
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0108340,"chr2H:27557675\C,\T",0.0009160757,downstream,11301,chr2H,27557675
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0121940,"chr2H:79888573\G,\T",0.0009191478,downstream,19086,chr2H,79888573
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0121940,"chr2H:79888608\C,\A",0.0009191478,downstream,19121,chr2H,79888608
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0544390,"chr6H:14623951\G,\A",0.0009220771,upstream,8670,chr6H,14623951
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0437600,"chr5H:60802445\T,\C",0.0009249053,downstream,17315,chr5H,60802445
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0535750,"chr5H:582212127\C,\A",0.0009292668,downstream,115,chr5H,582212127
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0556760,"chr6H:50856773\G,\T",0.0009303059,upstream,5805,chr6H,50856773
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0418200,"chr4H:608547709\G,\T",0.0009303742,in_gene,0,chr4H,608547709
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0505900,"chr5H:516897228\G,\A",0.0009328778,downstream,20869,chr5H,516897228
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0414130,"chr4H:598855976\A,\G",0.0009375059,downstream,7771,chr4H,598855976
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0510250,"chr5H:526348341\G,\A",0.0009403249,upstream,3822,chr5H,526348341
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0091350,"chr1H:506778211\A,\T",0.0009428786,in_gene,0,chr1H,506778211
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0527060,"chr5H:564722523\C,\T",0.0009432301,downstream,338,chr5H,564722523
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0100790,"chr2H:12124758\G,\A",0.0009505637,upstream,568,chr2H,12124758
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0478250,"chr5H:417243958\G,\A",0.0009511929,downstream,2780,chr5H,417243958
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0290200,"chr3H:495597557\C,\T",0.0009519049,upstream,367,chr3H,495597557
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0117920,"chr2H:60274214\G,\C",0.0009539783,in_gene,0,chr2H,60274214
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0574920,"chr6H:161796796\G,\A",0.000954382,upstream,2109,chr6H,161796796
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0312710,"chr3H:581564388\A,\G",0.0009544008,downstream,1265,chr3H,581564388
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0320690,"chr3H:597654435\G,\A",0.0009599404,upstream,11619,chr3H,597654435
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0633810,"chr6H:560956328\A,\C",0.00096811,in_gene,0,chr6H,560956328
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0255660,"chr3H:190328528\T,\C",0.0009735092,downstream,2946,chr3H,190328528
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0386880,"chr4H:465564009\C,\T",0.0009735715,downstream,406,chr4H,465564009
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0077510,"chr1H:478705748\C,\T",0.0009743538,in_gene,0,chr1H,478705748
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0658330,"chr7H:55612179\T,\C",0.0009784684,upstream,8893,chr7H,55612179
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0076260,"chr1H:474347260\G,\A",0.0009797586,downstream,1119,chr1H,474347260
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0552010,"chr6H:31862608\C,\T",0.0009804769,upstream,11472,chr6H,31862608
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0552010,"chr6H:31862609\A,\G",0.0009804769,upstream,11471,chr6H,31862609
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0552010,"chr6H:31862550\A,\G",0.0009804769,upstream,11530,chr6H,31862550
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0552010,"chr6H:31862562\T,\C",0.0009804769,upstream,11518,chr6H,31862562
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0285710,"chr3H:466646421\G,\A",0.0009826564,in_gene,0,chr3H,466646421
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0502470,"chr5H:509298199\G,\A",0.0009851458,upstream,2015,chr5H,509298199
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0594570,"chr6H:362310393\T,\C",0.0009861257,in_gene,0,chr6H,362310393
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0594570,"chr6H:362310397\T,\C",0.0009861257,in_gene,0,chr6H,362310397
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0594570,"chr6H:362310401\A,\G",0.0009861257,in_gene,0,chr6H,362310401
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0126480,"chr2H:106230456\C,\T",0.0009888778,downstream,13296,chr2H,106230456
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0609880,"chr6H:478213115\G,\A",0.0009905594,in_gene,0,chr6H,478213115
