chr,rs,ps,p_wald,n_genes_25kb,genes_in_25kb,closest_gene,closest_gene_id,closest_gene_distance_bp
2,Chr2_5504610.0,5504610,0.001654266,0,,,,
2,Chr2_5504729.0,5504729,0.001654266,0,,,,
2,Chr2_5504749.0,5504749,0.001654266,0,,,,
2,Chr2_5504895.0,5504895,0.001654266,0,,,,
2,Chr2_5504963.0,5504963,0.001654266,0,,,,
2,Chr2_5505087.0,5505087,0.001654266,0,,,,
2,Chr2_2002206.0,2002206,0.001655792,0,,,,
2,Chr2_2002288.0,2002288,0.001655792,0,,,,
1,Chr1_29874842.0,29874842,0.001656118,0,,,,
5,Chr5_2517411.0,2517411,0.001656408,1,AT5G07890,AT5G07890,AT5G07890,0.0
5,Chr5_2521940.0,2521940,0.001656408,1,AT5G07910,AT5G07910,AT5G07910,0.0
5,Chr5_22307286.0,22307286,0.001656731,1,AT5G54930,AT5G54930,AT5G54930,0.0
3,Chr3_10461054.0,10461054,0.001656737,0,,,,
4,Chr4_3757796.0,3757796,0.001657049,0,,,,
5,Chr5_8274507.0,8274507,0.001657366,1,AT5G24310,AT5G24310,AT5G24310,0.0
5,Chr5_26767068.0,26767068,0.0016574,1,AT5G67060,AT5G67060,AT5G67060,0.0
1,Chr1_26135191.0,26135191,0.001657497,0,,,,
4,Chr4_1994773.0,1994773,0.001657527,0,,,,
4,Chr4_8722706.0,8722706,0.001657552,1,AT4G15290,AT4G15290,AT4G15290,0.0
4,Chr4_8722708.0,8722708,0.001657552,1,AT4G15290,AT4G15290,AT4G15290,0.0
5,Chr5_5586797.0,5586797,0.001657819,1,AT5G17000,AT5G17000,AT5G17000,0.0
5,Chr5_5586803.0,5586803,0.001657819,1,AT5G17000,AT5G17000,AT5G17000,0.0
4,Chr4_2109333.0,2109333,0.001657872,0,,,,
2,Chr2_13449281.0,13449281,0.001658414,1,AT2G31600,AT2G31600,AT2G31600,0.0
2,Chr2_19158965.0,19158965,0.001658541,0,,,,
1,Chr1_27529290.0,27529290,0.001658783,1,AT1G73210,AT1G73210,AT1G73210,0.0
5,Chr5_13361894.0,13361894,0.001658978,0,,,,
5,Chr5_13373848.0,13373848,0.001658978,0,,,,
5,Chr5_13383115.0,13383115,0.001658978,0,,,,
5,Chr5_13394930.0,13394930,0.001658978,0,,,,
5,Chr5_18955355.0,18955355,0.001659512,0,,,,
5,Chr5_2558711.0,2558711,0.001659578,0,,,,
1,Chr1_6045526.0,6045526,0.001659644,1,AT1G17580,AT1G17580,AT1G17580,0.0
1,Chr1_8539844.0,8539844,0.001659784,0,,,,
1,Chr1_8539852.0,8539852,0.001659784,0,,,,
1,Chr1_8539857.0,8539857,0.001659784,0,,,,
1,Chr1_7050410.0,7050410,0.001660085,0,,,,
1,Chr1_25117733.0,25117733,0.001660158,0,,,,
1,Chr1_19640967.0,19640967,0.001661006,1,AT1G52720,AT1G52720,AT1G52720,0.0
5,Chr5_18919971.0,18919971,0.001661472,0,,,,
5,Chr5_7549960.0,7549960,0.00166226,1,AT5G22720,AT5G22720,AT5G22720,0.0
3,Chr3_4632216.0,4632216,0.001662346,1,AT3G14000,AT3G14000,AT3G14000,0.0
1,Chr1_19302511.0,19302511,0.001662876,0,,,,
5,Chr5_9695239.0,9695239,0.001663212,1,AT5G27470,AT5G27470,AT5G27470,0.0
1,Chr1_15912572.0,15912572,0.001663412,0,,,,
2,Chr2_12181483.0,12181483,0.001663816,0,,,,
1,Chr1_8926164.0,8926164,0.001664356,0,,,,
1,Chr1_8926169.0,8926169,0.001664356,0,,,,
1,Chr1_8926202.0,8926202,0.001664356,0,,,,
1,Chr1_8926216.0,8926216,0.001664356,0,,,,
1,Chr1_8926224.0,8926224,0.001664356,0,,,,
4,Chr4_17522888.0,17522888,0.001664568,0,,,,
4,Chr4_17522889.0,17522889,0.001664568,0,,,,
2,Chr2_13858251.0,13858251,0.001665112,1,AT2G32670,AT2G32670,AT2G32670,0.0
4,Chr4_2098061.0,2098061,0.001665382,0,,,,
5,Chr5_7868470.0,7868470,0.001665503,1,AT5G23380,AT5G23380,AT5G23380,0.0
5,Chr5_7868925.0,7868925,0.001665503,1,AT5G23380,AT5G23380,AT5G23380,0.0
5,Chr5_7869440.0,7869440,0.001665503,1,AT5G23380,AT5G23380,AT5G23380,0.0
1,Chr1_19813418.0,19813418,0.001665596,0,,,,
5,Chr5_5211205.0,5211205,0.001666389,0,,,,
3,Chr3_11924602.0,11924602,0.00166642,0,,,,
2,Chr2_4707386.0,4707386,0.001666574,0,,,,
3,Chr3_11102053.0,11102053,0.001666777,0,,,,
4,Chr4_6305479.0,6305479,0.00166698,1,AT4G10090,AT4G10090,AT4G10090,0.0
4,Chr4_6310885.0,6310885,0.00166698,0,,,,
4,Chr4_6311155.0,6311155,0.00166698,0,,,,
4,Chr4_6311501.0,6311501,0.00166698,1,AT4G10112,AT4G10112,AT4G10112,0.0
5,Chr5_7714784.0,7714784,0.001667359,0,,,,
5,Chr5_7715037.0,7715037,0.001667359,0,,,,
5,Chr5_7715046.0,7715046,0.001667359,0,,,,
3,Chr3_11471967.0,11471967,0.001667528,0,,,,
3,Chr3_11472872.0,11472872,0.001667528,0,,,,
2,Chr2_1390302.0,1390302,0.0016678,0,,,,
3,Chr3_18880628.0,18880628,0.001667823,1,AT3G50790,AT3G50790,AT3G50790,0.0
5,Chr5_11751607.0,11751607,0.00166796,0,,,,
5,Chr5_12180734.0,12180734,0.001668154,0,,,,
5,Chr5_2488626.0,2488626,0.001668221,1,AT5G07800,AT5G07800,AT5G07800,0.0
2,Chr2_10299675.0,10299675,0.001668577,0,,,,
1,Chr1_4194548.0,4194548,0.00166913,0,,,,
2,Chr2_9783708.0,9783708,0.001669848,0,,,,
2,Chr2_13871969.0,13871969,0.001670983,1,AT2G32700,AT2G32700,AT2G32700,0.0
4,Chr4_17541942.0,17541942,0.001671504,1,AT4G37270,AT4G37270,AT4G37270,0.0
5,Chr5_17347656.0,17347656,0.001671776,1,AT5G43210,AT5G43210,AT5G43210,0.0
1,Chr1_1435243.0,1435243,0.001672055,0,,,,
1,Chr1_1435276.0,1435276,0.001672055,1,AT1G05020,AT1G05020,AT1G05020,0.0
1,Chr1_1435452.0,1435452,0.001672055,1,AT1G05020,AT1G05020,AT1G05020,0.0
1,Chr1_1435519.0,1435519,0.001672055,1,AT1G05020,AT1G05020,AT1G05020,0.0
1,Chr1_1435558.0,1435558,0.001672055,1,AT1G05020,AT1G05020,AT1G05020,0.0
1,Chr1_1435573.0,1435573,0.001672055,1,AT1G05020,AT1G05020,AT1G05020,0.0
1,Chr1_1435587.0,1435587,0.001672055,1,AT1G05020,AT1G05020,AT1G05020,0.0
5,Chr5_7683478.0,7683478,0.00167213,0,,,,
3,Chr3_16459309.0,16459309,0.001672256,0,,,,
3,Chr3_16459318.0,16459318,0.001672256,0,,,,
3,Chr3_16459320.0,16459320,0.001672256,0,,,,
3,Chr3_16459327.0,16459327,0.001672256,0,,,,
3,Chr3_16459336.0,16459336,0.001672256,0,,,,
3,Chr3_16459339.0,16459339,0.001672256,0,,,,
3,Chr3_16459378.0,16459378,0.001672256,0,,,,
1,Chr1_6341291.0,6341291,0.001672947,1,AT1G18410,AT1G18410,AT1G18410,0.0
1,Chr1_19409656.0,19409656,0.001673715,0,,,,
4,Chr4_15315936.0,15315936,0.001674107,1,AT4G31600,AT4G31600,AT4G31600,0.0
5,Chr5_25472061.0,25472061,0.001674144,0,,,,
5,Chr5_25472924.0,25472924,0.001674144,1,AT5G63630,AT5G63630,AT5G63630,0.0
4,Chr4_1983564.0,1983564,0.001674933,0,,,,
5,Chr5_894145.0,894145,0.001675183,1,AT5G03540,AT5G03540,AT5G03540,0.0
1,Chr1_13338855.0,13338855,0.001675281,0,,,,
1,Chr1_13338952.0,13338952,0.001675281,0,,,,
4,Chr4_15412437.0,15412437,0.001676541,0,,,,
3,Chr3_15264420.0,15264420,0.001676716,0,,,,
5,Chr5_9148336.0,9148336,0.001676722,0,,,,
2,Chr2_15410624.0,15410624,0.001677102,1,AT2G36750,AT2G36750,AT2G36750,0.0
1,Chr1_555251.0,555251,0.001677118,1,AT1G02610,AT1G02610,AT1G02610,0.0
5,Chr5_6407384.0,6407384,0.00167734,0,,,,
1,Chr1_1434986.0,1434986,0.00167766,0,,,,
3,Chr3_14113106.0,14113106,0.001677808,0,,,,
3,Chr3_13476539.0,13476539,0.001677882,0,,,,
3,Chr3_13476595.0,13476595,0.001677882,0,,,,
3,Chr3_15530624.0,15530624,0.001678021,0,,,,
5,Chr5_533898.0,533898,0.001678141,1,AT5G02450,AT5G02450,AT5G02450,0.0
3,Chr3_8647959.0,8647959,0.001678223,0,,,,
5,Chr5_286877.0,286877,0.001678641,0,,,,
1,Chr1_5552165.0,5552165,0.001679536,0,,,,
4,Chr4_9314520.0,9314520,0.00168038,1,AT4G16530,AT4G16530,AT4G16530,0.0
4,Chr4_9314758.0,9314758,0.00168038,1,AT4G16530,AT4G16530,AT4G16530,0.0
5,Chr5_22215648.0,22215648,0.001680747,0,,,,
1,Chr1_8387177.0,8387177,0.001680768,0,,,,
5,Chr5_10266411.0,10266411,0.001680794,0,,,,
5,Chr5_10266804.0,10266804,0.001680794,0,,,,
5,Chr5_10267061.0,10267061,0.001680794,0,,,,
5,Chr5_10268809.0,10268809,0.001680794,0,,,,
5,Chr5_10271758.0,10271758,0.001680794,0,,,,
5,Chr5_10272284.0,10272284,0.001680794,0,,,,
5,Chr5_10272393.0,10272393,0.001680794,0,,,,
5,Chr5_10273634.0,10273634,0.001680794,0,,,,
5,Chr5_6787229.0,6787229,0.001681526,1,AT5G20090,AT5G20090,AT5G20090,0.0
3,Chr3_15498312.0,15498312,0.001681632,0,,,,
2,Chr2_8881157.0,8881157,0.001681747,0,,,,
2,Chr2_8881562.0,8881562,0.001681747,0,,,,
1,Chr1_26164006.0,26164006,0.001681869,0,,,,
3,Chr3_3528499.0,3528499,0.001682094,0,,,,
5,Chr5_10694566.0,10694566,0.001682124,0,,,,
5,Chr5_7715901.0,7715901,0.001682262,0,,,,
5,Chr5_13194617.0,13194617,0.001682453,0,,,,
1,Chr1_19372679.0,19372679,0.001682663,0,,,,
1,Chr1_26925940.0,26925940,0.001682986,0,,,,
1,Chr1_5025981.0,5025981,0.001683725,0,,,,
5,Chr5_26799422.0,26799422,0.001683783,0,,,,
2,Chr2_13768598.0,13768598,0.001683821,0,,,,
3,Chr3_13964326.0,13964326,0.001683896,0,,,,
3,Chr3_15620184.0,15620184,0.001684375,0,,,,
3,Chr3_15620811.0,15620811,0.001684375,0,,,,
3,Chr3_15621787.0,15621787,0.001684375,0,,,,
3,Chr3_15622346.0,15622346,0.001684375,0,,,,
2,Chr2_714351.0,714351,0.001684667,0,,,,
2,Chr2_8502374.0,8502374,0.001685447,1,AT2G19680,AT2G19680,AT2G19680,0.0
5,Chr5_757285.0,757285,0.001685527,0,,,,
5,Chr5_757288.0,757288,0.001685527,0,,,,
3,Chr3_15633834.0,15633834,0.001685651,0,,,,
3,Chr3_15636572.0,15636572,0.001685651,0,,,,
3,Chr3_15637153.0,15637153,0.001685651,0,,,,
3,Chr3_15637522.0,15637522,0.001685651,0,,,,
3,Chr3_15637617.0,15637617,0.001685651,0,,,,
3,Chr3_15638597.0,15638597,0.001685651,0,,,,
3,Chr3_15639059.0,15639059,0.001685651,0,,,,
3,Chr3_15639201.0,15639201,0.001685651,0,,,,
3,Chr3_15639688.0,15639688,0.001685651,0,,,,
3,Chr3_15640004.0,15640004,0.001685651,0,,,,
4,Chr4_8095090.0,8095090,0.001685982,0,,,,
5,Chr5_2363533.0,2363533,0.00168616,1,AT5G07470,AT5G07470,AT5G07470,0.0
5,Chr5_2363712.0,2363712,0.00168616,1,AT5G07470,AT5G07470,AT5G07470,0.0
5,Chr5_2367591.0,2367591,0.00168616,1,AT5G07480,AT5G07480,AT5G07480,0.0
5,Chr5_2369550.0,2369550,0.00168616,1,AT5G07480,AT5G07480,AT5G07480,0.0
5,Chr5_2371067.0,2371067,0.00168616,1,AT5G07490,AT5G07490,AT5G07490,0.0
5,Chr5_2371874.0,2371874,0.00168616,0,,,,
5,Chr5_2371908.0,2371908,0.00168616,0,,,,
5,Chr5_2376386.0,2376386,0.00168616,0,,,,
4,Chr4_9851381.0,9851381,0.001686307,0,,,,
1,Chr1_13289739.0,13289739,0.001686324,0,,,,
1,Chr1_13289740.0,13289740,0.001686324,0,,,,
5,Chr5_14663607.0,14663607,0.001687202,0,,,,
5,Chr5_7840030.0,7840030,0.001687409,1,AT5G23270,AT5G23270,AT5G23270,0.0
1,Chr1_15889363.0,15889363,0.001687793,0,,,,
4,Chr4_3340332.0,3340332,0.001688001,0,,,,
4,Chr4_553701.0,553701,0.001688128,1,AT4G01335,AT4G01335,AT4G01335,0.0
1,Chr1_24554801.0,24554801,0.0016887,1,AT1G65960,AT1G65960,AT1G65960,0.0
4,Chr4_6309387.0,6309387,0.001688814,1,AT4G10100,AT4G10100,AT4G10100,0.0
5,Chr5_1202967.0,1202967,0.00168913,0,,,,
2,Chr2_6756318.0,6756318,0.001689137,0,,,,
2,Chr2_109833.0,109833,0.001689147,0,,,,
1,Chr1_22741061.0,22741061,0.001689552,0,,,,
3,Chr3_15842612.0,15842612,0.001689558,0,,,,
1,Chr1_22561122.0,22561122,0.001690146,0,,,,
3,Chr3_6547815.0,6547815,0.001690629,1,AT3G18980,AT3G18980,AT3G18980,0.0
5,Chr5_11542944.0,11542944,0.001690774,1,AT5G31412,AT5G31412,AT5G31412,0.0
5,Chr5_11544070.0,11544070,0.001690774,0,,,,
5,Chr5_11544746.0,11544746,0.001690774,0,,,,
5,Chr5_11971237.0,11971237,0.001690995,0,,,,
5,Chr5_11971676.0,11971676,0.001690995,0,,,,
5,Chr5_11971880.0,11971880,0.001690995,0,,,,
5,Chr5_11972145.0,11972145,0.001690995,0,,,,
5,Chr5_17870245.0,17870245,0.001691634,0,,,,
2,Chr2_18304062.0,18304062,0.001692039,1,AT2G44280,AT2G44280,AT2G44280,0.0
1,Chr1_25959716.0,25959716,0.001692607,1,AT1G69040,AT1G69040,AT1G69040,0.0
1,Chr1_558979.0,558979,0.001692946,0,,,,
3,Chr3_3841471.0,3841471,0.00169397,0,,,,
1,Chr1_17196422.0,17196422,0.001694173,0,,,,
1,Chr1_17196453.0,17196453,0.001694173,0,,,,
1,Chr1_17197115.0,17197115,0.001694173,0,,,,
3,Chr3_11185048.0,11185048,0.001694532,0,,,,
5,Chr5_531434.0,531434,0.001694563,1,AT5G02440,AT5G02440,AT5G02440,0.0
4,Chr4_8612357.0,8612357,0.00169473,1,AT4G15080,AT4G15080,AT4G15080,0.0
5,Chr5_9148197.0,9148197,0.001695559,0,,,,
5,Chr5_9148271.0,9148271,0.001695559,0,,,,
5,Chr5_9148311.0,9148311,0.001695559,0,,,,
4,Chr4_642338.0,642338,0.001695735,0,,,,
5,Chr5_11493773.0,11493773,0.001696174,0,,,,
5,Chr5_11526772.0,11526772,0.001696534,0,,,,
4,Chr4_7060645.0,7060645,0.001696958,0,,,,
1,Chr1_11141547.0,11141547,0.001697369,1,AT1G31175,AT1G31175,AT1G31175,0.0
5,Chr5_11097931.0,11097931,0.001698297,0,,,,
5,Chr5_13779340.0,13779340,0.001698321,0,,,,
1,Chr1_3063630.0,3063630,0.001698376,0,,,,
5,Chr5_4757780.0,4757780,0.001698729,0,,,,
1,Chr1_570676.0,570676,0.001699908,0,,,,
4,Chr4_9441589.0,9441589,0.001701102,0,,,,
4,Chr4_9441610.0,9441610,0.001701102,0,,,,
4,Chr4_9351233.0,9351233,0.001701209,1,AT4G16600,AT4G16600,AT4G16600,0.0
1,Chr1_4048342.0,4048342,0.001701276,1,AT1G11990,AT1G11990,AT1G11990,0.0
4,Chr4_6163516.0,6163516,0.00170128,0,,,,
4,Chr4_16289648.0,16289648,0.00170142,0,,,,
3,Chr3_12524863.0,12524863,0.001701555,0,,,,
3,Chr3_15343478.0,15343478,0.001701781,0,,,,
5,Chr5_18439669.0,18439669,0.001701814,0,,,,
5,Chr5_13725546.0,13725546,0.001702345,0,,,,
1,Chr1_215211.0,215211,0.001702388,1,AT1G01590,AT1G01590,AT1G01590,0.0
3,Chr3_22285048.0,22285048,0.001702862,0,,,,
3,Chr3_9386340.0,9386340,0.001702987,0,,,,
2,Chr2_11599705.0,11599705,0.001703464,0,,,,
5,Chr5_8866158.0,8866158,0.001703692,1,AT5G25470,AT5G25470,AT5G25470,0.0
5,Chr5_11551494.0,11551494,0.001703893,0,,,,
2,Chr2_7727286.0,7727286,0.001704003,1,AT2G17780,AT2G17780,AT2G17780,0.0
2,Chr2_7727292.0,7727292,0.001704003,1,AT2G17780,AT2G17780,AT2G17780,0.0
2,Chr2_7727293.0,7727293,0.001704003,1,AT2G17780,AT2G17780,AT2G17780,0.0
1,Chr1_11328845.0,11328845,0.001704523,1,AT1G31650,AT1G31650,AT1G31650,0.0
3,Chr3_5754691.0,5754691,0.001705464,0,,,,
3,Chr3_3377304.0,3377304,0.001705583,0,,,,
3,Chr3_14783499.0,14783499,0.001705857,0,,,,
5,Chr5_6877878.0,6877878,0.001705982,1,AT5G20350,AT5G20350,AT5G20350,0.0
2,Chr2_5726177.0,5726177,0.001706141,0,,,,
5,Chr5_8733949.0,8733949,0.001706531,0,,,,
3,Chr3_13625352.0,13625352,0.00170674,0,,,,
1,Chr1_26654289.0,26654289,0.001706799,0,,,,
1,Chr1_27117574.0,27117574,0.001706822,0,,,,
5,Chr5_8557401.0,8557401,0.001707052,0,,,,
5,Chr5_9848956.0,9848956,0.00170744,0,,,,
5,Chr5_15157353.0,15157353,0.001707488,0,,,,
1,Chr1_500436.0,500436,0.00170799,0,,,,
4,Chr4_15081247.0,15081247,0.001708215,1,AT4G30980,AT4G30980,AT4G30980,0.0
3,Chr3_3365623.0,3365623,0.001708216,0,,,,
5,Chr5_878980.0,878980,0.00170868,0,,,,
1,Chr1_13914469.0,13914469,0.00171052,0,,,,
1,Chr1_13914489.0,13914489,0.00171052,0,,,,
2,Chr2_2192514.0,2192514,0.001710968,0,,,,
2,Chr2_2192575.0,2192575,0.001710968,0,,,,
2,Chr2_13316159.0,13316159,0.001711047,0,,,,
5,Chr5_6808296.0,6808296,0.001711409,1,AT5G20170,AT5G20170,AT5G20170,0.0
5,Chr5_6812194.0,6812194,0.001711409,0,,,,
4,Chr4_1981131.0,1981131,0.001711524,0,,,,
2,Chr2_13431713.0,13431713,0.001712392,1,AT2G31540,AT2G31540,AT2G31540,0.0
4,Chr4_11919226.0,11919226,0.001712898,1,AT4G22670,AT4G22670,AT4G22670,0.0
4,Chr4_14183277.0,14183277,0.00171344,0,,,,
4,Chr4_6032453.0,6032453,0.001713609,0,,,,
5,Chr5_26699525.0,26699525,0.001713857,0,,,,
3,Chr3_3360715.0,3360715,0.001714769,0,,,,
3,Chr3_10908451.0,10908451,0.001714873,0,,,,
5,Chr5_1058401.0,1058401,0.001715738,1,AT5G03920,AT5G03920,AT5G03920,0.0
1,Chr1_29281319.0,29281319,0.001716108,0,,,,
1,Chr1_3551626.0,3551626,0.001716608,0,,,,
1,Chr1_26051295.0,26051295,0.001716628,1,AT1G69295,AT1G69295,AT1G69295,0.0
1,Chr1_18701509.0,18701509,0.001717161,0,,,,
1,Chr1_10314472.0,10314472,0.001717672,0,,,,
1,Chr1_1438402.0,1438402,0.00171805,1,AT1G05030,AT1G05030,AT1G05030,0.0
1,Chr1_1446717.0,1446717,0.00171805,0,,,,
1,Chr1_16340167.0,16340167,0.001718485,0,,,,
1,Chr1_28107182.0,28107182,0.001719296,0,,,,
3,Chr3_20748917.0,20748917,0.001719519,1,AT3G55940,AT3G55940,AT3G55940,0.0
3,Chr3_20748935.0,20748935,0.001719519,1,AT3G55940,AT3G55940,AT3G55940,0.0
1,Chr1_16167301.0,16167301,0.001720098,0,,,,
5,Chr5_16655090.0,16655090,0.001721269,1,AT5G41650,AT5G41650,AT5G41650,0.0
5,Chr5_16655185.0,16655185,0.001721269,1,AT5G41650,AT5G41650,AT5G41650,0.0
5,Chr5_5140996.0,5140996,0.001721558,0,,,,
3,Chr3_15634515.0,15634515,0.001721613,0,,,,
1,Chr1_3175488.0,3175488,0.00172168,1,AT1G09795,AT1G09795,AT1G09795,0.0
4,Chr4_2113207.0,2113207,0.00172181,0,,,,
2,Chr2_80007.0,80007,0.001721936,1,AT2G01090,AT2G01090,AT2G01090,0.0
2,Chr2_83999.0,83999,0.001721936,1,AT2G01110,AT2G01110,AT2G01110,0.0
3,Chr3_10890146.0,10890146,0.001722258,0,,,,
5,Chr5_18218086.0,18218086,0.00172248,0,,,,
4,Chr4_6831826.0,6831826,0.001722779,0,,,,
1,Chr1_11205672.0,11205672,0.001722921,0,,,,
5,Chr5_500696.0,500696,0.001724059,1,AT5G02360,AT5G02360,AT5G02360,0.0
4,Chr4_13216307.0,13216307,0.001724486,1,AT4G26060,AT4G26060,AT4G26060,0.0
3,Chr3_22684065.0,22684065,0.001724767,0,,,,
2,Chr2_8068146.0,8068146,0.001725425,0,,,,
3,Chr3_14061056.0,14061056,0.001726299,0,,,,
2,Chr2_9097223.0,9097223,0.001726704,1,AT2G21235,AT2G21235,AT2G21235,0.0
3,Chr3_14387800.0,14387800,0.001726761,0,,,,
1,Chr1_15631813.0,15631813,0.001726928,0,,,,
1,Chr1_15632063.0,15632063,0.001726928,0,,,,
1,Chr1_15632830.0,15632830,0.001726928,0,,,,
1,Chr1_15633347.0,15633347,0.001726928,0,,,,
1,Chr1_15633456.0,15633456,0.001726928,0,,,,
1,Chr1_15634130.0,15634130,0.001726928,0,,,,
4,Chr4_10795077.0,10795077,0.001727087,0,,,,
2,Chr2_556399.0,556399,0.001727497,0,,,,
5,Chr5_7676413.0,7676413,0.001727966,0,,,,
3,Chr3_2130218.0,2130218,0.001728063,1,AT3G06750,AT3G06750,AT3G06750,0.0
3,Chr3_2135215.0,2135215,0.001728063,1,AT3G06770,AT3G06770,AT3G06770,0.0
3,Chr3_2136503.0,2136503,0.001728063,1,AT3G06770,AT3G06770,AT3G06770,0.0
1,Chr1_4158845.0,4158845,0.001728278,1,AT1G12244,AT1G12244,AT1G12244,0.0
5,Chr5_16073882.0,16073882,0.001728964,1,AT5G40210,AT5G40210,AT5G40210,0.0
2,Chr2_10909044.0,10909044,0.001728984,1,AT2G25630,AT2G25630,AT2G25630,0.0
1,Chr1_11320010.0,11320010,0.001728985,0,,,,
1,Chr1_23715300.0,23715300,0.001729659,1,AT1G63880,AT1G63880,AT1G63880,0.0
5,Chr5_25622112.0,25622112,0.001729988,1,AT5G64020,AT5G64020,AT5G64020,0.0
3,Chr3_3188397.0,3188397,0.001730228,0,,,,
4,Chr4_15708459.0,15708459,0.001730296,1,AT4G32551,AT4G32551,AT4G32551,0.0
4,Chr4_15710176.0,15710176,0.001730296,1,AT4G32551,AT4G32551,AT4G32551,0.0
4,Chr4_15711893.0,15711893,0.001730296,1,AT4G32551,AT4G32551,AT4G32551,0.0
1,Chr1_29610994.0,29610994,0.0017308,1,AT1G78740,AT1G78740,AT1G78740,0.0
2,Chr2_6122239.0,6122239,0.001731269,0,,,,
3,Chr3_6551847.0,6551847,0.001731271,1,AT3G18990,AT3G18990,AT3G18990,0.0
2,Chr2_2178515.0,2178515,0.001732405,0,,,,
1,Chr1_6641514.0,6641514,0.001732502,0,,,,
5,Chr5_8240469.0,8240469,0.001733115,1,AT5G24270,AT5G24270,AT5G24270,0.0
5,Chr5_22731565.0,22731565,0.001733142,0,,,,
1,Chr1_21054400.0,21054400,0.001733169,0,,,,
5,Chr5_7687065.0,7687065,0.001733478,0,,,,
5,Chr5_7687219.0,7687219,0.001733478,0,,,,
5,Chr5_7687254.0,7687254,0.001733478,0,,,,
5,Chr5_7687263.0,7687263,0.001733478,0,,,,
4,Chr4_192105.0,192105,0.001733542,0,,,,
5,Chr5_25512705.0,25512705,0.001733691,0,,,,
5,Chr5_25512714.0,25512714,0.001733691,0,,,,
3,Chr3_15294307.0,15294307,0.001734313,0,,,,
4,Chr4_10059294.0,10059294,0.001734686,0,,,,
3,Chr3_8800224.0,8800224,0.001734797,0,,,,
2,Chr2_18439270.0,18439270,0.001735049,1,AT2G44735,AT2G44735,AT2G44735,0.0
2,Chr2_18439961.0,18439961,0.001735049,1,AT2G44735,AT2G44735,AT2G44735,0.0
2,Chr2_18440089.0,18440089,0.001735049,1,AT2G44735,AT2G44735,AT2G44735,0.0
4,Chr4_11848013.0,11848013,0.001735538,0,,,,
1,Chr1_18303512.0,18303512,0.001736221,0,,,,
3,Chr3_13118134.0,13118134,0.001736422,0,,,,
2,Chr2_19314245.0,19314245,0.001736764,1,AT2G47000,AT2G47000,AT2G47000,0.0
1,Chr1_3161179.0,3161179,0.001737551,1,AT1G09760,AT1G09760,AT1G09760,0.0
2,Chr2_17338961.0,17338961,0.001737902,0,,,,
1,Chr1_3273549.0,3273549,0.001738115,0,,,,
1,Chr1_3273551.0,3273551,0.001738115,0,,,,
3,Chr3_16047585.0,16047585,0.001739369,1,AT3G44400,AT3G44400,AT3G44400,0.0
3,Chr3_16047586.0,16047586,0.001739369,1,AT3G44400,AT3G44400,AT3G44400,0.0
3,Chr3_15156620.0,15156620,0.001739632,0,,,,
5,Chr5_23452716.0,23452716,0.001740135,0,,,,
2,Chr2_6379490.0,6379490,0.00174036,0,,,,
1,Chr1_16799503.0,16799503,0.001740681,1,AT1G44170,AT1G44170,AT1G44170,0.0
1,Chr1_7148500.0,7148500,0.001740686,1,AT1G20630,AT1G20630,AT1G20630,0.0
2,Chr2_3590046.0,3590046,0.001740689,0,,,,
3,Chr3_17253530.0,17253530,0.00174083,1,AT3G46840,AT3G46840,AT3G46840,0.0
3,Chr3_17255028.0,17255028,0.00174083,0,,,,
3,Chr3_17259142.0,17259142,0.00174083,1,AT3G46850,AT3G46850,AT3G46850,0.0
1,Chr1_29488478.0,29488478,0.001741141,0,,,,
5,Chr5_11464960.0,11464960,0.001741143,0,,,,
5,Chr5_11466039.0,11466039,0.001741143,0,,,,
5,Chr5_11468124.0,11468124,0.001741143,0,,,,
4,Chr4_2631054.0,2631054,0.001741273,0,,,,
1,Chr1_25379261.0,25379261,0.001741957,0,,,,
3,Chr3_18100624.0,18100624,0.001742497,1,AT3G48820,AT3G48820,AT3G48820,0.0
2,Chr2_12172876.0,12172876,0.001743813,1,AT2G28470,AT2G28470,AT2G28470,0.0
1,Chr1_664730.0,664730,0.001743962,0,,,,
2,Chr2_19152876.0,19152876,0.001744308,0,,,,
5,Chr5_26699501.0,26699501,0.001744646,0,,,,
2,Chr2_6368102.0,6368102,0.001744773,1,AT2G14835,AT2G14835,AT2G14835,0.0
2,Chr2_6371110.0,6371110,0.001744773,0,,,,
2,Chr2_6371947.0,6371947,0.001744773,0,,,,
2,Chr2_6372503.0,6372503,0.001744773,0,,,,
2,Chr2_6376990.0,6376990,0.001744773,0,,,,
2,Chr2_6377303.0,6377303,0.001744773,0,,,,
2,Chr2_6378552.0,6378552,0.001744773,0,,,,
2,Chr2_6381352.0,6381352,0.001744773,0,,,,
2,Chr2_6382308.0,6382308,0.001744773,0,,,,
4,Chr4_2179391.0,2179391,0.001744976,0,,,,
1,Chr1_13458520.0,13458520,0.001745225,0,,,,
5,Chr5_49046.0,49046,0.00174529,1,AT5G01130,AT5G01130,AT5G01130,0.0
1,Chr1_4297769.0,4297769,0.001745326,0,,,,
5,Chr5_25743126.0,25743126,0.001746343,1,AT5G64380,AT5G64380,AT5G64380,0.0
3,Chr3_18636264.0,18636264,0.001746905,1,AT3G50270,AT3G50270,AT3G50270,0.0
2,Chr2_9252601.0,9252601,0.001747116,1,AT2G21630,AT2G21630,AT2G21630,0.0
