Phenotype,Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
pH,4809134at2759,2,Zm00001eb177180;Zm00001eb312940,Zm00001eb177180:0.00388627;Zm00001eb312940:0.002415,,,,,HORVU.MOREX.r3.5HG0483860;HORVU.MOREX.r3.5HG0483880;HORVU.MOREX.r3.5HG0483890,HORVU.MOREX.r3.5HG0483860:0.00243588;HORVU.MOREX.r3.5HG0483880:9.33986e-06;HORVU.MOREX.r3.5HG0483890:9.33986e-06,,
pH,4810817at2759,2,Zm00001eb421140,Zm00001eb421140:0.00103771,,,,,HORVU.MOREX.r3.7HG0658130,HORVU.MOREX.r3.7HG0658130:0.00227173,,
pH,48165at38820,2,,,SORBI_3009G013900,SORBI_3009G013900:0.00164434,,,HORVU.MOREX.r3.1HG0005750,HORVU.MOREX.r3.1HG0005750:7.25742e-05,,
pH,4816605at2759,2,,,,,LOC_Os03g06930,LOC_Os03g06930:8.79847e-11,,,AT1G10410,AT1G10410:0.00277758
pH,4818662at2759,2,Zm00001eb057050;Zm00001eb371680,Zm00001eb057050:0.00468776;Zm00001eb371680:0.000359592,,,,,HORVU.MOREX.r3.2HG0096600,HORVU.MOREX.r3.2HG0096600:6.69037e-05,,
pH,4819034at2759,2,Zm00001eb073330,Zm00001eb073330:0.00264719,,,,,HORVU.MOREX.r3.2HG0186530,HORVU.MOREX.r3.2HG0186530:3.35703e-07,,
pH,4819201at2759,2,,,SORBI_3010G088100,SORBI_3010G088100:0.00077304,,,,,AT2G18390,AT2G18390:0.00248384
pH,4819616at2759,2,Zm00001eb119200,Zm00001eb119200:0.000865596,,,,,,,AT3G26520;AT3G54820;AT3G61430;AT4G35100,AT3G26520:0.0025967;AT3G54820:0.00130252;AT3G61430:0.000146612;AT4G35100:0.00176874
pH,4822178at2759,2,Zm00001eb076780,Zm00001eb076780:0.00215157,,,,,,,AT5G64500,AT5G64500:0.00215209
pH,4822322at2759,2,Zm00001eb159420,Zm00001eb159420:0.0015648,,,,,,,AT4G11260,AT4G11260:0.0011351
pH,482605at33090,2,Zm00001eb068270,Zm00001eb068270:8.62622e-05,,,,,,,AT4G34200,AT4G34200:0.0024131
pH,4836240at2759,2,Zm00001eb141870,Zm00001eb141870:0.00393735,SORBI_3003G419900,SORBI_3003G419900:0.000107824,,,,,,
pH,4837599at2759,2,Zm00001eb374410,Zm00001eb374410:0.00198007,,,,,,,AT4G30440,AT4G30440:0.00074845
pH,4840572at2759,2,,,SORBI_3004G106900,SORBI_3004G106900:3.84577e-05,,,HORVU.MOREX.r3.3HG0219070,HORVU.MOREX.r3.3HG0219070:0.000659609,,
pH,4840931at2759,2,Zm00001eb070570,Zm00001eb070570:0.00081204,SORBI_3006G217000,SORBI_3006G217000:7.79354e-05,,,,,,
pH,4841034at2759,2,Zm00001eb297150,Zm00001eb297150:0.00429748,SORBI_3008G003600;SORBI_3009G246700,SORBI_3008G003600:0.00236719;SORBI_3009G246700:0.000221186,,,,,,
pH,4841398at2759,2,Zm00001eb152710,Zm00001eb152710:0.00254769,,,,,HORVU.MOREX.r3.2HG0105050;HORVU.MOREX.r3.2HG0105070,HORVU.MOREX.r3.2HG0105050:2.10779e-05;HORVU.MOREX.r3.2HG0105070:2.10779e-05,,
pH,4841431at2759,2,,,,,,,HORVU.MOREX.r3.5HG0535390,HORVU.MOREX.r3.5HG0535390:0.00159937,AT4G04860;AT4G29330,AT4G04860:0.00147492;AT4G29330:0.00164884
pH,48549at38820,2,Zm00001eb294470;Zm00001eb342490,Zm00001eb294470:0.00331901;Zm00001eb342490:0.00173272,,,,,HORVU.MOREX.r3.5HG0483900,HORVU.MOREX.r3.5HG0483900:0.00249403,,
pH,4858697at2759,2,Zm00001eb167750,Zm00001eb167750:0.00312597,,,,,,,AT5G28840,AT5G28840:0.0028771
pH,485902at3193,2,Zm00001eb073360,Zm00001eb073360:0.00264719,,,,,HORVU.MOREX.r3.2HG0186630,HORVU.MOREX.r3.2HG0186630:6.62155e-05,,
pH,48695at38820,2,Zm00001eb152940,Zm00001eb152940:0.00197083,,,,,HORVU.MOREX.r3.1HG0077510,HORVU.MOREX.r3.1HG0077510:0.00266668,,
pH,4869903at2759,2,,,,,,,HORVU.MOREX.r3.3HG0302390,HORVU.MOREX.r3.3HG0302390:0.00267103,AT3G09320,AT3G09320:0.0010565
pH,488419at33090,2,Zm00001eb159730,Zm00001eb159730:0.00288869,,,LOC_Os04g03380,LOC_Os04g03380:0.000100499,,,,
pH,4890204at2759,2,,,,,LOC_Os05g01590,LOC_Os05g01590:0.00123493,,,AT3G17205,AT3G17205:0.00274356
pH,48917at38820,2,Zm00001eb124680,Zm00001eb124680:0.00336742,SORBI_3003G077400,SORBI_3003G077400:0.00143796,,,,,,
pH,4896435at2759,2,,,SORBI_3001G362300;SORBI_3002G332900,SORBI_3001G362300:0.00241857;SORBI_3002G332900:0.00170846,,,,,AT5G54580,AT5G54580:0.00298129
pH,4898228at2759,2,Zm00001eb297160;Zm00001eb365130,Zm00001eb297160:0.00429748;Zm00001eb365130:0.00108168,,,,,,,AT5G66010,AT5G66010:0.000585836
pH,4898590at2759,2,Zm00001eb060050,Zm00001eb060050:0.00278179,SORBI_3004G295800,SORBI_3004G295800:0.000405916,,,,,,
pH,4899170at2759,2,,,,,LOC_Os05g02230,LOC_Os05g02230:0.000509597,,,AT4G12860,AT4G12860:0.000263112
pH,490439at2759,2,Zm00001eb396340,Zm00001eb396340:0.00449226,,,,,,,AT4G02090,AT4G02090:0.000887744
pH,4917248at2759,2,Zm00001eb017290;Zm00001eb110730;Zm00001eb329740,Zm00001eb017290:0.00328978;Zm00001eb110730:0.00415737;Zm00001eb329740:0.00421305,,,,,HORVU.MOREX.r3.6HG0631810,HORVU.MOREX.r3.6HG0631810:0.000466615,,
pH,4922074at2759,2,Zm00001eb105850;Zm00001eb171400,Zm00001eb105850:0.00171197;Zm00001eb171400:0.00331859,,,,,,,AT3G06420;AT3G15580;AT4G04620,AT3G06420:0.00385476;AT3G15580:0.00300004;AT4G04620:0.000969336
pH,4923491at2759,2,Zm00001eb037890;Zm00001eb154270,Zm00001eb037890:0.00365654;Zm00001eb154270:0.00282763,,,,,,,AT5G62490,AT5G62490:0.00111531
pH,4923718at2759,2,Zm00001eb252790;Zm00001eb432020,Zm00001eb252790:0.000948043;Zm00001eb432020:0.00452072,,,,,HORVU.MOREX.r3.2HG0205380,HORVU.MOREX.r3.2HG0205380:9.26616e-05,,
pH,4934705at2759,2,,,SORBI_3004G344800,SORBI_3004G344800:0.00109632,,,,,AT2G20360,AT2G20360:0.0028509
pH,4939042at2759,2,Zm00001eb272010;Zm00001eb429190,Zm00001eb272010:9.83944e-06;Zm00001eb429190:0.00336214,,,,,,,AT1G44110,AT1G44110:0.00384063
pH,4941223at2759,2,Zm00001eb171060,Zm00001eb171060:0.00206696,,,,,HORVU.MOREX.r3.6HG0617850,HORVU.MOREX.r3.6HG0617850:0.000684471,,
pH,4946917at2759,2,Zm00001eb178290,Zm00001eb178290:0.00119318,,,,,,,AT5G57410,AT5G57410:0.00314928
pH,495144at2759,2,Zm00001eb013820,Zm00001eb013820:0.000380425,,,,,,,AT1G06980;AT2G30230,AT1G06980:9.76606e-05;AT2G30230:0.00370948
pH,4955488at2759,2,Zm00001eb362860,Zm00001eb362860:0.000719234,,,,,,,AT4G30160,AT4G30160:0.000267667
pH,495563at2759,2,Zm00001eb429210,Zm00001eb429210:0.00336214,,,,,,,AT1G47670,AT1G47670:0.00389712
pH,4964211at2759,2,,,SORBI_3001G047800,SORBI_3001G047800:2.42974e-06,,,,,AT5G25450,AT5G25450:0.00139763
pH,4969014at2759,2,Zm00001eb371230,Zm00001eb371230:0.00364077,,,,,,,AT4G29340,AT4G29340:0.00164884
pH,4969792at2759,2,Zm00001eb076820,Zm00001eb076820:0.00215157,,,,,,,AT4G30490,AT4G30490:0.000267415
pH,4970018at2759,2,,,SORBI_3004G202200,SORBI_3004G202200:0.000362361,,,,,AT4G02930,AT4G02930:0.00225776
pH,4970418at2759,2,Zm00001eb289310,Zm00001eb289310:0.00303075,SORBI_3001G246500,SORBI_3001G246500:0.00173271,,,,,,
pH,4971251at2759,2,Zm00001eb004030,Zm00001eb004030:0.0048932,,,,,,,AT1G16470,AT1G16470:0.000443366
pH,4971873at2759,2,Zm00001eb146740,Zm00001eb146740:0.00435993,,,,,HORVU.MOREX.r3.7HG0649640,HORVU.MOREX.r3.7HG0649640:0.000363841,,
pH,4971880at2759,2,,,SORBI_3007G088000,SORBI_3007G088000:0.000471818,,,,,AT4G30210,AT4G30210:0.00385726
pH,4974506at2759,2,Zm00001eb234980;Zm00001eb368680,Zm00001eb234980:0.000605084;Zm00001eb368680:0.00302809,SORBI_3010G199200,SORBI_3010G199200:0.00201458,,,,,,
pH,4974732at2759,2,Zm00001eb331890,Zm00001eb331890:1.10527e-05,,,,,HORVU.MOREX.r3.3HG0300880,HORVU.MOREX.r3.3HG0300880:0.00266054,,
pH,4977996at2759,2,,,,,,,HORVU.MOREX.r3.5HG0480610,HORVU.MOREX.r3.5HG0480610:0.00280974,AT3G26680,AT3G26680:0.00139022
pH,4980596at2759,2,Zm00001eb033190;Zm00001eb216920,Zm00001eb033190:0.00133501;Zm00001eb216920:0.00029622,,,LOC_Os07g05840,LOC_Os07g05840:0.000126439,,,,
pH,4981360at2759,2,Zm00001eb215290,Zm00001eb215290:0.000464384,,,,,,,AT2G14110,AT2G14110:0.00287646
pH,4984893at2759,2,Zm00001eb418160,Zm00001eb418160:0.00146971,,,LOC_Os04g06430,LOC_Os04g06430:0.000367563,,,,
pH,4986878at2759,2,Zm00001eb396670,Zm00001eb396670:0.00069445,,,,,,,AT1G06960,AT1G06960:0.000165743
pH,498741at2759,2,Zm00001eb206350;Zm00001eb425050,Zm00001eb206350:0.00221793;Zm00001eb425050:0.00101313,SORBI_3004G174600,SORBI_3004G174600:0.00228901,,,,,,
pH,498810at2759,2,Zm00001eb428430,Zm00001eb428430:0.0032654,SORBI_3006G188900,SORBI_3006G188900:0.00131264,,,,,,
pH,4993771at2759,2,Zm00001eb160340,Zm00001eb160340:0.00334903,,,,,,,AT1G02780,AT1G02780:0.00117834
pH,4999060at2759,2,Zm00001eb195060,Zm00001eb195060:0.000797974,,,,,,,AT5G57170,AT5G57170:0.00133041
pH,4999168at2759,2,Zm00001eb416950,Zm00001eb416950:0.00320479,,,,,,,AT3G20740,AT3G20740:0.00382067
pH,5000514at2759,2,Zm00001eb187240,Zm00001eb187240:0.000756366,,,,,,,AT4G01320,AT4G01320:0.00398769
pH,5000668at2759,2,Zm00001eb096070;Zm00001eb252200;Zm00001eb416430,Zm00001eb096070:0.000179879;Zm00001eb252200:0.00213121;Zm00001eb416430:0.00034587,,,,,HORVU.MOREX.r3.4HG0332540,HORVU.MOREX.r3.4HG0332540:0.000322456,,
pH,5000951at2759,2,Zm00001eb116810,Zm00001eb116810:0.00184699,,,,,,,AT1G16970,AT1G16970:0.00112854
pH,5001350at2759,2,,,,,,,HORVU.MOREX.r3.2HG0105650,HORVU.MOREX.r3.2HG0105650:0.000295673,AT5G51660,AT5G51660:0.00302643
pH,5001558at2759,2,,,,,,,HORVU.MOREX.r3.2HG0105670,HORVU.MOREX.r3.2HG0105670:0.00111408,AT1G12360,AT1G12360:0.00310768
pH,5001608at2759,2,Zm00001eb144240,Zm00001eb144240:0.00312961,,,,,,,AT2G21330;AT2G36460,AT2G21330:0.000919146;AT2G36460:0.00362946
pH,5001827at2759,2,,,SORBI_3006G260800,SORBI_3006G260800:0.00078709,LOC_Os01g08320,LOC_Os01g08320:0.00100763,,,,
pH,5001853at2759,2,Zm00001eb188880,Zm00001eb188880:0.00440214,SORBI_3002G250400,SORBI_3002G250400:0.00265009,,,,,,
pH,5002515at2759,2,Zm00001eb426070,Zm00001eb426070:0.00173705,,,,,,,AT1G49760;AT2G23350,AT1G49760:0.00326571;AT2G23350:0.00366614
pH,5002708at2759,2,Zm00001eb189970;Zm00001eb253530,Zm00001eb189970:0.00283001;Zm00001eb253530:0.00336579,,,,,,,AT5G30495,AT5G30495:0.00165011
pH,5002737at2759,2,Zm00001eb120370,Zm00001eb120370:2.91235e-05,,,,,,,AT2G30980,AT2G30980:0.000853335
pH,5002911at2759,2,Zm00001eb006920,Zm00001eb006920:0.00375991,,,,,,,AT5G11980,AT5G11980:0.000162235
pH,5004270at2759,2,,,SORBI_3001G424600,SORBI_3001G424600:0.00200891,,,,,AT4G00550,AT4G00550:0.000626005
pH,5004281at2759,2,Zm00001eb112630,Zm00001eb112630:0.00455066,,,,,HORVU.MOREX.r3.7HG0746590,HORVU.MOREX.r3.7HG0746590:0.000244087,,
pH,5004621at2759,2,Zm00001eb429430,Zm00001eb429430:0.00435289,,,,,,,AT2G31570;AT2G48150,AT2G31570:0.000375073;AT2G48150:0.00247399
pH,5005739at2759,2,Zm00001eb261520,Zm00001eb261520:0.00155494,,,,,,,AT3G27260,AT3G27260:0.00156332
pH,5006226at2759,2,,,,,LOC_Os01g06490,LOC_Os01g06490:0.000451776,,,AT1G15420,AT1G15420:0.0027168
pH,5006293at2759,2,Zm00001eb070310;Zm00001eb431200,Zm00001eb070310:0.00242797;Zm00001eb431200:0.00355431,,,,,,,AT2G43020,AT2G43020:0.00391117
pH,5006592at2759,2,,,SORBI_3009G157800,SORBI_3009G157800:0.000118328,,,,,AT2G18480,AT2G18480:0.0034535
pH,5013265at2759,2,Zm00001eb229930;Zm00001eb368000,Zm00001eb229930:0.00384886;Zm00001eb368000:0.0033911,,,,,,,AT3G09440;AT5G28540,AT3G09440:0.00355967;AT5G28540:0.00392302
pH,5013813at2759,2,Zm00001eb081070;Zm00001eb278910,Zm00001eb081070:0.00155119;Zm00001eb278910:0.00323611,,,,,,,AT1G36050;AT3G22290,AT1G36050:0.00365411;AT3G22290:0.000960488
pH,5013969at2759,2,Zm00001eb070270;Zm00001eb300130,Zm00001eb070270:0.00235663;Zm00001eb300130:0.00269137,,,,,HORVU.MOREX.r3.5HG0516760,HORVU.MOREX.r3.5HG0516760:0.000390467,,
pH,5014686at2759,2,Zm00001eb206930;Zm00001eb233450,Zm00001eb206930:0.00236026;Zm00001eb233450:0.0032288,,,,,,,AT1G78900,AT1G78900:0.00278351
pH,5015019at2759,2,Zm00001eb139130,Zm00001eb139130:0.00302979,,,,,,,AT4G36360;AT5G63800,AT4G36360:0.00138025;AT5G63800:0.00272343
pH,5015436at2759,2,Zm00001eb358380,Zm00001eb358380:0.00175983,,,LOC_Os01g05744,LOC_Os01g05744:0.00129994,,,,
pH,5015825at2759,2,,,,,LOC_Os03g01290,LOC_Os03g01290:2.03307e-05,,,AT1G16040,AT1G16040:0.0028708
pH,5016266at2759,2,Zm00001eb305810,Zm00001eb305810:0.00201422,,,,,,,AT1G32900,AT1G32900:0.00267329
pH,5016471at2759,2,Zm00001eb277370,Zm00001eb277370:0.00406118,,,,,,,AT1G10970,AT1G10970:0.00366521
pH,5017101at2759,2,Zm00001eb210480;Zm00001eb400850,Zm00001eb210480:0.000668146;Zm00001eb400850:0.00371151,,,,,,,AT2G44620,AT2G44620:0.00375698
pH,5018399at2759,2,Zm00001eb289920,Zm00001eb289920:0.000635676,,,,,,,AT3G07890,AT3G07890:0.00308682
pH,5018936at2759,2,Zm00001eb244590,Zm00001eb244590:0.00455581,,,,,,,AT1G11650,AT1G11650:0.00163578
pH,501895at2759,2,,,,,,,HORVU.MOREX.r3.6HG0538810,HORVU.MOREX.r3.6HG0538810:0.00225557,AT4G01950,AT4G01950:0.00105145
pH,5023858at2759,2,Zm00001eb254270,Zm00001eb254270:0.00337054,,,,,HORVU.MOREX.r3.1HG0066050,HORVU.MOREX.r3.1HG0066050:0.000805662,,
pH,5024004at2759,2,,,SORBI_3004G202100,SORBI_3004G202100:0.000362361,,,,,AT2G17130,AT2G17130:0.00385363
pH,5024558at2759,2,Zm00001eb135470,Zm00001eb135470:0.00478449,,,,,,,AT1G06770,AT1G06770:0.00181535
pH,5024627at2759,2,,,SORBI_3001G254000,SORBI_3001G254000:2.49399e-05,,,HORVU.MOREX.r3.2HG0203150,HORVU.MOREX.r3.2HG0203150:0.00127139,,
pH,505165at2759,2,Zm00001eb214220,Zm00001eb214220:0.00205502,,,,,,,AT5G66850,AT5G66850:0.000670636
pH,505918at2759,2,,,,,,,HORVU.MOREX.r3.2HG0184640,HORVU.MOREX.r3.2HG0184640:0.00111906,AT3G43630,AT3G43630:0.000841061
pH,509930at2759,2,Zm00001eb009500,Zm00001eb009500:0.000363661,,,,,,,AT4G33780,AT4G33780:0.000204405
pH,51169at38820,2,Zm00001eb108310,Zm00001eb108310:0.0013019,SORBI_3002G361300,SORBI_3002G361300:0.0012023,,,,,,
pH,51748at38820,2,Zm00001eb211330,Zm00001eb211330:0.00339006,SORBI_3001G026200,SORBI_3001G026200:0.000807984,,,,,,
pH,519036at2759,2,Zm00001eb034970,Zm00001eb034970:0.00391912,,,,,,,AT5G12900,AT5G12900:0.00104019
pH,519110at2759,2,Zm00001eb055860,Zm00001eb055860:0.00214047,,,,,,,AT5G16760,AT5G16760:0.00285564
pH,520067at2759,2,,,SORBI_3004G202400,SORBI_3004G202400:0.000362361,,,HORVU.MOREX.r3.5HG0528300,HORVU.MOREX.r3.5HG0528300:0.000342157,,
pH,520107at2759,2,Zm00001eb001240;Zm00001eb118030,Zm00001eb001240:0.0032043;Zm00001eb118030:0.0032015,,,,,,,AT1G24510,AT1G24510:0.00245449
pH,521813at2759,2,Zm00001eb315340,Zm00001eb315340:0.00431907,,,,,,,AT3G01500,AT3G01500:0.00332131
pH,524842at2759,2,Zm00001eb391740,Zm00001eb391740:0.00209074,,,,,,,AT4G00440,AT4G00440:0.000194306
pH,52609at38820,2,Zm00001eb368620,Zm00001eb368620:0.000753721,SORBI_3003G341200,SORBI_3003G341200:0.0029036,,,,,,
pH,529197at2759,2,Zm00001eb232260;Zm00001eb397190,Zm00001eb232260:0.00115616;Zm00001eb397190:0.00321199,,,,,,,AT1G59580,AT1G59580:0.00399126
pH,529987at3193,2,Zm00001eb116400;Zm00001eb212690;Zm00001eb403440,Zm00001eb116400:0.00490517;Zm00001eb212690:0.0026704;Zm00001eb403440:0.00124899,,,LOC_Os03g08030,LOC_Os03g08030:0.000405566,,,,
pH,531660at3193,2,Zm00001eb295610,Zm00001eb295610:0.000539509,,,,,,,AT3G16140,AT3G16140:0.0028417
pH,534400at3193,2,Zm00001eb107620,Zm00001eb107620:0.00419867,,,,,,,AT1G29060,AT1G29060:0.00175373
pH,535258at2759,2,Zm00001eb360070,Zm00001eb360070:0.00315612,,,,,,,AT1G16890,AT1G16890:0.00318178
pH,536148at2759,2,,,SORBI_3007G188900,SORBI_3007G188900:0.00197827,,,,,AT1G52630,AT1G52630:0.000630107
pH,53645at38820,2,Zm00001eb430150,Zm00001eb430150:0.00342887,,,LOC_Os02g06990,LOC_Os02g06990:0.000358866,,,,
pH,537171at2759,2,Zm00001eb433140,Zm00001eb433140:0.00350872,,,,,HORVU.MOREX.r3.6HG0611730,HORVU.MOREX.r3.6HG0611730:0.00277267,,
pH,537715at3193,2,Zm00001eb361200,Zm00001eb361200:0.00441786,,,LOC_Os01g07080,LOC_Os01g07080:0.00063129,,,,
pH,539932at2759,2,Zm00001eb209070,Zm00001eb209070:0.00109519,,,,,,,AT2G18160,AT2G18160:0.00309171
pH,540112at3193,2,Zm00001eb195070;Zm00001eb290310,Zm00001eb195070:0.000797974;Zm00001eb290310:0.00235125,SORBI_3003G341600,SORBI_3003G341600:0.0029036,,,,,,
pH,540145at2759,2,Zm00001eb124820,Zm00001eb124820:0.00221138,,,,,HORVU.MOREX.r3.3HG0226600,HORVU.MOREX.r3.3HG0226600:0.000657301,,
pH,540403at3193,2,,,SORBI_3004G128800,SORBI_3004G128800:0.0015453,,,HORVU.MOREX.r3.3HG0315590,HORVU.MOREX.r3.3HG0315590:0.000708369,,
pH,540479at2759,2,Zm00001eb067800,Zm00001eb067800:0.00114746,,,,,HORVU.MOREX.r3.7HG0658660,HORVU.MOREX.r3.7HG0658660:0.00172522,,
pH,540850at2759,2,Zm00001eb187660,Zm00001eb187660:0.00322417,,,,,,,AT1G44750,AT1G44750:0.00347019
pH,542893at3193,2,,,SORBI_3001G252000,SORBI_3001G252000:0.00269453,,,,,AT1G16880,AT1G16880:0.00105513
pH,543280at2759,2,Zm00001eb433100,Zm00001eb433100:0.00350872,,,,,,,AT4G21270;AT5G65930,AT4G21270:0.00317847;AT5G65930:0.0039289
pH,544748at2759,2,Zm00001eb118130,Zm00001eb118130:0.00344637,,,,,HORVU.MOREX.r3.5HG0511470,HORVU.MOREX.r3.5HG0511470:0.00143783,,
pH,54549at38820,2,Zm00001eb373450,Zm00001eb373450:0.00264665,,,,,HORVU.MOREX.r3.7HG0663430,HORVU.MOREX.r3.7HG0663430:0.000722901,,
pH,548147at2759,2,Zm00001eb320820;Zm00001eb320830,Zm00001eb320820:9.77532e-06;Zm00001eb320830:9.77532e-06,,,,,,,AT3G17730,AT3G17730:0.000156482
pH,548204at2759,2,Zm00001eb360550,Zm00001eb360550:0.000305998,,,,,HORVU.MOREX.r3.5HG0523010,HORVU.MOREX.r3.5HG0523010:0.000824139,,
pH,549635at2759,2,Zm00001eb121390,Zm00001eb121390:0.000494437,,,,,,,AT3G16490,AT3G16490:0.00370583
pH,549923at2759,2,Zm00001eb296770,Zm00001eb296770:0.00204015,,,,,,,AT2G18380;AT4G36620,AT2G18380:0.000959293;AT4G36620:0.00304075
pH,553698at2759,2,Zm00001eb395590,Zm00001eb395590:0.0039217,,,,,,,AT5G30510,AT5G30510:0.00201979
pH,555359at2759,2,,,,,,,HORVU.MOREX.r3.6HG0607890,HORVU.MOREX.r3.6HG0607890:0.000232346,AT3G01520,AT3G01520:0.00262611
pH,55771at38820,2,Zm00001eb119820,Zm00001eb119820:0.00384454,,,LOC_Os01g02190,LOC_Os01g02190:0.00099336,,,,
pH,56at4447,2,,,SORBI_3006G189000;SORBI_3006G189200;SORBI_3006G189300,SORBI_3006G189000:0.00131264;SORBI_3006G189200:0.00131264;SORBI_3006G189300:0.00131264,LOC_Os10g05360,LOC_Os10g05360:0.00131473,,,,
pH,57043at38820,2,Zm00001eb068720,Zm00001eb068720:0.00406595,,,,,HORVU.MOREX.r3.2HG0205680,HORVU.MOREX.r3.2HG0205680:0.00243328,,
pH,57450at4447,2,Zm00001eb313850;Zm00001eb374110,Zm00001eb313850:0.00482608;Zm00001eb374110:0.00411535,SORBI_3010G071700,SORBI_3010G071700:0.00198491,,,,,,
pH,57974at38820,2,Zm00001eb386570,Zm00001eb386570:0.00118542,,,,,HORVU.MOREX.r3.7HG0720210,HORVU.MOREX.r3.7HG0720210:0.0020422,,
pH,58366at38820,2,Zm00001eb162970,Zm00001eb162970:0.00395795,,,,,HORVU.MOREX.r3.3HG0287160,HORVU.MOREX.r3.3HG0287160:0.00241608,,
pH,584272at2759,2,,,,,,,HORVU.MOREX.r3.5HG0511330,HORVU.MOREX.r3.5HG0511330:0.00205801,AT5G15630,AT5G15630:0.00153248
pH,584753at2759,2,,,SORBI_3003G379700,SORBI_3003G379700:0.00165277,,,,,AT5G08790,AT5G08790:0.00199168
pH,586662at2759,2,Zm00001eb376490,Zm00001eb376490:0.00357725,,,,,,,AT1G49430,AT1G49430:0.00279667
pH,587365at2759,2,Zm00001eb244200,Zm00001eb244200:0.00280727,,,,,,,AT1G14450,AT1G14450:0.00134159
pH,587379at2759,2,Zm00001eb020260,Zm00001eb020260:0.0011339,,,,,,,AT5G07920,AT5G07920:0.00169138
pH,587536at2759,2,Zm00001eb373920,Zm00001eb373920:0.00477397,,,,,,,AT3G22540,AT3G22540:0.0022272
pH,588055at2759,2,,,SORBI_3002G338400,SORBI_3002G338400:0.000239846,,,,,AT5G54240,AT5G54240:0.0033789
pH,588904at3193,2,Zm00001eb432040,Zm00001eb432040:0.00452072,,,,,HORVU.MOREX.r3.2HG0205320,HORVU.MOREX.r3.2HG0205320:1.4089e-05,,
pH,589038at3193,2,Zm00001eb353710,Zm00001eb353710:0.00385615,SORBI_3009G208100,SORBI_3009G208100:0.000432102,,,,,,
pH,589721at3193,2,Zm00001eb232020,Zm00001eb232020:0.00392528,,,,,HORVU.MOREX.r3.6HG0557080,HORVU.MOREX.r3.6HG0557080:0.00272999,,
pH,590106at2759,2,Zm00001eb249020,Zm00001eb249020:0.000883742,,,,,,,AT3G27020,AT3G27020:0.00385806
pH,591341at2759,2,,,,,,,HORVU.MOREX.r3.6HG0613460,HORVU.MOREX.r3.6HG0613460:0.00284078,AT1G14780,AT1G14780:9.2232e-05
pH,591409at2759,2,Zm00001eb320970,Zm00001eb320970:0.00194649,,,,,HORVU.MOREX.r3.5HG0502830,HORVU.MOREX.r3.5HG0502830:0.00228102,,
pH,591423at2759,2,Zm00001eb137530,Zm00001eb137530:0.00265029,,,,,HORVU.MOREX.r3.5HG0426160,HORVU.MOREX.r3.5HG0426160:1.71346e-07,,
pH,591574at2759,2,Zm00001eb189940;Zm00001eb430810,Zm00001eb189940:0.00283001;Zm00001eb430810:0.000910553,SORBI_3002G313900,SORBI_3002G313900:0.00113649,,,,,,
pH,591702at2759,2,Zm00001eb226300,Zm00001eb226300:0.00438895,,,,,HORVU.MOREX.r3.7HG0729110,HORVU.MOREX.r3.7HG0729110:0.000420558,,
pH,592198at2759,2,,,SORBI_3001G186700,SORBI_3001G186700:0.00184063,,,HORVU.MOREX.r3.3HG0276400,HORVU.MOREX.r3.3HG0276400:0.00177099,,
pH,593832at2759,2,Zm00001eb369650,Zm00001eb369650:0.00190911,,,LOC_Os09g03920,LOC_Os09g03920:0.000391784,,,,
pH,594121at2759,2,Zm00001eb004490,Zm00001eb004490:0.00175445,SORBI_3001G027000,SORBI_3001G027000:0.000539387,,,,,,
pH,594369at2759,2,,,SORBI_3004G322600,SORBI_3004G322600:0.00278347,,,,,AT5G57610,AT5G57610:0.00315196
pH,594857at2759,2,Zm00001eb154280,Zm00001eb154280:0.00282763,,,,,,,AT4G18970,AT4G18970:0.00317807
pH,595333at2759,2,,,,,,,HORVU.MOREX.r3.6HG0630650;HORVU.MOREX.r3.6HG0630660;HORVU.MOREX.r3.7HG0750970,HORVU.MOREX.r3.6HG0630650:0.00175725;HORVU.MOREX.r3.6HG0630660:0.00175725;HORVU.MOREX.r3.7HG0750970:8.02334e-06,AT1G11670,AT1G11670:0.00327363
pH,595885at2759,2,Zm00001eb397950,Zm00001eb397950:0.00287848,,,,,HORVU.MOREX.r3.4HG0389380,HORVU.MOREX.r3.4HG0389380:0.00123012,,
pH,596203at2759,2,Zm00001eb218600,Zm00001eb218600:0.000224376,,,,,,,AT3G44150,AT3G44150:0.00246008
pH,596946at2759,2,,,SORBI_3004G007500,SORBI_3004G007500:0.000456591,LOC_Os03g07670,LOC_Os03g07670:0.00101015,,,,
pH,597878at3193,2,,,,,,,HORVU.MOREX.r3.7HG0649960,HORVU.MOREX.r3.7HG0649960:0.00247869,AT3G15680,AT3G15680:0.0036409
pH,600413at2759,2,Zm00001eb370130,Zm00001eb370130:0.00459815,,,,,,,AT2G19170,AT2G19170:0.00294133
pH,600612at2759,2,Zm00001eb122150;Zm00001eb198000;Zm00001eb421520,Zm00001eb122150:0.00286583;Zm00001eb198000:0.00359937;Zm00001eb421520:0.00170846,,,,,HORVU.MOREX.r3.5HG0523000,HORVU.MOREX.r3.5HG0523000:0.000824139,,
pH,601051at2759,2,,,,,LOC_Os06g06140,LOC_Os06g06140:2.65128e-05,,,AT3G57880,AT3G57880:0.00379639
